id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_b04_SAEM,eta_b14_SAEM,eta_b05_SAEM,eta_b15_SAEM,eta_b06_SAEM,eta_b16_SAEM,eta_b07_SAEM,eta_b17_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha14_SAEM,eta_alpha15_SAEM,eta_alpha16_SAEM,eta_alpha17_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM,eta_alpha24_SAEM,eta_alpha25_SAEM,eta_alpha26_SAEM,eta_alpha27_SAEM
1,1.56166,0.138756,0.00246436,-0.210471,-0.0232055,0.00324522,-0.532427,0.0509509,0.724383,0.0266872,-1.19422,0.0707033,-0.291278,0.026213,32.5315,2.29905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-2.45996,-0.0639939,0.0267072,0.304327,0.0403583,0.00556409,1.30784,-0.0604385,-0.182836,0.0310916,-0.308879,-0.0172538,0.169635,-0.19998,-135.169,-2.39631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2.15141,-0.0142334,0.000511189,0.0109235,-0.0155384,-2.7113e-06,-0.549687,-0.0196247,-0.277418,0.000711342,-0.296932,0.00331134,0.440144,0.00770308,-14.578,0.359638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-0.29687,-0.0336091,0.00318953,-0.224269,-0.0145802,-0.00135335,0.541827,-0.206259,0.267336,0.0941027,0.570139,-0.0783033,-0.584076,-0.0664396,-49.9271,4.37339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.23065,-0.149093,0.0753816,1.16341,-0.0636745,0.00197683,-0.477482,-0.146583,-0.407044,0.0132615,-0.694464,-0.0572563,-0.304907,0.0480375,49.7975,2.53279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.344038,0.0117666,0.152081,-0.233155,0.0084378,-0.00509763,0.00945209,-0.0481241,3.30482,0.0203997,0.188174,0.00253284,-0.73334,-0.120078,31.2326,0.751576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.64673,-0.0817602,0.0156305,-0.131779,-0.0117138,0.0010235,0.605056,0.0378379,0.652577,-0.0102502,1.05676,0.0600616,0.649936,0.00888447,61.7591,0.941267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.58516,0.00515186,0.1891,-0.019459,-0.00292495,0.00326603,0.252543,-0.0353973,0.619456,0.0613874,0.385759,0.00483692,0.102352,-0.0716957,137.325,6.55689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.60389,-0.00307951,-0.00264728,-0.155856,-0.00344283,0.00059437,-0.788765,-0.00350291,0.0581502,0.0187582,0.659108,-0.0352491,-0.471022,-0.0590989,-40.1428,0.430087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,-0.344328,-0.0455147,0.00512958,-0.220987,0.0132411,0.000311988,0.717592,0.0386195,0.235051,0.0708598,0.00153786,-0.0162329,-0.673714,0.00581692,29.686,-1.9931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,-0.530755,0.0330024,-0.00948758,0.0815477,-0.0253766,-0.00119413,1.42136,0.0441953,-0.251091,0.00447299,-0.0322654,0.0059439,0.549197,-0.0122471,70.9403,0.197471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3.00278,0.136939,-0.0627415,0.879402,0.0219604,0.00257465,0.0535377,-0.0977058,-1.48015,0.0374272,-0.161754,-0.044674,-0.573905,0.0232815,60.1058,0.587258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,-4.86574,-0.015788,0.00924675,-0.0806052,-0.00463841,0.000117051,0.48404,-0.0187352,-2.5467,-0.00197845,-0.00196738,0.000865536,0.708671,0.000260425,-19.5832,0.023081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0.118971,0.125634,0.00982901,-0.153641,-0.0203884,-0.000993187,-0.259137,-0.0124429,3.40852,0.111959,-1.38149,-0.0747013,0.505027,-0.0309072,-198.334,3.82963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,3.35937,0.156515,-0.0255699,0.416634,0.0509185,0.000146455,1.24876,0.12178,-1.81471,-0.00437572,0.102779,0.0649349,0.102354,0.0162772,-72.66,-0.399621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
