id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_b04_SAEM,eta_b14_SAEM,eta_b05_SAEM,eta_b15_SAEM,eta_b06_SAEM,eta_b16_SAEM,eta_b07_SAEM,eta_b17_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha14_SAEM,eta_alpha15_SAEM,eta_alpha16_SAEM,eta_alpha17_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM,eta_alpha24_SAEM,eta_alpha25_SAEM,eta_alpha26_SAEM,eta_alpha27_SAEM
1,-2.7179,-0.0755231,0.00564627,-0.133995,0.0238021,0.00308655,-1.13185,0.114953,3.52751,0.0575347,1.01867,0.0748501,0.656215,0.0398613,148.343,2.03281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.92616,-0.00916923,-0.00630106,-0.252191,0.0230709,-0.00334293,0.290304,0.164032,-1.02662,0.0411163,0.400376,0.0147332,0.353861,0.0432805,-99.745,0.372332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-0.670099,-0.0629766,0.0543491,0.301278,0.00253337,-0.00356742,-0.00597668,0.0830177,-2.1938,-0.0750819,0.0340538,0.0330123,-0.598674,0.0353917,86.9164,-3.82197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-1.662,-0.00777439,-0.010577,-0.388141,-0.0871224,-0.004662,-0.675647,-0.292687,-0.19045,-0.0269223,-1.50989,-0.199659,-0.0715303,0.0240436,135.872,-3.3685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1.02469,-0.0212351,0.00371997,0.0754472,0.0141134,0.000216458,1.06284,-0.0124,-1.71683,0.0115158,0.590035,0.000200513,1.42239,-0.000438448,-29.7429,-0.305739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2.11785,-0.0179359,0.00172394,-0.301882,-0.0323099,-0.00661424,-0.544231,-0.0581375,-3.84163,-0.0856955,0.942228,0.00764958,0.162281,-0.125017,-30.9506,-2.20888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.328325,0.191372,-0.0125451,1.43595,-0.00793511,-0.0021205,0.910647,0.103126,-1.60024,-0.00220744,1.39935,0.040618,-0.0174149,-0.0550655,-78.3793,1.38689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-1.32217,-0.0105307,-0.0065435,-0.321583,0.0225968,-0.00162314,0.261341,-0.286525,-1.87458,-0.0574086,-0.665759,-0.113396,-0.0613609,0.0505146,58.8755,-0.428787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-0.860277,-0.018249,0.00752662,0.0529253,-0.0015798,-5.04588e-05,-0.199041,-0.0135085,-0.449675,0.00668889,-0.407903,0.0243877,-0.482481,-0.000214887,90.8727,-0.187971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2.18368,-0.0268461,0.00533115,0.114911,-0.0198751,0.000849933,-0.401909,0.0291966,-0.442613,0.0016133,0.223073,0.0102062,-1.09252,-0.00612984,-130.867,-0.0429857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1.0824,0.0250643,-0.00509625,-0.119626,-0.0296803,0.00264861,-0.509521,-0.138988,-1.15494,-0.0302541,-0.402173,-0.21606,1.32754,0.0321995,147.187,3.79828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
