id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_b05_SAEM,eta_b15_SAEM,eta_b06_SAEM,eta_b16_SAEM,eta_b07_SAEM,eta_b17_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha15_SAEM,eta_alpha16_SAEM,eta_alpha17_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM,eta_alpha25_SAEM,eta_alpha26_SAEM,eta_alpha27_SAEM
1,-0.941746,0.00887055,-0.0153452,-0.321922,-0.00892875,-0.00495082,0.702299,-0.0020476,0.428011,0.00751872,0.168304,0.00520206,-182.623,0.101694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2.25576,0.0992181,-0.0245698,0.285831,-0.0144072,-0.00228536,0.395273,0.0679761,0.132209,-0.0768312,-1.02091,-0.0369447,28.6425,2.2903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-1.01438,-0.0933347,0.0620349,0.760875,0.040663,0.00104753,0.30707,0.0248395,-0.392056,-0.00161126,-0.290429,0.00467837,22.5951,-0.140598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.75414,-0.052588,0.00856215,-0.199757,-0.0145766,0.00080305,0.464592,0.070106,0.918861,-0.0249803,-0.429812,-0.103712,44.4194,0.594909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1.92751,0.0275664,-0.0361425,0.131228,0.0492297,-0.000404792,-0.766574,-0.247723,-0.934276,-0.136546,-1.27251,0.0732016,-78.4273,-4.9047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-2.13211,0.0314892,-0.0205626,0.0422142,-0.0294071,-0.000194971,0.304801,-0.024007,-0.726865,-0.00349753,0.493059,0.00646865,60.4779,-0.0469254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.00206,-0.120958,-0.00175516,0.209522,-0.0273222,-0.00037148,0.965818,0.109948,0.679586,0.0555528,0.153665,0.103883,73.9903,1.03287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.191015,0.0144372,-0.0185287,0.0448643,0.0356071,-0.000912176,0.0370303,-0.0105877,-0.234049,0.0393785,-0.031859,-0.00915883,132.305,1.06881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2.68083,0.0320979,-0.00585561,0.0793158,-0.00918098,-0.000179909,1.41607,0.00141025,0.846992,0.0157913,0.663993,-0.0138206,61.7655,-0.104655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0.514997,0.00331788,-0.0143456,-0.259968,0.0115002,0.0017868,-0.107693,-0.0688641,-0.634602,0.0001437,-0.872009,-0.100984,92.0665,0.898347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,-0.559055,-0.00318778,-0.0363786,-0.0602774,-0.0531642,-0.000790427,-0.638089,-0.126808,-0.764205,-0.0910265,-0.0941499,0.0421584,-48.4398,1.83566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,-0.267013,-0.0319983,0.0201263,-0.131905,-0.0230172,0.00155967,1.4577,0.0256723,1.42347,-0.00135954,-0.286104,-0.00757882,213.323,0.826568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,-0.381352,0.221206,0.0156362,0.21772,0.0128218,0.0055593,-1.15139,-0.11964,-0.77662,-0.114578,-0.289767,-0.099382,122.351,-0.0214487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0.370042,-0.0359815,0.0159943,-0.364145,0.0487484,-0.00116655,-0.319711,-0.138168,0.00304175,-0.142452,-0.461384,-0.0777771,-86.8257,1.61225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2.40825,-0.0243632,0.0084857,-0.120631,-0.0373312,0.000225569,0.357169,0.0244709,0.324609,0.00627006,-0.130533,-0.00738157,-106.328,-0.402315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,-0.222342,-0.0161003,0.00249903,-0.00896904,-0.0200214,0.000276215,0.335983,-0.0102332,0.0608502,0.000873599,0.784709,0.00120149,-92.1669,0.157668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2.77691,-0.0180705,0.00304694,-0.256869,-0.0369471,-0.00291183,0.831274,0.0221145,0.393739,0.0744935,0.749952,-0.0798318,69.5737,0.618845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1.11945,0.0117967,-0.0154578,-0.195689,0.05363,-0.0014909,-1.04176,-0.04736,-0.277864,-0.0506223,-0.871228,-0.0705727,144.724,0.229163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.351051,0.0639279,-0.0197474,0.136509,-0.0355148,-0.00483235,-0.321791,-0.0662823,-0.663922,-0.0565122,-0.135078,-0.0829859,37.2133,0.654555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2.6208,0.0155322,-0.00903205,-0.136438,-0.02005,0.000564139,0.157396,0.0230558,0.962012,0.00304087,0.528498,0.0511253,-64.1935,0.209724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2.68697,0.0294718,-0.0195454,-0.135042,-0.018612,0.000273218,0.184112,0.136472,0.218383,-0.00108845,0.353687,-0.0244988,14.5203,-0.0718905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,-2.90232,-0.0663677,0.112393,0.693545,-0.0365718,0.00192753,0.0660501,-0.00665559,0.466098,0.0449406,-0.478803,-0.00581674,55.5675,3.43072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2.31524,-0.0130711,-0.0125835,-0.284093,0.0470248,0.00726945,-0.0960054,0.106373,0.35769,0.000560952,0.237873,0.0232741,97.3955,1.46086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,-0.615384,-0.00648111,-0.00184127,-0.258277,0.0177958,0.0015364,0.834054,-2.90479e-05,0.514554,-0.0096015,-0.476129,0.0149532,-97.6655,-1.31528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,-1.4614,0.104296,-0.0344014,0.706613,-0.0145836,0.00109205,-0.355576,-0.0910123,0.0878582,0.00884164,-0.641871,-0.0353912,98.0339,1.42807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1.99092,-0.0141339,-0.0293416,-0.164692,0.023942,0.0083179,1.1247,-0.169971,1.24129,-0.0727102,-0.00024901,-0.133447,-54.0801,0.443926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,-1.53488,-0.00702613,0.00279384,-0.0357797,0.0157106,0.000443442,0.100519,-0.00911762,-0.0095332,-0.00324536,-0.0498451,0.000456909,7.27536,0.13012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1.04649,0.00677055,-0.0220404,-0.150852,-0.00235245,0.00254858,0.922969,-0.0190721,0.347108,-0.0171841,-0.0718672,-0.0886086,8.70386,1.18614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,3.55514,0.0228044,-0.0231415,-0.11127,-0.00252371,0.00184741,-0.86156,-0.104821,-0.887691,-0.0228129,0.278355,-0.0259858,-45.2357,-0.0935548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,-2.4968,-0.0609507,0.0152172,-0.194187,0.0102459,0.000529917,-0.216192,-0.00679196,0.796116,0.00710109,0.209092,0.0354989,-31.8292,-0.502194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,-0.510328,-0.0200824,0.00956869,-0.151242,0.0143531,0.00327617,0.828935,0.0480491,0.882992,0.0268352,0.252255,0.0280882,27.0162,-1.18832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1.04802,0.022869,-0.0179704,-0.0858,-0.0611791,0.00112668,0.549712,0.0174156,0.807232,0.0194588,0.367668,0.0235808,-46.0886,1.26618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,-1.43785,0.0356218,-0.00796019,-0.0122859,-0.0675146,-0.00202256,-0.183263,0.119508,0.628868,0.0638718,0.617955,-0.0170911,33.4483,0.0468782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,-3.66907,-0.0585845,-0.00818288,-0.495322,0.0271325,0.00169577,0.442394,0.163756,0.255392,0.0413139,0.595978,-0.0516315,-59.116,-0.306405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0.593785,0.0340969,-0.020882,-0.0360955,-0.0539067,0.0001351,-0.210829,-0.0901588,-0.154415,-0.0664162,-0.313714,0.0558169,260.63,4.94624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,-1.11516,0.00418271,-0.00573088,-0.319013,-0.00669102,-0.00206155,0.730605,-0.0393801,-0.403669,0.0459482,-0.350095,0.00193091,-1.23222,-0.99729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,-1.47126,0.248506,0.0197972,-1.21567,0.0125412,-0.0063303,-0.878042,-0.153768,-0.952124,-0.0561689,0.96709,-0.129977,1.01318,-1.3771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,-1.40129,-0.00646298,0.0029179,0.0583555,-0.0277395,8.43973e-05,-1.32772,-0.0092388,0.0395237,0.00042208,-0.928951,-0.000365553,6.96306,-0.235318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,-0.0315766,-0.084201,0.0412309,0.216539,0.00379097,-0.000643298,-0.636543,0.0721448,-0.235421,-0.0128726,-0.393529,-0.0873389,-292.826,-6.45264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,-1.83077,-0.107712,0.0337415,0.423856,0.0363367,0.00260955,0.503612,-0.0156081,-0.629066,0.00908322,0.235972,0.0622342,-106.243,-0.694107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,-1.02088,0.0247166,-0.0147488,-0.0262777,0.0454056,0.000889064,-0.248215,-0.0774615,-0.306908,-0.00871976,0.120315,0.0016194,113.538,0.115876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,-1.0849,-0.0335292,-0.00569303,-0.359869,0.0635628,0.00339415,-0.64274,0.0422276,-0.0748946,-0.0445981,-0.0683776,-0.0731301,-121.3,-4.27764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,-0.994676,-0.0611337,0.0107125,-0.163258,0.0106567,0.00171689,-0.59711,0.0929561,-0.716927,0.033181,0.428996,0.0377795,-163.612,-0.192065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,-0.285904,-0.00636738,-0.00427048,-0.330394,-0.0312828,0.00636042,1.34416,0.0424991,0.741082,0.0257701,0.669785,0.0319626,-129.627,0.0157084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0.739208,0.0628447,-0.0390217,0.508185,0.0326011,0.00289879,0.116771,0.0594113,-0.126393,0.0157755,0.504465,0.0471226,58.6,-0.197256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2.8075,-0.013196,-0.0330433,-0.115993,0.0678681,-0.00833277,-0.163852,0.186536,-0.233792,0.0984752,0.453905,-0.0689258,-113.684,-0.221908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,-1.12711,-0.02732,-0.00429793,-0.41018,-0.0417591,0.00538663,0.0987165,0.364898,0.536113,0.17073,0.1281,-0.0302126,22.7132,-0.162508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1.27444,-0.0257878,-0.0119921,-0.416748,-0.0788888,0.0076911,0.229715,0.21818,-0.387237,0.206114,-0.221327,0.098928,120.438,5.60469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,-2.63433,-0.00991229,0.00414896,-0.0159476,0.00106478,0.00020125,-1.14069,-0.00649692,-1.41358,0.000642845,0.487793,0.000166272,-49.6922,-0.00715038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,-0.199286,0.127368,-0.0319225,0.910399,-0.0317426,-0.000904854,0.972097,0.00695099,0.505924,0.00946765,-0.730431,-0.00872928,146.235,0.00461844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,-2.70325,0.169319,0.0372239,0.793496,0.0369041,0.00357068,0.0764987,0.120091,-0.292264,0.0933251,-0.475505,-0.087247,-87.5348,4.44671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,-2.416,-0.0372654,-0.000946133,-0.39951,-0.023268,0.000837983,-0.465284,0.0215209,-0.408632,0.0261579,0.346827,0.0162263,-68.2717,0.633988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,-0.732789,0.129324,-0.011158,0.210362,0.0481532,-0.00390693,0.150234,0.00187098,-0.108805,0.0208601,-0.0992768,-0.0355835,0.866734,1.92228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0.0221404,-0.0899541,0.0935905,1.18044,0.00770419,0.00392216,0.221922,-0.0760744,-0.328661,0.0459381,0.230495,-0.0213205,-26.618,-1.87559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,-0.471697,0.0137598,-0.0247435,-0.164982,0.0525434,-0.0124576,0.9642,0.0992149,0.802331,0.0458424,-0.740212,-0.103497,-47.6111,2.59503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,-2.79957,-0.0489235,0.100205,0.256027,-0.0537687,-0.000102458,-0.508874,-0.0581112,-0.572836,-0.000499748,0.791806,0.00679215,-38.6823,-0.348171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
