id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,b04_SAEM,b14_SAEM,b05_SAEM,b15_SAEM,b06_SAEM,b16_SAEM,b07_SAEM,b17_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha13_SAEM,alpha14_SAEM,alpha15_SAEM,alpha16_SAEM,alpha17_SAEM,alpha21_SAEM,alpha22_SAEM,alpha23_SAEM,alpha24_SAEM,alpha25_SAEM,alpha26_SAEM,alpha27_SAEM
1,0.963125,-0.119627,-0.159728,4.6878,7.39478,0.0021311,3.86274,-0.0505836,3.75926,-0.000126576,6.34547,0.0646743,4.65653,-0.0681159,398.081,-12.0583,0.0638808,0.106905,0.725759,0.11874,0.12729,-8.81908,0.603196,0.08712,-2.85972e-06,-0.0014272,-0.001704,-0.0973811,-1.44194e-08,-0.250997,7.48281e-08,9.06399e-14,-1.80001e-16,-2.38359e-12
2,5.10328,-0.210366,-0.156288,7.37246,7.40066,0.00215929,3.27107,-0.148957,5.57586,0.0101291,5.5593,-0.0355584,4.9602,-0.0672024,259.501,-4.72899,0.0638808,0.106905,0.725759,0.11874,0.12729,-8.81908,0.603196,0.08712,-2.85972e-06,-0.0014272,-0.001704,-0.0973811,-1.44194e-08,-0.250997,7.48281e-08,9.06399e-14,-1.80001e-16,-2.38359e-12
3,3.39493,-0.194767,-0.189028,6.06015,7.37698,-0.000380968,4.31977,-0.217854,2.23077,-0.054378,7.56065,-0.0564482,5.08552,-0.0836976,291.113,-1.81584,0.0638808,0.106905,0.725759,0.11874,0.12729,-8.81908,0.603196,0.08712,-2.85972e-06,-0.0014272,-0.001704,-0.0973811,-1.44194e-08,-0.250997,7.48281e-08,9.06399e-14,-1.80001e-16,-2.38359e-12
4,3.41907,-0.219226,-0.146625,7.25892,7.41598,0.0017357,4.6054,-0.210429,4.30372,0.00354746,7.47691,-0.0123595,4.32213,-0.123356,349.377,-5.70403,0.0638808,0.106905,0.725759,0.11874,0.12729,-8.81908,0.603196,0.08712,-2.85972e-06,-0.0014272,-0.001704,-0.0973811,-1.44194e-08,-0.250997,7.48281e-08,9.06399e-14,-1.80001e-16,-2.38359e-12
5,5.43543,-0.202754,-0.159243,7.10558,7.40875,0.00163995,5.03539,-0.0134492,4.08725,0.0177118,6.19072,-0.0459217,5.60238,-0.0693885,317.84,-4.84219,0.0638808,0.106905,0.725759,0.11874,0.12729,-8.81908,0.603196,0.08712,-2.85972e-06,-0.0014272,-0.001704,-0.0973811,-1.44194e-08,-0.250997,7.48281e-08,9.06399e-14,-1.80001e-16,-2.38359e-12
6,4.32737,-0.165288,-0.182587,6.34745,7.39298,0.00207077,5.82056,-0.150319,4.93887,0.00838684,6.2362,-0.0424137,5.42935,-0.0696308,333.515,-4.56099,0.0638808,0.106905,0.725759,0.11874,0.12729,-8.81908,0.603196,0.08712,-2.85972e-06,-0.0014272,-0.001704,-0.0973811,-1.44194e-08,-0.250997,7.48281e-08,9.06399e-14,-1.80001e-16,-2.38359e-12
7,4.18625,-0.154316,-0.176123,5.37058,7.41239,0.00338088,3.55732,0.0668881,2.06005,-0.00136556,6.68415,-0.0467515,5.52512,-0.094515,400.771,-4.85629,0.0638808,0.106905,0.725759,0.11874,0.12729,-8.81908,0.603196,0.08712,-2.85972e-06,-0.0014272,-0.001704,-0.0973811,-1.44194e-08,-0.250997,7.48281e-08,9.06399e-14,-1.80001e-16,-2.38359e-12
8,2.88879,-0.162551,-0.177192,5.83143,7.4198,0.00337383,3.93472,-0.299149,3.02857,-0.00955487,6.98123,-0.0316387,6.9665,-0.00136552,458.162,-4.13838,0.0638808,0.106905,0.725759,0.11874,0.12729,-8.81908,0.603196,0.08712,-2.85972e-06,-0.0014272,-0.001704,-0.0973811,-1.44194e-08,-0.250997,7.48281e-08,9.06399e-14,-1.80001e-16,-2.38359e-12
9,5.5082,-0.219145,-0.136536,9.36385,7.42194,0.00259469,4.85069,-0.193018,4.40974,0.0137006,7.66606,-0.0388704,4.87818,-0.0741702,350.252,-4.94667,0.0638808,0.106905,0.725759,0.11874,0.12729,-8.81908,0.603196,0.08712,-2.85972e-06,-0.0014272,-0.001704,-0.0973811,-1.44194e-08,-0.250997,7.48281e-08,9.06399e-14,-1.80001e-16,-2.38359e-12
10,2.36847,-0.242026,-0.12467,9.29395,7.37768,0.00131684,4.63712,-0.14507,3.29636,-0.00988001,7.2528,-0.0367978,5.35024,-0.0904795,316.899,-5.33825,0.0638808,0.106905,0.725759,0.11874,0.12729,-8.81908,0.603196,0.08712,-2.85972e-06,-0.0014272,-0.001704,-0.0973811,-1.44194e-08,-0.250997,7.48281e-08,9.06399e-14,-1.80001e-16,-2.38359e-12
