id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_b04_SAEM,eta_b14_SAEM,eta_b07_SAEM,eta_b17_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha14_SAEM,eta_alpha17_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM,eta_alpha24_SAEM,eta_alpha27_SAEM
1,-2.36908,0.0366535,-0.015618,0.159982,0.0225576,0.00170744,0.872794,0.0868535,3.47983,0.0184007,16.2624,-2.22953,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.8032,-0.207517,0.0191533,1.05027,-0.0588499,-0.0099518,0.842312,-0.000297778,-1.54914,-0.207353,121.068,4.36099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.512991,0.151259,-0.0155771,0.537463,-0.0322342,-0.0032937,-0.0339817,-0.156068,-2.62682,-0.00136675,144.258,-1.61468,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.484469,0.0707302,-0.0221525,0.0816619,0.00327415,0.000300827,-1.72796,-0.101771,-0.460002,0.0422478,-15.6157,1.19119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.257632,-0.054693,-0.000411699,-0.124667,0.00107955,-0.00210409,0.647941,-0.0821919,-0.186604,-0.0223659,-46.0022,-0.494408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4.45803,0.0234015,-0.00197863,-0.0180849,-0.0089953,-2.7447e-05,1.16956,0.00267929,0.0260266,-0.00589132,47.589,0.466031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2.34982,0.0753436,-0.0213256,-0.0233888,-0.00248564,0.00273579,-0.861724,-0.0621315,0.3877,-0.0454497,155.08,2.27134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-3.7766,-0.157656,-0.0286884,0.440598,0.0134827,0.00586587,0.365348,0.342239,1.73878,0.0212788,124.886,12.4489,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-0.395322,0.118105,-0.0521907,1.63949,-0.0440904,-0.00306836,-0.112607,0.0208884,-3.46773,0.0459031,-91.7232,-5.92677,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1.35285,0.0151645,-0.0098863,-0.238182,0.00677805,0.000551752,0.302093,-0.0834625,0.628884,0.054474,-38.6332,-0.0667287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,-0.736869,-0.114312,0.0494649,0.842654,-0.0420959,-0.00149816,0.779396,0.0447322,-1.15232,-0.0299327,55.9552,0.36361,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,-2.84792,-0.0519262,-0.0105793,-0.448519,0.0856771,0.00260874,0.401648,-0.0913146,2.06518,0.0596757,-198.866,0.885864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0.493901,0.0334322,0.000224006,-0.132016,-0.0685369,-0.00120047,0.545947,-0.0166482,-0.241001,-0.00544642,64.5806,2.63982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0.00623729,-0.0207378,0.00425261,-0.169131,-0.0297484,-0.00157671,-0.402184,-0.135114,-1.44856,-0.00894204,-167.152,-4.70191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-2.53888,0.243447,0.00641433,0.320454,-0.0238533,0.000472534,1.12342,-0.164443,-2.07699,-0.00416472,-25.9431,2.34183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,-5.224,0.191262,-0.0417662,1.35891,0.0476962,0.00124562,-0.6604,-0.0467217,1.06933,0.0229453,129.081,2.33712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.0299397,0.086049,-0.0355108,0.360479,-0.0238442,-0.000632337,0.799925,0.0757661,-0.554017,-0.0712779,-28.3373,-0.290644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.659951,0.0419047,-0.0107536,-0.0328895,-0.030989,0.000796902,-0.303736,0.0320732,-0.579788,-0.017387,78.6402,0.0263301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,-0.122289,0.0171178,-0.0149687,-0.125685,-0.0384836,0.00127762,-0.532173,0.0840513,-1.20648,-0.0369918,-169.514,-1.00445,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,-1.18234,0.159992,0.00622865,-0.206919,0.0288418,0.00418971,0.673588,0.245076,1.52578,0.0438642,-84.3552,0.283169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,-1.17815,-0.0395242,0.00128487,-0.364785,0.0263784,-0.00518104,-0.520639,-0.0423069,0.18934,-0.0298178,-0.299394,-8.98157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,-1.48468,-0.105538,0.0266731,0.425451,-0.020462,0.00387481,1.51478,-0.236059,1.07886,-0.0528016,-4.54768,0.632083,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1.48622,0.171847,-0.00691232,0.490493,0.0365717,-0.00437573,0.639996,-0.236174,3.19762,-0.139535,105.023,2.94812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2.48165,-0.0529593,-0.00503299,-0.223875,0.0383145,0.00578808,-1.1178,0.0872015,0.780181,0.142916,12.3186,2.17435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,-1.52415,0.00538203,0.00432749,-0.138521,-0.000573389,0.00139947,0.279756,-0.00803519,-0.766708,-0.00900005,-8.6776,-0.102668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1.26348,0.0628851,-0.0209653,-0.0874053,0.0122222,0.00355692,0.786667,0.0944984,2.43488,0.00237472,-42.4578,2.39842,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0.529622,0.0572373,-0.01462,0.200861,-0.0158586,-0.00142199,0.874692,0.0082742,-1.00307,-0.00521459,-2.53699,0.768554,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2.58226,-0.0171076,0.00296111,-0.0163425,-0.0246124,-6.54941e-05,-0.130683,-0.0164528,-1.25158,0.000416633,-139.93,0.115735,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,-1.34407,-0.00818944,-0.000377328,-0.0462105,0.0448619,0.000546469,0.27747,0.0392962,1.63355,0.0021691,127.082,0.258831,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1.49652,-0.0131736,0.0018568,0.00426659,-0.00690319,0.000509002,-0.799048,-0.00728734,1.58484,-0.00342237,-15.738,-0.692242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0.497219,0.0206213,-0.0154593,-0.0662719,0.0214044,-0.000704381,0.0607147,0.0116305,0.843705,0.0291938,-20.4495,0.407178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,-1.39022,-0.0675295,0.0270352,0.255464,-0.0282992,-0.00206366,-0.511835,-0.105036,-1.319,-0.00228381,-10.665,-1.69047,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1.60916,-0.0561842,0.0135927,-0.0904629,-0.0263305,8.54066e-05,-0.240952,0.102891,-2.02655,0.0365789,-73.5412,-5.90858,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1.4069,0.0380957,-0.00672875,0.144411,-0.00542909,-0.000383191,0.62613,0.0270793,1.22913,-0.0122896,136.702,0.211567,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1.88064,-0.0503421,0.00932855,-0.121388,0.0224906,-0.000949451,-0.131567,-0.0253492,0.763163,-0.00711293,-64.6889,3.00216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2.52206,-0.0345588,0.0193846,-0.210302,0.031346,0.000142032,-0.571614,0.125895,-0.286874,0.00231857,-17.1718,-2.1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,-0.751889,-0.0285965,-0.00120237,-0.373556,-0.0187198,-0.00464056,0.433593,0.0118512,1.10929,-0.0767432,50.7196,1.05746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,-0.584812,-0.040025,0.00956842,-0.0869604,-0.00897224,5.52389e-05,-0.405901,-0.0816081,-0.765766,-0.00431668,34.6245,-0.341873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,-0.881002,0.00474933,-0.0167092,-0.336892,-0.0142507,0.0015215,0.0755967,0.029144,-1.8795,0.031055,-72.3884,-4.39368,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,-1.7201,-0.00966468,0.00710426,-0.0336908,-0.043594,-0.000118359,0.421717,-0.0121628,-1.354,-0.00244072,-79.7105,-0.515246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1.26178,-0.0271692,0.00165281,-0.248666,0.0129455,0.000854423,1.85597,0.0163784,1.21165,-0.0317097,-92.952,0.0981472,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0.371612,-0.0629386,-0.018521,-0.325952,-0.0119539,-0.00388779,-1.67357,-0.139317,-1.77589,0.00610324,-140.386,1.86102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,-1.45016,0.0528977,-0.0606143,0.586069,-0.00240687,0.000737944,0.452291,0.211855,-0.42643,-0.0111023,9.42062,-8.77793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0.113781,0.25328,-0.00394146,0.571381,0.00609821,0.00613961,0.099032,-0.084573,0.873118,0.0560552,-192.824,3.02643,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1.50166,0.00556139,-0.00567982,-0.214849,0.0099891,-0.000123212,-1.36488,-0.023859,-1.7723,-0.0100826,-32.9104,0.612475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,4.15642,0.00269529,-0.00665027,-0.195676,0.0566728,0.00374087,-0.0787861,0.024783,4.23861,0.10736,49.1814,-0.313721,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,-0.837254,0.0324882,-0.0187475,-0.276431,0.0956768,0.000930403,-0.872248,0.0162197,4.55629,0.102545,-13.517,-1.74263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1.17453,-0.0109665,-0.0131949,-0.117566,-0.00694186,0.000709984,-2.90613,-0.0390447,0.0363798,-0.0155888,70.9451,0.153025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,-3.60943,-0.115183,0.0220018,0.306133,0.0487089,0.000683611,-0.817216,-0.0231301,2.55388,-0.0194071,67.5595,-0.618954,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1.50514,0.250146,-0.00375162,0.603622,-0.0170609,-0.0014738,-1.35562,0.0123447,0.306432,-0.104827,-177.259,2.99619,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,-0.390887,0.233872,-0.00188638,0.157982,-0.0174584,0.00496066,0.847384,-0.0842434,-2.50663,0.0658895,71.8386,-8.96661,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,-0.230685,-0.0914387,0.065116,1.34846,0.0528144,0.00315905,0.380895,0.0920742,-0.540127,0.113959,47.2499,-3.4762,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0.0557289,-0.0503401,0.0192623,-0.0989441,-0.0226957,-0.00245945,0.485516,0.052231,-1.80546,0.0165406,29.3267,-0.77204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,-0.687546,-0.0148667,-0.00507828,-0.0715744,-0.0273139,0.00102282,1.3754,0.0499438,-0.995,-0.0403608,-28.1942,0.0148328,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,-3.50934,-0.145418,-0.0453262,0.106407,-0.00101417,0.00038943,-0.537961,-0.188032,-2.38241,0.0303086,-72.8673,-6.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,-0.728332,-0.0102164,0.00241113,-0.140909,0.0285601,-0.000319507,0.0626791,-0.0367561,-0.496098,-0.00745159,-44.5974,0.318424,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,-0.310651,-0.019385,0.00302152,-0.331947,0.00160243,0.00219146,-1.31639,0.0922914,0.0586394,-0.0232741,-63.574,-2.64997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,-3.71091,0.161177,-0.0233354,0.00100174,-0.0417473,0.00337059,-0.159574,-0.0123126,-1.25449,0.0608551,66.5645,9.66961,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,-4.05914,-0.0527508,-0.0122615,-0.59275,0.0424037,0.00304821,0.765592,0.034034,1.95842,0.0659237,25.3745,1.90052,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,-1.49129,0.00775965,-0.00923355,-0.0980261,0.023017,0.000512533,0.208628,0.0490908,2.06102,-0.0109263,37.5291,2.00824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,3.56893,0.00217606,-0.0292383,-0.061265,0.013712,0.00558794,-0.841005,-0.129775,1.44119,0.0188948,-13.5602,-4.33037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,-1.65935,-0.0658671,0.0174573,0.0439951,-0.02946,-0.00380563,-0.655525,-0.0332242,-1.70484,-0.00717732,-50.362,-2.05376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1.73211,0.091389,-0.0177411,0.0224737,0.00528969,0.00371313,-0.950222,0.187657,-0.317093,0.0948954,-58.3681,1.4472,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0.581445,0.0490025,-0.00818957,0.0570004,-0.0289541,-0.000353546,0.918928,0.0115455,0.237428,-0.00596624,-41.3424,0.187823,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,-1.11844,0.102222,0.00455164,-0.145411,-0.0270128,-0.00530218,1.72421,0.172517,-2.01649,-0.0565522,116.177,-4.81893,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,-1.51903,-0.0323104,-0.0256141,-0.286676,0.0508063,-0.00348598,1.77739,-0.0127616,1.47067,-0.0233322,39.2762,8.8162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,-1.77632,0.0344481,-0.0186861,-0.0582807,-0.00571553,0.00014653,-0.918244,0.0114029,-0.172429,0.00215219,42.4405,-0.725351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,-0.487965,0.000407043,-0.0258332,-0.0214913,0.0333853,0.00518761,-0.448844,-0.0408867,0.750415,0.124665,116.62,6.35519,0,0,0,0,0,0,0,0,0,0,0,0,0,0
