id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha13_SAEM,alpha21_SAEM,alpha22_SAEM,alpha23_SAEM
1,5.92996,-0.149123,-0.146176,6.69684,7.41836,0.00300159,4.80098,-0.158184,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
2,5.55333,-0.121585,-0.150042,5.29608,7.3755,0.00243566,3.77127,-0.143529,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
3,7.03901,-0.149681,-0.148244,8.12031,7.40839,0.00315303,3.94037,-0.146491,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
4,8.02373,-0.142371,-0.160218,5.17219,7.41225,0.00697401,3.67267,-0.366274,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
5,5.96797,-0.155558,-0.138506,5.94326,7.37358,0.000562464,3.64022,-0.0846637,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
6,3.60572,-0.155837,-0.121713,4.70019,7.37263,0.00164738,3.20462,-0.298084,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
7,5.39591,-0.143472,-0.169505,4.71228,7.45443,0.0123686,3.08261,-0.0654393,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
8,2.85652,0.0696155,-0.176336,8.84753,7.36388,0.00279625,3.61796,-0.160023,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
9,6.06343,-0.0756388,-0.154551,7.16822,7.38439,-0.00139618,3.04042,0.294396,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
10,5.89888,-0.150521,-0.150412,7.07163,7.4082,0.00328943,4.45313,-0.178076,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
11,2.78091,-0.15418,-0.153813,4.16938,7.38108,0.0042666,4.99874,-0.108358,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
12,2.71284,-0.178434,-0.139856,3.18377,7.45317,0.0113984,3.83906,-0.179121,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
13,5.17161,-0.24023,-0.0537065,28.3349,7.42191,0.00389989,4.44412,-0.0731166,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
14,5.22057,-0.186522,-0.0575287,6.84011,7.41217,0.00373078,4.64063,-0.407169,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
15,7.04981,-0.0815642,-0.169339,6.83562,7.43312,0.00708219,4.10672,-0.220237,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
16,1.03783,-0.102829,-0.156703,11.0371,7.3502,0.00160016,5.78855,-0.0630635,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
17,7.53463,-0.112838,-0.174347,6.29694,7.4587,0.00771619,4.25175,-0.371379,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
18,5.43009,-0.173653,-0.152104,5.04948,7.38283,0.000481291,4.45534,0.0646083,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
19,4.55766,-0.157486,-0.147244,3.96313,7.35073,0.00460539,4.2341,-0.100698,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
20,6.81991,-0.0430839,-0.17249,9.47218,7.43725,0.00504797,4.87405,-0.354027,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
21,5.21899,-0.0974258,-0.155017,5.5653,7.39892,0.00122351,3.47655,-0.112064,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
22,6.56723,-0.170852,0.0252675,21.3618,7.41147,-0.00317879,3.50365,-0.248033,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
23,4.60525,-0.144597,-0.141906,8.55774,7.37934,0.00312671,2.93244,-0.175649,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
24,5.13264,-0.159977,-0.143704,7.26608,7.41748,0.00284129,3.37237,-0.146951,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
25,5.12759,0.0588906,-0.145992,5.36284,7.37166,-0.00106869,3.3457,-0.382825,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
26,4.24343,-0.150324,-0.140607,6.86797,7.37559,0.00186145,2.98422,-0.160891,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
27,1.51543,-0.0851146,-0.201729,6.44884,7.4223,0.00396792,3.46719,-0.142116,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
28,6.04473,-0.168536,-0.14099,4.70916,7.39531,0.00119983,4.60079,0.0666208,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
29,5.16789,-0.144542,-0.183955,6.90008,7.35365,0.0015297,3.48523,-0.243137,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
30,0.993517,-0.136839,-0.151939,3.60196,7.3655,0.000842275,4.42002,-0.0574957,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
31,5.14988,-0.154116,-0.134077,7.36033,7.4415,0.00279112,3.81763,-0.173443,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
32,7.62028,-0.102066,-0.172194,8.54206,7.40803,0.00281115,3.85063,-0.226361,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
33,4.71878,-0.203781,-0.15124,4.61903,7.44711,0.00152495,5.05608,-0.00428838,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
34,3.19795,-0.137943,-0.143978,5.03628,7.39237,0.00239794,3.08834,-0.157903,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
35,2.36218,-0.184555,-0.0852689,4.61366,7.33705,0.00701248,5.3408,-0.0590045,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
36,2.50225,-0.172776,-0.150639,4.42793,7.4342,0.00380398,3.10878,-0.19925,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
37,7.50637,-0.0849106,-0.138936,4.62664,7.40529,0.00923544,5.14398,-0.0477387,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
38,2.74029,-0.156641,-0.155759,5.00769,7.3934,0.00171383,4.29463,0.101121,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
39,2.28768,-0.267911,-0.0754194,9.56365,7.38321,0.00107675,3.73535,-0.13049,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
40,2.03198,-0.115606,-0.204398,7.27896,7.40992,-0.00426694,4.29991,0.0607722,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
41,5.26341,-0.213324,-0.116994,6.85813,7.43253,0.00265599,3.93304,-0.10694,0.0411637,0.0986273,0.781507,0.132065,0.118662,-15.0469,0.565899,-0.0726718,3.96173,-0.24069
