id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,b04_SAEM,b14_SAEM,b05_SAEM,b15_SAEM,b07_SAEM,b17_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha13_SAEM,alpha14_SAEM,alpha15_SAEM,alpha17_SAEM,alpha21_SAEM,alpha22_SAEM,alpha23_SAEM,alpha24_SAEM,alpha25_SAEM,alpha27_SAEM
1,5.34576,-0.0930056,-0.185368,6.27514,7.42553,0.00636105,5.65435,-0.198891,2.01255,0.0650744,7.1651,-0.0905283,431.143,-2.97929,0.0379537,0.112705,0.774601,0.0840754,0.142595,-7.48394,0.623022,-0.126418,-1.16239e-08,0.0027488,-0.11032,2.55446e-05,8.51536e-07,0.0810621,4.3675e-09,2.6289e-07
2,5.09967,-0.184314,-0.0334257,4.74625,7.37146,0.00285199,4.29064,-0.166922,6.49732,0.0254413,7.69045,-0.115853,253.849,-11.646,0.0379537,0.112705,0.774601,0.0840754,0.142595,-7.48394,0.623022,-0.126418,-1.16239e-08,0.0027488,-0.11032,2.55446e-05,8.51536e-07,0.0810621,4.3675e-09,2.6289e-07
3,3.19466,0.0757779,-0.171715,3.6657,7.35833,0.00461943,4.58541,0.111424,7.46367,0.0452394,7.00808,0.186167,302.135,-3.06934,0.0379537,0.112705,0.774601,0.0840754,0.142595,-7.48394,0.623022,-0.126418,-1.16239e-08,0.0027488,-0.11032,2.55446e-05,8.51536e-07,0.0810621,4.3675e-09,2.6289e-07
4,4.81956,-0.0271256,-0.217211,11.6789,7.41936,-0.00913389,3.60876,0.0709358,3.96361,-0.140547,8.24147,0.0663491,334.869,3.23252,0.0379537,0.112705,0.774601,0.0840754,0.142595,-7.48394,0.623022,-0.126418,-1.16239e-08,0.0027488,-0.11032,2.55446e-05,8.51536e-07,0.0810621,4.3675e-09,2.6289e-07
5,5.23721,-0.141575,-0.165772,6.09179,7.3586,0.00209341,4.30964,-0.173008,6.85812,0.0289743,6.4851,-0.0514561,318.952,-4.39368,0.0379537,0.112705,0.774601,0.0840754,0.142595,-7.48394,0.623022,-0.126418,-1.16239e-08,0.0027488,-0.11032,2.55446e-05,8.51536e-07,0.0810621,4.3675e-09,2.6289e-07
6,3.18588,-0.161892,-0.164272,4.97123,7.37372,-0.000840992,5.15535,0.163133,2.87503,0.0444946,7.91154,0.0823406,246.159,-2.68083,0.0379537,0.112705,0.774601,0.0840754,0.142595,-7.48394,0.623022,-0.126418,-1.16239e-08,0.0027488,-0.11032,2.55446e-05,8.51536e-07,0.0810621,4.3675e-09,2.6289e-07
7,3.21088,-0.159304,-0.174925,5.11532,7.42951,0.00208973,4.89589,-0.122259,5.26129,0.0415011,7.40126,-0.0703574,411.271,-4.02429,0.0379537,0.112705,0.774601,0.0840754,0.142595,-7.48394,0.623022,-0.126418,-1.16239e-08,0.0027488,-0.11032,2.55446e-05,8.51536e-07,0.0810621,4.3675e-09,2.6289e-07
8,0.743548,-0.286102,-0.172238,7.5612,7.34882,0.00137452,3.29075,-0.171802,6.36649,0.0500135,6.51308,-0.100562,355.932,-3.06338,0.0379537,0.112705,0.774601,0.0840754,0.142595,-7.48394,0.623022,-0.126418,-1.16239e-08,0.0027488,-0.11032,2.55446e-05,8.51536e-07,0.0810621,4.3675e-09,2.6289e-07
9,3.72293,-0.230333,-0.117597,10.8548,7.35086,0.00747653,4.50683,-0.183616,3.58868,0.0691032,8.70478,-0.0135589,441.516,-6.37951,0.0379537,0.112705,0.774601,0.0840754,0.142595,-7.48394,0.623022,-0.126418,-1.16239e-08,0.0027488,-0.11032,2.55446e-05,8.51536e-07,0.0810621,4.3675e-09,2.6289e-07
10,4.52956,-0.161264,-0.179804,5.47771,7.43384,-0.00209265,4.39516,-0.0711487,4.85769,0.0304435,6.84428,-0.0234399,344.386,-4.03808,0.0379537,0.112705,0.774601,0.0840754,0.142595,-7.48394,0.623022,-0.126418,-1.16239e-08,0.0027488,-0.11032,2.55446e-05,8.51536e-07,0.0810621,4.3675e-09,2.6289e-07
