id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,b04_SAEM,b14_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha13_SAEM,alpha14_SAEM,alpha21_SAEM,alpha22_SAEM,alpha23_SAEM,alpha24_SAEM
1,3.81145,-0.0915526,-0.173458,6.55133,7.37904,0.00229275,4.87133,-0.0952142,5.76577,0.0418707,0.0337913,0.153883,0.786084,0.129106,0.19296,-13.8381,0.454302,0.00065922,-0.131942,3.17234,-0.228967,0.14054
2,6.90589,0.00766035,-0.179141,11.3004,7.43512,-0.00336205,4.92082,0.11426,4.04218,-0.0245064,0.0337913,0.153883,0.786084,0.129106,0.19296,-13.8381,0.454302,0.00065922,-0.131942,3.17234,-0.228967,0.14054
3,5.61053,-0.145113,-0.149056,5.89747,7.38405,0.00177768,3.29505,-0.30021,4.81024,0.017185,0.0337913,0.153883,0.786084,0.129106,0.19296,-13.8381,0.454302,0.00065922,-0.131942,3.17234,-0.228967,0.14054
4,2.5691,-0.194544,-0.142133,4.92993,7.42283,0.00222307,3.36966,-0.203752,5.35557,0.024878,0.0337913,0.153883,0.786084,0.129106,0.19296,-13.8381,0.454302,0.00065922,-0.131942,3.17234,-0.228967,0.14054
5,3.82254,-0.185961,-0.142187,9.60678,7.39442,0.00406167,4.75754,-0.162604,5.2689,0.0172827,0.0337913,0.153883,0.786084,0.129106,0.19296,-13.8381,0.454302,0.00065922,-0.131942,3.17234,-0.228967,0.14054
6,5.24058,-0.120174,-0.165437,6.81757,7.45301,0.00517648,3.9195,-0.252169,5.68353,0.00155805,0.0337913,0.153883,0.786084,0.129106,0.19296,-13.8381,0.454302,0.00065922,-0.131942,3.17234,-0.228967,0.14054
7,5.61205,-0.195505,-0.136031,5.70313,7.39462,0.00332348,3.6358,0.000808406,3.75573,-0.00731407,0.0337913,0.153883,0.786084,0.129106,0.19296,-13.8381,0.454302,0.00065922,-0.131942,3.17234,-0.228967,0.14054
8,3.93922,-0.0700743,-0.166716,19.8445,7.35525,0.000223388,3.76056,-0.0746627,6.49722,0.00892287,0.0337913,0.153883,0.786084,0.129106,0.19296,-13.8381,0.454302,0.00065922,-0.131942,3.17234,-0.228967,0.14054
9,4.22973,-0.152506,-0.156899,4.8058,7.42111,0.00366818,4.53176,-0.264921,6.20814,0.0525237,0.0337913,0.153883,0.786084,0.129106,0.19296,-13.8381,0.454302,0.00065922,-0.131942,3.17234,-0.228967,0.14054
10,4.39708,-0.186512,-0.140274,4.98724,7.34838,0.0040041,4.84317,-0.306721,0.998438,-0.0309869,0.0337913,0.153883,0.786084,0.129106,0.19296,-13.8381,0.454302,0.00065922,-0.131942,3.17234,-0.228967,0.14054
11,4.33187,-0.154085,-0.14464,4.77126,7.39346,0.0064133,4.88457,-0.163534,7.62536,0.0286281,0.0337913,0.153883,0.786084,0.129106,0.19296,-13.8381,0.454302,0.00065922,-0.131942,3.17234,-0.228967,0.14054
12,5.87114,-0.198841,-0.148239,5.02504,7.36914,5.92724e-05,3.50113,-0.272523,4.20026,-0.00344624,0.0337913,0.153883,0.786084,0.129106,0.19296,-13.8381,0.454302,0.00065922,-0.131942,3.17234,-0.228967,0.14054
13,5.24571,-0.226565,-0.0889325,31.1461,7.40725,0.00175876,5.75122,-0.0868634,4.3131,0.0358585,0.0337913,0.153883,0.786084,0.129106,0.19296,-13.8381,0.454302,0.00065922,-0.131942,3.17234,-0.228967,0.14054
14,2.9657,-0.174531,-0.142096,11.0112,7.35643,0.0024154,4.57871,-0.150567,5.40617,0.0190897,0.0337913,0.153883,0.786084,0.129106,0.19296,-13.8381,0.454302,0.00065922,-0.131942,3.17234,-0.228967,0.14054
15,6.58876,-0.159122,-0.155251,3.74066,7.39101,0.000343375,5.2361,-0.0877618,4.71081,0.00327441,0.0337913,0.153883,0.786084,0.129106,0.19296,-13.8381,0.454302,0.00065922,-0.131942,3.17234,-0.228967,0.14054
16,5.2749,-0.198903,-0.158289,5.4361,7.42472,0.00308319,5.36974,-0.108538,4.41118,0.0587077,0.0337913,0.153883,0.786084,0.129106,0.19296,-13.8381,0.454302,0.00065922,-0.131942,3.17234,-0.228967,0.14054
17,4.69817,-0.273916,-0.123658,18.71,7.3723,0.00247388,4.00709,-0.226328,6.51186,0.00802071,0.0337913,0.153883,0.786084,0.129106,0.19296,-13.8381,0.454302,0.00065922,-0.131942,3.17234,-0.228967,0.14054
18,6.36301,-0.0981109,-0.161608,6.61199,7.33829,0.000880826,4.63729,-0.0713436,2.48373,0.0066835,0.0337913,0.153883,0.786084,0.129106,0.19296,-13.8381,0.454302,0.00065922,-0.131942,3.17234,-0.228967,0.14054
19,5.04079,-0.165862,-0.144756,9.14866,7.40281,0.00226113,3.2479,-0.148089,4.78391,0.0260937,0.0337913,0.153883,0.786084,0.129106,0.19296,-13.8381,0.454302,0.00065922,-0.131942,3.17234,-0.228967,0.14054
20,2.27718,-0.249457,-0.160995,5.17303,7.42974,0.000694719,4.62285,-0.169454,4.76534,0.00116222,0.0337913,0.153883,0.786084,0.129106,0.19296,-13.8381,0.454302,0.00065922,-0.131942,3.17234,-0.228967,0.14054
21,0.460046,-0.171738,-0.162004,3.34752,7.41098,-0.00345957,3.94591,-0.0833261,7.04902,-0.139375,0.0337913,0.153883,0.786084,0.129106,0.19296,-13.8381,0.454302,0.00065922,-0.131942,3.17234,-0.228967,0.14054
