id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha13_SAEM,alpha21_SAEM,alpha22_SAEM,alpha23_SAEM
1,4.02556,-0.0290716,-0.15281,10.2816,7.41146,0.00330942,4.70187,-0.0895673,0.0194278,0.108313,0.836574,0.138763,0.174452,-11.6291,0.730618,-0.119138,2.59386,-0.248626
2,4.87677,-0.157454,-0.143738,9.12586,7.40464,0.0027362,3.99309,-0.162459,0.0194278,0.108313,0.836574,0.138763,0.174452,-11.6291,0.730618,-0.119138,2.59386,-0.248626
3,0.347789,-0.244317,-0.122789,9.49035,7.41057,0.00205541,5.96218,-0.0455573,0.0194278,0.108313,0.836574,0.138763,0.174452,-11.6291,0.730618,-0.119138,2.59386,-0.248626
4,0.999835,-0.162937,-0.140917,9.30798,7.38969,0.0027712,2.79252,-0.146667,0.0194278,0.108313,0.836574,0.138763,0.174452,-11.6291,0.730618,-0.119138,2.59386,-0.248626
5,5.26914,-0.167419,-0.123755,6.27989,7.41788,-0.00219824,4.49839,-0.159057,0.0194278,0.108313,0.836574,0.138763,0.174452,-11.6291,0.730618,-0.119138,2.59386,-0.248626
6,3.18461,-0.206473,-0.145007,5.20854,7.45882,0.00384982,4.9247,-0.157252,0.0194278,0.108313,0.836574,0.138763,0.174452,-11.6291,0.730618,-0.119138,2.59386,-0.248626
7,4.52218,-0.203097,-0.1454,6.1029,7.38842,0.00100025,4.37095,-0.135574,0.0194278,0.108313,0.836574,0.138763,0.174452,-11.6291,0.730618,-0.119138,2.59386,-0.248626
8,3.75415,-0.166441,-0.142661,9.40801,7.41309,0.00344637,4.82358,-0.14558,0.0194278,0.108313,0.836574,0.138763,0.174452,-11.6291,0.730618,-0.119138,2.59386,-0.248626
9,5.37935,-0.170603,-0.149624,5.65922,7.37736,0.00204697,4.47611,-0.0422259,0.0194278,0.108313,0.836574,0.138763,0.174452,-11.6291,0.730618,-0.119138,2.59386,-0.248626
10,4.0577,-0.223287,-0.117404,9.88673,7.37448,0.00273848,5.53697,-0.205654,0.0194278,0.108313,0.836574,0.138763,0.174452,-11.6291,0.730618,-0.119138,2.59386,-0.248626
