id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha13_SAEM,alpha21_SAEM,alpha22_SAEM,alpha23_SAEM
1,5.96902,-0.125711,-0.132418,4.31839,7.3118,0.00162309,3.77702,-0.184792,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
2,5.22449,-0.156203,-0.129639,8.05098,7.39884,0.00279001,4.4518,-0.200647,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
3,4.06321,-0.196417,-0.129064,6.51559,7.36765,0.00286697,3.61858,-0.192837,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
4,2.73957,-0.137,-0.129867,4.69614,7.35112,-0.000358619,4.5075,0.183549,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
5,2.35054,-0.161858,-0.124676,6.59364,7.40536,0.00251353,4.06581,-0.159079,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
6,7.89304,-0.142444,-0.135004,5.07678,7.37347,0.00402225,5.03839,0.0597503,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
7,7.26985,-0.0297859,-0.151774,11.6927,7.39961,0.000876877,5.38766,-0.0808432,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
8,5.36025,-0.192245,-0.127289,5.64735,7.36565,0.00314633,3.68303,-0.127401,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
9,5.73445,-0.194409,-0.120286,4.32812,7.37315,0.00078323,2.94962,-0.127232,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
10,6.68249,-0.154081,-0.134592,5.20168,7.41424,0.00315404,3.35091,-0.152043,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
11,3.75077,-0.201422,-0.150108,3.79624,7.40285,-0.0055858,4.24839,0.0573961,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
12,4.55011,-0.209235,-0.124541,6.51557,7.40205,0.00193756,4.18367,-0.153651,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
13,6.61722,-0.195271,-0.120043,6.82121,7.42695,0.00321409,4.8257,-0.122486,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
14,5.08102,-0.197454,-0.115671,7.81245,7.38354,0.00198113,2.41584,-0.229889,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
15,0.589803,-0.15213,-0.146791,3.74096,7.37598,0.00174879,4.99597,-0.177204,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
16,4.76493,-0.135122,-0.135928,5.4662,7.43825,0.00545828,4.55875,-0.171704,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
17,4.35693,-0.159948,-0.130643,7.01682,7.41335,0.00219438,3.90259,-0.18169,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
18,3.19272,-0.0853455,-0.138635,5.88294,7.39107,-0.000262078,4.83611,-0.0482653,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
19,5.40454,-0.0512695,-0.167468,14.5481,7.38812,-0.00483302,4.17233,-0.347837,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
20,5.19732,-0.182347,-0.106623,5.54342,7.40262,-0.0120199,4.06836,0.0407289,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
21,2.50536,-0.0305426,-0.117908,5.04021,7.40092,0.0045726,4.83451,-0.0628604,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
22,0.963201,-0.213599,-0.145054,3.66155,7.38374,0.0104887,4.26439,-0.277481,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
23,4.93798,-0.116459,-0.140876,5.01291,7.38291,0.00280485,1.89264,-0.309647,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
24,1.76668,-0.238808,-0.0681073,12.4428,7.42095,0.00157701,4.20596,0.0202121,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
25,6.66954,-0.131603,-0.165606,6.19501,7.37063,0.00410296,4.47005,-0.17646,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
26,4.69246,-0.161388,-0.126311,8.19156,7.41693,0.00321115,4.41348,-0.187876,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
27,3.85307,-0.161296,-0.130178,4.94094,7.3955,0.00258302,3.03825,-0.220225,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
28,6.02944,-0.0980887,-0.142163,4.78269,7.40101,0.00153375,3.41276,-0.0496154,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
29,7.09701,-0.158785,-0.142452,4.48921,7.44167,0.00512965,3.99653,-0.192665,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
30,2.66353,-0.195233,-0.124988,5.12356,7.40532,0.00346409,3.36,-0.309249,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
31,1.37078,-0.311729,-0.130868,26.3471,7.39358,0.00349238,2.87656,-0.380729,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
32,5.72188,-0.11734,-0.149279,6.25211,7.37802,0.00098432,4.15875,0.0306893,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
33,4.57721,-0.186796,-0.108324,4.85604,7.43168,0.0100998,4.24762,0.0448291,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
34,3.23388,-0.249786,-0.0959422,13.1301,7.39265,0.000318931,4.1665,-0.210359,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
35,4.85038,-0.16538,-0.135449,5.1356,7.44141,0.00151122,3.88853,-0.182927,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
36,2.6771,-0.159049,-0.126559,7.23483,7.41948,0.00315931,3.45005,-0.147705,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
37,3.3875,-0.135424,-0.156957,4.16902,7.35707,0.00151636,4.90147,-0.348316,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
38,4.34138,-0.173988,-0.126281,5.59182,7.40651,0.00261441,4.37895,-0.211261,0.0245604,0.111849,0.761699,0.120588,0.17077,-15.9425,0.658154,-0.141249,-2.76265e-05,-0.249952
