id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha13_SAEM,eta_alpha21_SAEM,eta_alpha23_SAEM
1,-0.352632,-0.0146426,0.00578607,-0.0654127,0.626266,-0.0243135,0,0,0,0,0,0,0,0
2,-3.10752,-0.0129669,0.00427043,0.00663964,-0.20699,-0.0129049,0,0,0,0,0,0,0,0
3,1.56195,-0.00470252,-0.00661983,-0.120311,-0.0994838,-0.0835647,0,0,0,0,0,0,0,0
4,1.39744,-0.052855,0.0878446,0.810098,-1.84872,0.0665792,0,0,0,0,0,0,0,0
5,0.498233,0.0878019,-0.019966,0.144178,0.574351,0.137707,0,0,0,0,0,0,0,0
6,-1.20833,-0.00646008,-0.000474087,-0.0329657,-0.763442,-0.0586132,0,0,0,0,0,0,0,0
7,0.537378,-0.0350064,0.0401929,0.00820115,-1.22903,0.0381398,0,0,0,0,0,0,0,0
8,-0.928647,-0.104206,0.0393606,0.184331,-0.00180618,0.0831818,0,0,0,0,0,0,0,0
9,1.00674,-0.0179235,0.00485836,0.0239761,-0.867728,-0.00983404,0,0,0,0,0,0,0,0
10,1.3111,0.00135941,-0.00333865,-0.250682,-0.744152,0.216149,0,0,0,0,0,0,0,0
11,-2.48825,-0.00245896,-0.0109143,-0.285142,0.348893,0.00120974,0,0,0,0,0,0,0,0
12,0.28474,-0.00420456,0.00157404,0.0487888,-0.843797,0.00340543,0,0,0,0,0,0,0,0
13,0.512768,-0.0307684,0.0716677,0.196749,0.199829,-0.0499982,0,0,0,0,0,0,0,0
14,1.36169,-0.00996793,-0.0275777,-0.0698669,0.627923,-0.139296,0,0,0,0,0,0,0,0
15,-2.29073,0.0367667,-0.0131368,0.0490571,0.796545,0.0544554,0,0,0,0,0,0,0,0
16,0.918321,-0.0976418,0.0684465,0.638525,0.555892,-0.0942713,0,0,0,0,0,0,0,0
17,-1.12019,-0.0128035,0.000583875,0.0210976,-1.10295,-0.0141639,0,0,0,0,0,0,0,0
18,1.69303,-0.00359184,-0.0313077,-0.123453,0.722869,-0.0743873,0,0,0,0,0,0,0,0
19,-6.14739,0.00244285,-0.0131113,-0.243462,-0.284569,-0.0219402,0,0,0,0,0,0,0,0
20,1.40318,-0.0943191,0.0424641,0.349,-0.430544,-0.130284,0,0,0,0,0,0,0,0
21,2.42319,0.0314263,-0.0285037,-0.0232195,-0.748418,-0.107472,0,0,0,0,0,0,0,0
22,1.68889,0.0205312,-0.00909644,-0.109762,-0.7198,0.4506,0,0,0,0,0,0,0,0
23,-1.76698,0.0214893,-0.0145339,-0.141214,0.467613,0.021327,0,0,0,0,0,0,0,0
24,-2.66164,-0.0913281,0.073101,0.90858,0.291872,-0.0783502,0,0,0,0,0,0,0,0
25,-1.36513,0.00189928,-0.00133928,-0.314049,-0.00395225,-0.11647,0,0,0,0,0,0,0,0
26,0.520899,0.00622577,0.00200526,-0.136008,0.513001,-0.0244804,0,0,0,0,0,0,0,0
27,1.77975,-0.0691985,0.0206127,-0.0849894,0.0126002,-0.122509,0,0,0,0,0,0,0,0
28,0.0858478,-0.0117974,0.00245136,-0.0120039,0.195499,-0.0234485,0,0,0,0,0,0,0,0
29,1.23708,-0.015989,0.007797,0.029255,0.709036,-0.0258587,0,0,0,0,0,0,0,0
30,-1.02818,-0.0637705,0.0111273,-0.249919,-0.183875,0.102642,0,0,0,0,0,0,0,0
31,-3.33879,-0.0578414,0.0294086,-0.0972646,1.62481,0.0557787,0,0,0,0,0,0,0,0
32,0.711795,0.0347015,3.08873e-05,0.101612,0.611511,0.0476837,0,0,0,0,0,0,0,0
33,2.58243,0.0268514,6.59435e-05,0.0195575,0.0487453,0.0449052,0,0,0,0,0,0,0,0
34,-3.00069,-0.0104765,0.00888172,0.0498355,-0.981708,-0.0178887,0,0,0,0,0,0,0,0
