id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,b07_SAEM,b17_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha13_SAEM,alpha17_SAEM,alpha21_SAEM,alpha22_SAEM,alpha23_SAEM,alpha27_SAEM
1,5.86192,-0.105926,-0.149946,5.45754,7.41959,-0.00770308,4.38731,0.0192713,264.111,-3.26614,0.0367724,0.178695,0.664266,0.105997,0.151862,-8.74524,0.72479,-0.00395322,2.58056e-11,2.92225,-3.11805e-06,0.00152365
2,1.75717,-0.0818272,-0.143641,6.21618,7.37929,-0.00226248,4.26575,-0.307119,541.311,-1.94877,0.0367724,0.178695,0.664266,0.105997,0.151862,-8.74524,0.72479,-0.00395322,2.58056e-11,2.92225,-3.11805e-06,0.00152365
3,3.8013,-0.157493,-0.139833,4.56326,7.37919,-0.000217464,5.43103,-0.165582,367.691,-4.82,0.0367724,0.178695,0.664266,0.105997,0.151862,-8.74524,0.72479,-0.00395322,2.58056e-11,2.92225,-3.11805e-06,0.00152365
4,3.9139,-0.0942895,-0.169516,7.13913,7.43089,0.00414975,6.40472,-0.0873044,303.855,-4.28647,0.0367724,0.178695,0.664266,0.105997,0.151862,-8.74524,0.72479,-0.00395322,2.58056e-11,2.92225,-3.11805e-06,0.00152365
5,6.20061,-0.0920389,-0.178758,8.53017,7.33537,0.00710698,3.67866,-0.182567,389.745,-1.36712,0.0367724,0.178695,0.664266,0.105997,0.151862,-8.74524,0.72479,-0.00395322,2.58056e-11,2.92225,-3.11805e-06,0.00152365
6,5.00335,-0.0937627,-0.158946,8.10184,7.4523,0.00310216,5.26097,-0.13261,137.802,-5.94322,0.0367724,0.178695,0.664266,0.105997,0.151862,-8.74524,0.72479,-0.00395322,2.58056e-11,2.92225,-3.11805e-06,0.00152365
7,5.27817,-0.0269172,-0.185573,11.7111,7.35395,0.00197604,4.0923,-0.134317,231.482,-5.70002,0.0367724,0.178695,0.664266,0.105997,0.151862,-8.74524,0.72479,-0.00395322,2.58056e-11,2.92225,-3.11805e-06,0.00152365
8,4.47201,0.0544416,-0.141977,3.50746,7.39895,-0.00130947,3.60694,0.0220902,282.552,-13.629,0.0367724,0.178695,0.664266,0.105997,0.151862,-8.74524,0.72479,-0.00395322,2.58056e-11,2.92225,-3.11805e-06,0.00152365
9,1.24476,-0.20022,-0.06536,8.54586,7.39531,0.00195185,4.19144,-0.193839,416.875,-3.36525,0.0367724,0.178695,0.664266,0.105997,0.151862,-8.74524,0.72479,-0.00395322,2.58056e-11,2.92225,-3.11805e-06,0.00152365
10,2.91784,-0.140482,-0.153463,5.65381,7.35644,0.00132736,2.28782,-0.0519706,333.144,-7.19672,0.0367724,0.178695,0.664266,0.105997,0.151862,-8.74524,0.72479,-0.00395322,2.58056e-11,2.92225,-3.11805e-06,0.00152365
11,3.64892,-0.118436,-0.14036,6.19427,7.36165,0.00444004,5.55545,-0.0897474,488.918,-4.28511,0.0367724,0.178695,0.664266,0.105997,0.151862,-8.74524,0.72479,-0.00395322,2.58056e-11,2.92225,-3.11805e-06,0.00152365
12,2.76408,-0.166885,-0.141894,5.36659,7.39216,0.00484883,3.08808,-0.19775,509.26,-5.79518,0.0367724,0.178695,0.664266,0.105997,0.151862,-8.74524,0.72479,-0.00395322,2.58056e-11,2.92225,-3.11805e-06,0.00152365
13,5.45585,-0.149341,-0.13089,5.80151,7.45171,0.0065957,4.6404,0.00294965,328.565,-3.72646,0.0367724,0.178695,0.664266,0.105997,0.151862,-8.74524,0.72479,-0.00395322,2.58056e-11,2.92225,-3.11805e-06,0.00152365
14,5.04076,-0.131355,-0.136478,7.1596,7.39621,0.0026618,4.99278,-0.13667,294.754,-4.30311,0.0367724,0.178695,0.664266,0.105997,0.151862,-8.74524,0.72479,-0.00395322,2.58056e-11,2.92225,-3.11805e-06,0.00152365
15,1.88814,-0.197024,-0.0907491,5.56564,7.4167,-0.00357351,6.82556,-0.0168947,366.466,-5.81854,0.0367724,0.178695,0.664266,0.105997,0.151862,-8.74524,0.72479,-0.00395322,2.58056e-11,2.92225,-3.11805e-06,0.00152365
16,4.88535,-0.0640596,-0.17007,8.00115,7.35274,0.00171027,5.56623,-0.0709306,161.454,-5.3825,0.0367724,0.178695,0.664266,0.105997,0.151862,-8.74524,0.72479,-0.00395322,2.58056e-11,2.92225,-3.11805e-06,0.00152365
17,7.3592,-0.0876629,-0.164525,5.79076,7.34114,-0.0022607,4.21092,-0.313125,399.714,-1.52925,0.0367724,0.178695,0.664266,0.105997,0.151862,-8.74524,0.72479,-0.00395322,2.58056e-11,2.92225,-3.11805e-06,0.00152365
18,1.91743,-0.169756,-0.033886,9.52775,7.46205,0.00837598,3.23065,0.0417905,419.818,-8.8699,0.0367724,0.178695,0.664266,0.105997,0.151862,-8.74524,0.72479,-0.00395322,2.58056e-11,2.92225,-3.11805e-06,0.00152365
19,3.2025,-0.154445,-0.135899,5.84252,7.4029,0.00344759,5.76076,-0.184624,343.945,-5.80454,0.0367724,0.178695,0.664266,0.105997,0.151862,-8.74524,0.72479,-0.00395322,2.58056e-11,2.92225,-3.11805e-06,0.00152365
20,4.49206,-0.156577,-0.141405,5.74274,7.43107,0.0132714,3.91211,0.0525924,276.544,-10.7186,0.0367724,0.178695,0.664266,0.105997,0.151862,-8.74524,0.72479,-0.00395322,2.58056e-11,2.92225,-3.11805e-06,0.00152365
21,6.27084,-0.159947,-0.130798,6.23051,7.36684,-0.00398751,4.26714,-0.00618292,270.766,-17.806,0.0367724,0.178695,0.664266,0.105997,0.151862,-8.74524,0.72479,-0.00395322,2.58056e-11,2.92225,-3.11805e-06,0.00152365
22,4.8529,-0.0293793,-0.201753,10.0075,7.4328,0.00407734,3.79616,-0.156075,472.889,-8.37831,0.0367724,0.178695,0.664266,0.105997,0.151862,-8.74524,0.72479,-0.00395322,2.58056e-11,2.92225,-3.11805e-06,0.00152365
23,4.1559,-0.163557,-0.124649,6.37833,7.34823,0.000857228,4.32061,-0.188765,367.713,-4.85171,0.0367724,0.178695,0.664266,0.105997,0.151862,-8.74524,0.72479,-0.00395322,2.58056e-11,2.92225,-3.11805e-06,0.00152365
24,3.72136,-0.0727443,-0.176842,7.43181,7.42322,0.00274832,4.2163,-0.243093,344.168,-4.68571,0.0367724,0.178695,0.664266,0.105997,0.151862,-8.74524,0.72479,-0.00395322,2.58056e-11,2.92225,-3.11805e-06,0.00152365
25,4.64565,-0.1382,-0.164657,5.95331,7.45865,0.00135428,4.16761,-0.279581,237.495,-4.61998,0.0367724,0.178695,0.664266,0.105997,0.151862,-8.74524,0.72479,-0.00395322,2.58056e-11,2.92225,-3.11805e-06,0.00152365
26,4.72905,-0.171902,-0.137559,6.03367,7.42916,0.00442873,6.27533,0.00507518,309.931,-4.56429,0.0367724,0.178695,0.664266,0.105997,0.151862,-8.74524,0.72479,-0.00395322,2.58056e-11,2.92225,-3.11805e-06,0.00152365
27,4.58327,-0.137086,-0.129336,6.3983,7.38734,0.00352456,4.42204,-0.0895921,269.798,-5.28515,0.0367724,0.178695,0.664266,0.105997,0.151862,-8.74524,0.72479,-0.00395322,2.58056e-11,2.92225,-3.11805e-06,0.00152365
28,2.60062,-0.088535,-0.161728,6.65966,7.38391,0.00365842,4.52761,-0.16706,395.374,-4.41687,0.0367724,0.178695,0.664266,0.105997,0.151862,-8.74524,0.72479,-0.00395322,2.58056e-11,2.92225,-3.11805e-06,0.00152365
29,5.70302,-0.0291069,-0.178715,11.62,7.3858,0.00635306,3.48316,-0.255481,358.755,-5.43543,0.0367724,0.178695,0.664266,0.105997,0.151862,-8.74524,0.72479,-0.00395322,2.58056e-11,2.92225,-3.11805e-06,0.00152365
