id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,b04_SAEM,b14_SAEM,b05_SAEM,b15_SAEM,b06_SAEM,b16_SAEM,b07_SAEM,b17_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha13_SAEM,alpha14_SAEM,alpha15_SAEM,alpha16_SAEM,alpha17_SAEM,alpha21_SAEM,alpha22_SAEM,alpha23_SAEM,alpha24_SAEM,alpha25_SAEM,alpha26_SAEM,alpha27_SAEM
1,5.344,-0.142536,-0.136725,5.30669,7.44321,0.00257735,4.97644,-0.17738,4.21939,-0.0165475,6.45875,0.0844281,5.12042,-0.00912819,221.702,-13.5855,0.0332754,0.094868,0.730849,0.149068,0.178102,-17.514,0.628774,3.4098e-06,-0.285847,2.71103e-11,-1.78305e-08,-0.0655295,-0.00014762,-0.180574,4.131e-18,-1.79658e-09,-4.0511e-07,8.38125e-07
2,3.63729,-9.22802e-05,-0.141304,17.7466,7.32206,0.00154219,4.37674,-0.445127,3.36374,-0.0466541,6.69276,-0.213786,5.25117,-0.116193,153.203,-1.45391,0.0332754,0.094868,0.730849,0.149068,0.178102,-17.514,0.628774,3.4098e-06,-0.285847,2.71103e-11,-1.78305e-08,-0.0655295,-0.00014762,-0.180574,4.131e-18,-1.79658e-09,-4.0511e-07,8.38125e-07
3,5.56875,-0.0972395,-0.153138,11.5687,7.38772,0.00188924,4.3363,-0.0914255,7.98236,0.017425,6.42667,-0.0493386,5.86192,-0.0704714,321.057,-5.42609,0.0332754,0.094868,0.730849,0.149068,0.178102,-17.514,0.628774,3.4098e-06,-0.285847,2.71103e-11,-1.78305e-08,-0.0655295,-0.00014762,-0.180574,4.131e-18,-1.79658e-09,-4.0511e-07,8.38125e-07
4,2.82744,-0.131963,-0.141533,5.37496,7.35944,0.00343822,3.72306,-0.127966,5.80615,0.0359696,6.89773,-0.0336963,5.39396,-0.0740644,249.557,-7.2058,0.0332754,0.094868,0.730849,0.149068,0.178102,-17.514,0.628774,3.4098e-06,-0.285847,2.71103e-11,-1.78305e-08,-0.0655295,-0.00014762,-0.180574,4.131e-18,-1.79658e-09,-4.0511e-07,8.38125e-07
5,6.533,-0.105931,-0.1571,6.06046,7.38183,-0.000496499,3.58926,-0.235043,3.29383,0.00164099,7.9284,0.0177122,5.04786,-0.0566749,327.192,-3.5177,0.0332754,0.094868,0.730849,0.149068,0.178102,-17.514,0.628774,3.4098e-06,-0.285847,2.71103e-11,-1.78305e-08,-0.0655295,-0.00014762,-0.180574,4.131e-18,-1.79658e-09,-4.0511e-07,8.38125e-07
6,0.96924,-0.15266,-0.111099,4.76834,7.37441,-0.00154761,3.07085,-0.0809997,4.55635,-0.047586,6.08862,0.0413324,4.64149,-0.112142,314.642,-5.27621,0.0332754,0.094868,0.730849,0.149068,0.178102,-17.514,0.628774,3.4098e-06,-0.285847,2.71103e-11,-1.78305e-08,-0.0655295,-0.00014762,-0.180574,4.131e-18,-1.79658e-09,-4.0511e-07,8.38125e-07
7,6.30201,-0.152474,-0.127865,5.9186,7.39202,-0.000899275,4.17086,-0.185233,5.15297,-0.028685,7.34038,-0.0324692,5.74481,-0.0611777,175.139,-6.38907,0.0332754,0.094868,0.730849,0.149068,0.178102,-17.514,0.628774,3.4098e-06,-0.285847,2.71103e-11,-1.78305e-08,-0.0655295,-0.00014762,-0.180574,4.131e-18,-1.79658e-09,-4.0511e-07,8.38125e-07
8,3.55345,0.034719,-0.13337,9.09806,7.41432,0.00632741,3.43699,-0.413055,6.91811,0.0484547,7.56616,-0.275826,5.99069,0.0938045,368.066,-8.88975,0.0332754,0.094868,0.730849,0.149068,0.178102,-17.514,0.628774,3.4098e-06,-0.285847,2.71103e-11,-1.78305e-08,-0.0655295,-0.00014762,-0.180574,4.131e-18,-1.79658e-09,-4.0511e-07,8.38125e-07
9,5.4587,-0.110176,-0.157478,6.7061,7.4188,0.00182531,2.72964,-0.331546,3.80859,-0.010146,6.91945,-0.0923362,5.34081,-0.0655047,281.6,-5.75286,0.0332754,0.094868,0.730849,0.149068,0.178102,-17.514,0.628774,3.4098e-06,-0.285847,2.71103e-11,-1.78305e-08,-0.0655295,-0.00014762,-0.180574,4.131e-18,-1.79658e-09,-4.0511e-07,8.38125e-07
10,4.2367,-0.19173,-0.0349616,17.0435,7.39336,0.00286916,3.59686,-0.062464,6.33302,-0.00322734,7.28917,0.0457483,5.56855,-0.0504918,387.297,-5.70025,0.0332754,0.094868,0.730849,0.149068,0.178102,-17.514,0.628774,3.4098e-06,-0.285847,2.71103e-11,-1.78305e-08,-0.0655295,-0.00014762,-0.180574,4.131e-18,-1.79658e-09,-4.0511e-07,8.38125e-07
