id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha13_SAEM,alpha21_SAEM,alpha22_SAEM,alpha23_SAEM
1,3.60882,-0.0768311,-0.166725,7.81389,7.37994,0.00206259,4.9178,-0.127995,0.0350674,0.147771,0.778583,0.127112,0.193474,-13.4674,0.453237,-0.120372,3.64809,-0.2097
2,7.00378,-0.00502066,-0.17234,14.1964,7.42526,-0.00253926,4.96753,0.10915,0.0350674,0.147771,0.778583,0.127112,0.193474,-13.4674,0.453237,-0.120372,3.64809,-0.2097
3,5.52708,-0.131334,-0.15572,6.69007,7.38759,0.001662,3.32226,-0.296512,0.0350674,0.147771,0.778583,0.127112,0.193474,-13.4674,0.453237,-0.120372,3.64809,-0.2097
4,2.45228,-0.175878,-0.132978,6.34693,7.42375,0.00322321,3.32616,-0.189479,0.0350674,0.147771,0.778583,0.127112,0.193474,-13.4674,0.453237,-0.120372,3.64809,-0.2097
5,3.95599,-0.171829,-0.141974,10.2367,7.39777,0.00350556,4.74169,-0.143102,0.0350674,0.147771,0.778583,0.127112,0.193474,-13.4674,0.453237,-0.120372,3.64809,-0.2097
6,5.10576,-0.110618,-0.163327,6.70701,7.44903,0.00598691,3.92422,-0.252585,0.0350674,0.147771,0.778583,0.127112,0.193474,-13.4674,0.453237,-0.120372,3.64809,-0.2097
7,5.85658,-0.191706,-0.134761,7.42308,7.39466,0.00308564,3.60278,-0.00798724,0.0350674,0.147771,0.778583,0.127112,0.193474,-13.4674,0.453237,-0.120372,3.64809,-0.2097
8,3.81787,-0.0909614,-0.162612,15.0762,7.35967,0.000550606,3.78021,-0.0869973,0.0350674,0.147771,0.778583,0.127112,0.193474,-13.4674,0.453237,-0.120372,3.64809,-0.2097
9,4.14825,-0.157828,-0.166344,5.85506,7.42397,0.00336055,4.59932,-0.277285,0.0350674,0.147771,0.778583,0.127112,0.193474,-13.4674,0.453237,-0.120372,3.64809,-0.2097
10,4.35992,-0.187848,-0.148426,6.28514,7.34731,0.00422793,4.85994,-0.303856,0.0350674,0.147771,0.778583,0.127112,0.193474,-13.4674,0.453237,-0.120372,3.64809,-0.2097
11,4.29197,-0.154216,-0.158521,6.44737,7.3926,0.00666274,4.83142,-0.164543,0.0350674,0.147771,0.778583,0.127112,0.193474,-13.4674,0.453237,-0.120372,3.64809,-0.2097
12,5.68605,-0.166621,-0.143582,6.29779,7.36709,0.000822381,3.55787,-0.291631,0.0350674,0.147771,0.778583,0.127112,0.193474,-13.4674,0.453237,-0.120372,3.64809,-0.2097
13,5.31276,-0.273834,-0.0464837,14.2164,7.40766,0.000992722,5.64052,-0.0556798,0.0350674,0.147771,0.778583,0.127112,0.193474,-13.4674,0.453237,-0.120372,3.64809,-0.2097
14,2.93678,-0.164446,-0.148007,9.40262,7.35843,0.00288635,4.53957,-0.164738,0.0350674,0.147771,0.778583,0.127112,0.193474,-13.4674,0.453237,-0.120372,3.64809,-0.2097
15,6.73474,-0.157703,-0.152829,6.08177,7.39017,-9.34529e-05,5.25532,-0.0957769,0.0350674,0.147771,0.778583,0.127112,0.193474,-13.4674,0.453237,-0.120372,3.64809,-0.2097
16,5.2776,-0.181117,-0.150905,5.65744,7.42757,0.00292479,5.48135,-0.132955,0.0350674,0.147771,0.778583,0.127112,0.193474,-13.4674,0.453237,-0.120372,3.64809,-0.2097
17,4.42614,-0.268887,-0.10611,15.9513,7.37487,0.00181502,4.04488,-0.197528,0.0350674,0.147771,0.778583,0.127112,0.193474,-13.4674,0.453237,-0.120372,3.64809,-0.2097
18,6.29748,-0.090953,-0.158816,8.81977,7.33668,0.00100935,4.69253,-0.0779549,0.0350674,0.147771,0.778583,0.127112,0.193474,-13.4674,0.453237,-0.120372,3.64809,-0.2097
19,5.00403,-0.164865,-0.143882,9.54703,7.40379,0.00262107,3.25419,-0.152403,0.0350674,0.147771,0.778583,0.127112,0.193474,-13.4674,0.453237,-0.120372,3.64809,-0.2097
20,2.2666,-0.2156,-0.148307,5.25735,7.42937,0.000702192,4.69138,-0.178949,0.0350674,0.147771,0.778583,0.127112,0.193474,-13.4674,0.453237,-0.120372,3.64809,-0.2097
21,0.454877,-0.191456,-0.191956,4.63592,7.41367,-0.00363846,4.06345,-0.0906453,0.0350674,0.147771,0.778583,0.127112,0.193474,-13.4674,0.453237,-0.120372,3.64809,-0.2097
22,3.25788,-0.120913,-0.153803,8.99383,7.36502,0.00137605,5.18864,-0.0828473,0.0350674,0.147771,0.778583,0.127112,0.193474,-13.4674,0.453237,-0.120372,3.64809,-0.2097
23,3.98792,-0.163918,-0.148935,6.25268,7.36333,0.000661043,5.10258,-0.221401,0.0350674,0.147771,0.778583,0.127112,0.193474,-13.4674,0.453237,-0.120372,3.64809,-0.2097
24,6.21451,-0.18043,-0.14329,6.01942,7.4068,-0.00624019,3.53595,-0.0490481,0.0350674,0.147771,0.778583,0.127112,0.193474,-13.4674,0.453237,-0.120372,3.64809,-0.2097
25,1.04318,0.116416,-0.145967,3.70396,7.36707,0.000634469,3.93457,-0.12806,0.0350674,0.147771,0.778583,0.127112,0.193474,-13.4674,0.453237,-0.120372,3.64809,-0.2097
