id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_b04_SAEM,eta_b14_SAEM,eta_b05_SAEM,eta_b15_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha14_SAEM,eta_alpha15_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM,eta_alpha24_SAEM,eta_alpha25_SAEM
1,-3.916,0.0721264,-0.0310055,0.199025,0.0206275,0.00163476,0.186444,0.0620206,0.376253,-0.0253563,0.294702,0.0560815,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-1.17329,-0.1003,0.0127083,-0.0258074,-0.022586,-0.00182892,0.282317,-0.112213,-0.58724,0.00507779,0.371095,-0.0721428,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.702704,0.0636745,-0.00981219,0.15259,0.0235463,0.000228634,-0.439968,0.0905547,-0.939699,0.0184413,-1.03775,-0.0719649,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-0.301592,-0.0507717,0.00408497,-0.169796,-0.0520752,-0.00177201,0.467297,0.2154,-1.51424,-0.0286605,0.735233,0.0771343,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-1.28271,0.033638,-0.00864408,-0.0286261,0.00040557,-0.000310474,0.0450873,0.0243421,1.65145,0.0137936,-0.246964,-0.0220096,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-0.331618,-0.0152572,0.00737542,-0.286357,-0.025225,-0.00210659,0.310742,-0.0079406,-1.02067,-0.00830381,0.835247,0.0217338,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1.8966,-0.0371667,0.00291075,-0.330201,-0.0555356,0.00174043,-0.121117,-0.171638,-2.77268,0.000609029,-0.861425,-0.0769999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1.34359,-0.0184392,0.00353673,-0.437111,-0.0147593,-0.00250869,-0.476097,-0.126891,-0.896734,-0.0912964,-0.701444,0.00680374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-0.00270279,-0.0227016,0.00466946,-0.194752,0.0149784,0.000264191,0.217154,-0.0932681,-0.351287,0.00122625,0.90165,0.0134054,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2.06638,-0.022588,-0.00502924,-0.14686,-0.00269185,-0.00160819,1.1412,0.00174988,-0.578982,0.0202788,0.925014,0.0568194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1.65303,-0.0188049,-0.00562574,-0.379369,-0.0174884,0.00252935,0.299186,-0.292458,-1.3374,-0.000771581,0.341163,-0.233443,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.451686,-0.0276051,-0.00525346,-0.472122,-0.0266953,-0.00302544,0.0478396,0.0800364,-0.460378,-0.084282,0.352855,-0.0128232,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,-0.889233,-0.0211547,0.00494121,0.0290981,0.0101311,-2.49946e-05,-0.351006,-0.0290381,-0.0910298,-0.000896723,0.175998,0.0181509,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,-0.247854,-0.0220618,0.0205612,-0.503304,0.00409096,-0.00235543,-1.2555,-0.19341,-1.07019,-0.0661156,-1.04371,-0.114135,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-1.34906,-0.00827768,-0.000753145,-0.0370433,-0.0109509,1.64448e-05,-0.880159,-0.00927773,-1.64759,0.00402059,-0.300828,0.0112014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,-0.714576,-0.0261636,0.0133631,-0.531671,-0.0188853,0.001508,-0.297692,-0.0399935,-0.491928,-0.0105805,-0.543905,0.0316906,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,-0.082314,0.0421748,-0.00924371,-0.305432,-0.0384377,-0.0010557,0.501829,0.332772,-1.82494,0.0203231,0.254407,0.112855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,-1.14826,0.117557,-0.0210765,0.907773,-0.0116016,-0.000896414,-0.329265,0.0985746,0.0164932,-0.0253878,-0.735505,-0.0214807,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3.82893,0.0553083,-0.0090237,0.524225,0.0183584,0.000802854,-0.177786,0.11741,0.956683,-0.000462217,-0.0950418,-0.0447252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1.30932,-0.0109756,0.0030201,-0.119989,0.0230211,-5.52872e-05,-1.13816,-0.0816572,1.73005,-0.00125951,-0.739036,0.0101892,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1.74587,0.0441263,-0.0158617,0.110804,0.0168777,0.000387504,-1.97666,-0.0490626,1.77324,0.00388931,-1.52836,-0.00750936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2.42389,-0.00461745,-0.0175925,-0.34472,0.0233895,0.00242973,0.112325,0.0947848,0.460938,0.0980911,-0.181311,0.0555802,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1.30297,-0.0418633,0.0711106,0.433577,-0.0436596,0.0024994,0.2947,-0.115091,-1.44564,0.0387238,-0.0299923,-0.142146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,-0.0905986,-0.0197373,0.0117024,-0.137048,-0.0434514,0.00117241,0.710333,-0.0274714,-1.71192,-0.00361281,0.787173,0.0323891,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,-1.40178,-0.135698,0.0937906,1.05201,-0.0582477,-0.00458252,-0.168427,-0.104007,-1.76877,-0.0978929,-0.989328,-0.0712331,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,-0.713378,-0.0330459,-0.00305773,-0.179293,0.0414136,2.20635e-05,-0.50194,0.0152421,2.29595,-0.00450296,-0.505848,-0.00125729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,-0.276543,0.14549,0.0071396,0.296603,-0.00201687,0.00093818,-0.635284,-0.025551,1.03094,0.061039,-0.462496,-0.0548753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2.00902,-0.00255328,-0.0176274,-0.354799,0.0865462,0.00322941,-1.05449,0.0355979,5.68989,0.00507491,-1.25209,-0.0296279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,-3.1935,-0.000318591,-0.0453634,0.000687434,0.0161848,0.00397096,-0.423738,0.0180469,-0.631306,0.114054,-0.296036,-0.011691,0,0,0,0,0,0,0,0,0,0,0,0,0,0
