id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_b04_SAEM,eta_b14_SAEM,eta_b05_SAEM,eta_b15_SAEM,eta_b07_SAEM,eta_b17_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha14_SAEM,eta_alpha15_SAEM,eta_alpha17_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM,eta_alpha24_SAEM,eta_alpha25_SAEM,eta_alpha27_SAEM
1,0.296076,0.0107011,-0.000590229,-0.213355,0.0159029,0.000554325,-0.175514,-0.0472409,1.18275,-9.01328e-05,0.60551,0.0393919,112.81,0.39945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.24136,0.0168254,0.000572109,0.0418384,-0.00417481,9.81649e-05,1.05784,0.125956,-0.653158,-0.00342693,-0.082141,-0.0489221,43.5657,-0.0522729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-1.27986,-0.0235896,0.00186568,0.0733124,0.00595037,0.000735188,0.312549,-0.0772266,-0.269772,0.00239288,1.12553,0.0377092,-147.52,-0.0842892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-2.142,-0.0218533,-0.00187988,0.118754,-0.0116061,4.21897e-05,-0.445321,-0.076414,-1.01599,0.00317434,0.199622,0.0271619,156.262,0.146515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.924438,0.0136705,-0.00354916,-0.169375,0.00678326,0.000647963,-0.0347339,0.228858,0.772132,0.0218406,0.132766,0.124628,155.755,-0.548669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-4.03694,-0.000410403,-0.00836097,-0.712367,0.0282235,-0.0011139,-1.64638,-0.099048,-0.639554,-0.0321582,-1.12107,0.0310012,-74.8558,-0.843641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-2.29937,-0.0626587,0.0137113,-0.403172,0.0754878,-0.0068138,0.943959,-0.0862175,3.14967,-0.0849255,0.8897,-0.0868134,-38.8772,-2.73009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2.03719,-0.0142434,-0.0126312,-0.37587,0.0195927,0.005715,-1.65091,0.106694,0.762277,0.0106743,-1.69649,0.0651795,37.6043,-1.30653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-0.70691,-0.0233503,-0.0038704,-0.480025,0.0223286,0.000194141,0.965009,-0.181825,1.12575,0.0483679,0.577065,-0.0133401,81.9155,-0.923235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0.836842,0.0091505,-0.000991025,-0.0979321,-0.0254245,-0.000174052,0.686489,0.0661728,0.417316,0.00265882,-1.1956,-0.0522673,-5.5483,0.315402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,-1.90446,-0.014243,-0.000436236,-0.00217849,0.0501583,-8.109e-05,-0.181059,-0.0454353,-0.804533,0.00513086,-0.362078,0.0244571,54.036,0.178981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,-0.321504,0.0173295,0.00288071,-0.671459,0.0226708,0.00480581,-1.02884,-0.180977,0.380585,0.0438199,-1.23743,-0.112924,-61.1131,-6.07576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,-2.54117,-0.0191985,0.00934032,-0.00472288,-0.00248498,0.000622697,0.254043,-0.051474,0.829628,-0.000221248,0.213982,0.0356865,-51.576,-0.360838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,-0.572529,0.0054467,-0.00277233,-0.218349,-0.0291263,-0.00314513,0.511321,-0.00944245,-0.844916,0.0343803,0.448165,-0.0224633,-280.35,-5.35893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
