id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_b04_SAEM,eta_b14_SAEM,eta_b07_SAEM,eta_b17_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha14_SAEM,eta_alpha17_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM,eta_alpha24_SAEM,eta_alpha27_SAEM
1,2.00027,0.182159,-0.0120115,0.865688,0.0116243,-0.00185827,0.272498,-0.113976,0.146385,-0.0306809,5.17828,-0.584737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.14171,-0.0302077,0.0148169,-0.22943,0.015778,0.000553341,-0.425758,-0.00382411,-2.4847,-0.00534477,-13.9716,0.513934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.18821,-0.0753105,0.0194454,0.0106998,-0.00311688,-0.0047592,-0.398649,-0.200224,-1.621,0.0236066,-10.8305,3.2874,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.308017,0.0313119,-0.0207564,-0.026474,0.0461353,0.000444156,-0.935494,-0.0591304,-0.456315,0.00619311,101.078,-0.0206706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2.26385,-0.0132829,0.0137994,0.0842416,0.0292445,-0.000361443,0.208178,-0.0394268,0.918023,-0.00304425,20.9501,0.0824038,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-5.39684,-0.039083,0.0340401,-0.27834,-0.0178555,-0.000601089,-1.09096,0.00716443,-0.344377,-0.00489291,84.7802,-0.188987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.38017,0.166411,0.0309081,-0.661728,-0.00830744,0.00173911,-0.497625,-0.240714,1.83671,0.0169592,-62.056,-1.26636,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-1.7559,0.016805,-0.0355788,-0.285388,-0.0469972,-0.00197649,0.245198,0.144061,-0.407401,-0.0565232,12.2073,-1.87171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2.87394,0.0183979,-0.0334602,-0.246593,-0.0370488,3.76981e-05,0.220572,0.129615,-1.98629,0.104006,-8.85818,-0.534258,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0.525356,-0.0357126,0.031406,-0.173734,0.0307766,-0.000418196,0.389299,0.0450135,1.01197,0.133492,-59.7135,4.24512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,-1.43979,0.0420287,-0.0168957,0.183323,-0.0251927,-0.000171711,0.743433,0.0232288,-2.47433,0.0118303,-50.1392,0.500485,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.67466,0.00386073,-0.0203122,-0.269428,-0.00203041,0.00267641,-0.016574,-0.0587904,-0.33174,-0.00885102,-113.474,0.605884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0.672974,-0.0548728,0.00373534,-0.104083,-0.0589183,0.00415788,-0.448565,0.373036,-0.0576208,-0.0149425,68.1531,-0.822396,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0.468819,-0.130264,0.0607044,1.34034,0.00748622,-0.0028128,-0.42826,-0.175568,-3.3277,0.0042247,62.1529,1.49199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-2.07838,-0.0332101,-0.0235745,-0.27263,0.00111911,0.00382968,1.47543,-0.0737331,-1.05764,0.0130367,103.199,0.457312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,-0.195003,0.0184693,-0.021202,-0.0994253,0.0474947,0.00157246,-0.981403,0.0579646,1.42323,0.000239504,0.486965,-0.800412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2.472,-0.0115862,0.0088535,0.0678091,0.0257919,0.000507198,0.353189,-0.0112776,-0.451234,0.00049977,120.1,0.0281608,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.323383,-0.0499168,0.0274726,0.0519999,-0.0421254,-0.000363784,-0.680084,-0.0176569,1.27371,0.00576081,-2.85284,0.841838,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,-4.1714,-0.115111,0.0412029,0.117773,0.0154897,0.00369707,-1.82192,0.00121658,-1.94632,0.00392553,-70.6806,-3.8623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,-0.790736,0.0532532,-0.0147981,0.306442,-0.0467176,-0.000925793,-0.0461377,0.0205251,1.55205,0.00429297,-14.3393,0.181195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,-0.855158,-0.0114089,0.0107372,0.0578966,-0.011907,0.000815746,-1.04754,-0.0188806,2.49942,-0.00813182,-166.33,-0.746031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2.05293,-0.0194161,0.0270555,-0.183633,0.0200262,0.00144232,-0.911683,-0.0267025,-1.63366,-0.0122012,109.158,0.105978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,-0.985791,0.101245,-0.0221647,0.162776,0.00505769,-0.00215164,1.16175,-0.296254,-1.94127,-0.0316576,8.67865,-5.17381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1.81937,-0.00526274,0.00534519,-0.146515,-0.00659004,0.00026728,-0.912134,-0.0697333,-1.02328,-0.00100349,-168.735,0.272103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,-1.94452,-0.0149659,0.00345568,-0.368143,-0.0023166,-0.00474941,1.37203,0.0585504,1.44237,-0.151921,-99.0959,-4.49186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,3.3416,0.0183314,-0.0404403,-0.0375028,0.0166553,0.00548033,-0.864254,0.195299,-0.0593378,0.0906451,-38.5093,-6.66776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
