id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_b05_SAEM,eta_b15_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha15_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM,eta_alpha25_SAEM
1,1.28645,-0.00861319,-0.00709957,-0.241498,-0.0320347,-0.000302613,-0.184241,0.0166216,-0.526654,-0.0042461,0,0,0,0,0,0,0,0,0,0,0,0
2,-3.44987,-0.232481,-0.000894,1.73327,-0.0162597,0.00205322,0.665876,0.15946,0.232539,0.0960792,0,0,0,0,0,0,0,0,0,0,0,0
3,0.46692,0.0421959,-0.00486251,-0.116398,0.0510489,0.000973099,0.606933,0.16782,1.01858,0.0626134,0,0,0,0,0,0,0,0,0,0,0,0
4,0.995909,-0.0163333,0.00249896,0.0741022,-0.0126128,-0.000389414,0.0198529,-0.0254548,0.0120076,-0.00904321,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.654795,0.0344769,-0.0121507,0.0228725,0.0524724,0.00122235,0.96229,-0.000526999,-0.803213,-0.00612249,0,0,0,0,0,0,0,0,0,0,0,0
6,0.547883,-0.015075,0.00764805,-0.235105,-0.0163022,-3.5207e-05,0.882258,-0.0361403,0.168886,0.0505876,0,0,0,0,0,0,0,0,0,0,0,0
7,-0.537199,0.17149,-0.00914002,1.23803,0.0282633,-0.00127518,-0.49068,0.108196,0.236339,0.00369432,0,0,0,0,0,0,0,0,0,0,0,0
8,3.27266,-0.0237601,0.00245993,-0.421696,-0.0322462,0.00068481,0.152394,0.0671778,0.686139,-0.0501592,0,0,0,0,0,0,0,0,0,0,0,0
9,0.611817,0.0132116,-0.00737585,-0.394341,0.013262,-0.00223559,0.309864,0.0555564,0.520015,-0.0284019,0,0,0,0,0,0,0,0,0,0,0,0
10,0.992948,0.0110233,-0.0035839,-0.602505,-0.0867146,0.00301229,-0.000242204,-0.154089,-0.322655,-0.110509,0,0,0,0,0,0,0,0,0,0,0,0
11,0.0935212,-0.0853333,0.0490118,0.827516,0.00875087,0.00297997,-0.74836,0.0208606,-1.37262,-0.0881961,0,0,0,0,0,0,0,0,0,0,0,0
12,0.648075,-0.0232721,0.0115716,0.0181076,-0.0287775,-0.00144211,-0.396862,0.00504185,0.158489,-0.0121003,0,0,0,0,0,0,0,0,0,0,0,0
13,-1.44147,-0.0236223,0.00185357,-0.00574916,-0.0708635,2.77822e-05,-0.144403,-0.00517145,-0.587742,-0.00657425,0,0,0,0,0,0,0,0,0,0,0,0
14,0.290018,-0.0194133,0.00292687,0.0926304,-0.0187351,0.00053737,1.31295,-0.011164,0.795176,-0.0111185,0,0,0,0,0,0,0,0,0,0,0,0
15,2.04734,0.0556434,-0.0184649,-0.206318,0.00373828,0.00303773,-0.554156,0.0547898,-0.0399529,-0.0519183,0,0,0,0,0,0,0,0,0,0,0,0
16,1.01347,-0.0168792,-0.0238478,-0.408254,0.00471543,0.00518157,-0.353046,-0.165034,0.0627462,-0.110383,0,0,0,0,0,0,0,0,0,0,0,0
17,1.92059,0.144976,-0.0141898,1.20785,-0.0206929,-0.00116758,1.30091,0.0494815,0.860436,0.0290393,0,0,0,0,0,0,0,0,0,0,0,0
18,0.199871,0.00299214,-0.013345,-0.459201,0.0127462,0.0023003,0.0103191,0.00696728,-0.0900553,-0.00337675,0,0,0,0,0,0,0,0,0,0,0,0
19,2.20898,-0.03308,0.0100062,-0.287999,0.00707019,0.00118039,0.199088,0.128465,0.171907,-0.0261558,0,0,0,0,0,0,0,0,0,0,0,0
20,-1.98231,-0.0457199,-0.0176985,-0.513124,0.0607622,-0.00142422,0.684046,-0.0536231,-0.256746,0.0140517,0,0,0,0,0,0,0,0,0,0,0,0
21,-4.59504,-0.0637078,0.0555819,0.446328,-0.00299998,-0.000711111,-1.20003,-0.194143,-0.768449,-0.0279145,0,0,0,0,0,0,0,0,0,0,0,0
22,0.565581,0.146275,-0.0156878,0.865719,-0.0963229,-0.00264095,-0.91178,-0.0327755,-0.833895,0.024559,0,0,0,0,0,0,0,0,0,0,0,0
23,-3.33836,-0.0246768,0.0132282,-0.420593,-0.0171175,0.00311692,0.256892,0.231704,0.318804,0.133998,0,0,0,0,0,0,0,0,0,0,0,0
24,-0.782219,-0.0492887,0.0251539,-0.110318,0.0277685,0.00454425,0.0635802,0.118563,-0.0788946,0.0538695,0,0,0,0,0,0,0,0,0,0,0,0
25,-0.411252,0.0340576,-0.00790585,0.170241,0.000244398,-0.000728119,2.54492,0.0156439,2.10139,0.0303177,0,0,0,0,0,0,0,0,0,0,0,0
26,-1.31146,0.0263424,-0.0146417,-0.125325,0.00223893,-0.000835364,0.210113,-0.00586772,0.0651204,-0.00490533,0,0,0,0,0,0,0,0,0,0,0,0
27,0.588365,0.0553777,-0.0123553,0.0858209,-0.012902,-0.000464704,1.23278,0.023445,1.65348,0.0474579,0,0,0,0,0,0,0,0,0,0,0,0
28,-0.0924959,-0.00423831,-0.00331782,-0.481786,0.00617161,-0.000979899,-0.362448,-0.0125424,-0.165854,-0.0631591,0,0,0,0,0,0,0,0,0,0,0,0
29,2.05808,0.0773399,-0.0207143,0.256287,-0.0203779,0.00141286,0.992443,-0.213054,0.668169,-0.103257,0,0,0,0,0,0,0,0,0,0,0,0
30,0.501082,-0.0032672,-0.00201881,-0.299565,0.0740221,0.00170371,-0.0255741,0.0882128,-0.0278989,0.000855266,0,0,0,0,0,0,0,0,0,0,0,0
31,0.667139,0.00863897,-0.0198654,-0.218381,0.0239519,0.00449505,-0.604052,-0.0570944,0.0943216,-0.0355058,0,0,0,0,0,0,0,0,0,0,0,0
32,1.14831,0.130694,-0.0418868,2.36419,0.0448749,0.000729927,0.540855,-0.00212057,0.62179,0.0502478,0,0,0,0,0,0,0,0,0,0,0,0
33,0.793709,0.00724107,-0.0496827,0.359494,0.00989511,0.00238933,-0.508896,0.0746263,-1.26029,0.0716247,0,0,0,0,0,0,0,0,0,0,0,0
34,-0.250353,0.0138559,-0.0224756,-0.139653,-0.0329723,-0.00033453,0.489444,-0.0628772,0.353572,-0.0333976,0,0,0,0,0,0,0,0,0,0,0,0
35,1.23368,0.0315705,-0.0282152,0.203795,0.0223494,0.000802189,-0.544578,0.0103196,-0.678786,-0.00605943,0,0,0,0,0,0,0,0,0,0,0,0
36,-0.211625,-0.0309207,0.00404539,-0.455662,0.034045,0.000180016,-0.55131,0.0112754,-0.168394,0.0178938,0,0,0,0,0,0,0,0,0,0,0,0
37,-0.86247,-0.0815777,0.0603018,-0.0410153,0.0423476,0.00112232,-0.919407,-0.138571,-0.314729,-0.138672,0,0,0,0,0,0,0,0,0,0,0,0
38,0.0734253,-0.0591625,0.0156513,-0.44077,0.00096484,0.00390171,0.0286654,-0.126976,-0.294705,-0.1025,0,0,0,0,0,0,0,0,0,0,0,0
39,-0.106806,0.0280943,-0.0118438,-0.394258,-0.0338573,-0.00139252,-1.85288,-0.135902,-0.596561,-0.0537327,0,0,0,0,0,0,0,0,0,0,0,0
40,0.256132,-0.0151738,0.00551215,0.0597719,0.00804301,-7.87127e-05,-0.583874,-0.0156181,-0.306884,-0.00103021,0,0,0,0,0,0,0,0,0,0,0,0
41,-1.27751,-0.0134261,0.0119494,-0.404094,-0.031111,-0.00101997,-0.882245,-0.00699206,-0.425168,0.000325763,0,0,0,0,0,0,0,0,0,0,0,0
42,0.389475,0.225953,0.016345,0.902975,0.000737318,0.00202861,-0.249303,-0.0962759,-0.0195943,-0.0762349,0,0,0,0,0,0,0,0,0,0,0,0
43,0.160558,-0.0611674,0.0120701,-0.255887,0.0537581,0.00215782,0.416749,-0.151947,-0.110524,-0.0179828,0,0,0,0,0,0,0,0,0,0,0,0
44,-1.15696,-0.0652672,0.0228547,0.206473,0.0203109,0.000412901,-0.750343,0.0940799,-0.00869957,0.0537338,0,0,0,0,0,0,0,0,0,0,0,0
45,-3.19023,-0.122654,-0.0069321,1.1698,-0.0403745,-0.00198437,1.00226,-0.0343409,1.2411,-0.0403277,0,0,0,0,0,0,0,0,0,0,0,0
46,3.48679,0.0607924,-0.0248571,0.225812,0.0383889,-0.000964505,-0.514106,0.0138591,0.206948,-0.0667068,0,0,0,0,0,0,0,0,0,0,0,0
47,-0.367555,-0.13151,0.0572365,2.19358,-0.0139721,-0.000614348,0.603752,-0.0703061,0.786023,-0.0124395,0,0,0,0,0,0,0,0,0,0,0,0
48,-0.578597,0.0106919,-0.0177947,-0.344087,0.0101944,0.0017669,-0.801041,0.0179281,-0.871245,-0.0201997,0,0,0,0,0,0,0,0,0,0,0,0
49,1.43543,-0.000950335,0.00216717,-0.501256,-0.0139953,-0.000558214,0.901087,0.469473,0.367175,0.208693,0,0,0,0,0,0,0,0,0,0,0,0
50,0.61627,0.0177593,-0.0153184,-0.231948,0.0126898,0.00173138,-0.355492,-0.0182965,0.414444,-0.0336859,0,0,0,0,0,0,0,0,0,0,0,0
51,-0.18354,-0.0081527,0.00905428,-0.602582,0.0260086,-0.00503291,0.0928263,0.180339,0.0335577,0.105631,0,0,0,0,0,0,0,0,0,0,0,0
52,4.03501,0.00443046,-0.0128506,-0.360025,-0.0259718,-0.00474762,-1.6203,0.0598594,-1.75854,0.0368927,0,0,0,0,0,0,0,0,0,0,0,0
53,2.40721,0.00285929,-0.0207511,-0.280076,-0.00700736,-0.00777487,0.379289,0.200836,-0.461108,0.1371,0,0,0,0,0,0,0,0,0,0,0,0
54,-2.18121,-0.0117547,-0.00397407,-0.0752279,0.0106852,-0.000213967,-1.20185,-0.00127457,-0.45244,-0.00991101,0,0,0,0,0,0,0,0,0,0,0,0
55,1.11839,-0.0190732,-6.39764e-05,-0.157827,0.000747412,0.000493482,0.915487,-0.0102255,-0.0781764,-0.00364828,0,0,0,0,0,0,0,0,0,0,0,0
56,-6.80604,-0.00410858,-0.00490263,-0.0790294,0.0350992,0.000481121,0.589509,0.00896605,-0.498504,-0.0105927,0,0,0,0,0,0,0,0,0,0,0,0
57,-2.24227,-0.0271445,0.0613897,-0.0787341,-0.0456541,-0.00347832,-0.400832,-0.275008,-0.724478,-0.120689,0,0,0,0,0,0,0,0,0,0,0,0
58,1.00504,0.0346642,-0.00815955,-0.0563078,-0.031013,-0.00187796,0.37185,-0.01562,0.437982,0.0433229,0,0,0,0,0,0,0,0,0,0,0,0
59,-1.74917,-0.0905614,-0.0110786,0.0561229,0.0118719,-0.00386633,0.884932,0.135968,0.323406,0.126966,0,0,0,0,0,0,0,0,0,0,0,0
60,2.52038,0.0104726,-0.00683104,-0.503626,-0.0264951,-0.00689448,0.473629,0.064388,0.553,-0.0326815,0,0,0,0,0,0,0,0,0,0,0,0
61,-2.87646,-0.0254815,-0.0150025,-0.57804,0.00533065,0.00122188,-0.0487281,0.0685678,-0.319472,0.0172385,0,0,0,0,0,0,0,0,0,0,0,0
62,0.505816,0.0484258,-0.0181401,0.11654,-0.0393461,-0.00190884,0.880272,0.00769471,1.20459,0.0580151,0,0,0,0,0,0,0,0,0,0,0,0
63,2.27905,0.00488472,-0.00563341,-0.124332,-0.010594,0.000214874,0.125844,0.00199407,-0.328555,-0.0138884,0,0,0,0,0,0,0,0,0,0,0,0
64,0.519809,-0.0240001,-0.00703268,-0.377856,0.0187497,0.000645566,-0.0901876,-0.0918508,-0.804331,0.0133952,0,0,0,0,0,0,0,0,0,0,0,0
65,-1.0466,-0.00282144,0.000353699,-0.353485,-0.014218,0.00174394,1.85563,0.23321,0.757042,-0.0520263,0,0,0,0,0,0,0,0,0,0,0,0
66,1.18376,0.106119,-0.00307704,0.353652,0.0353542,0.000844007,-0.774204,0.0153912,-0.0175737,-0.0404862,0,0,0,0,0,0,0,0,0,0,0,0
67,-2.29313,-0.0734167,0.0169893,0.103424,0.0127735,-0.00394819,0.617277,-0.043205,0.700024,-0.053698,0,0,0,0,0,0,0,0,0,0,0,0
68,0.913418,0.01809,-0.00977771,-0.0817115,-0.0392277,-0.000310497,-0.622821,-0.0721227,-0.607672,-0.0341385,0,0,0,0,0,0,0,0,0,0,0,0
69,3.74901,0.150647,-0.0307635,1.95382,-0.0446961,-0.00151722,-0.803366,-0.14712,-0.469141,0.00866334,0,0,0,0,0,0,0,0,0,0,0,0
70,-1.42729,-0.19699,0.0433204,1.29073,0.0541267,-0.00636006,-0.739686,0.0877322,-0.567068,0.0259411,0,0,0,0,0,0,0,0,0,0,0,0
71,-3.80033,-0.052178,0.0825394,-0.850003,0.0401521,0.00145062,0.391522,-0.0975437,-0.54469,-0.0452077,0,0,0,0,0,0,0,0,0,0,0,0
72,4.2167,0.0282726,-0.00501549,-0.0100243,-0.0192145,-0.000974622,0.873743,0.0393482,0.387435,-0.0151645,0,0,0,0,0,0,0,0,0,0,0,0
73,-1.37141,-0.0449696,0.0102039,-0.582068,0.0419354,-0.00348594,-0.204266,-0.091407,0.0566383,-0.0396745,0,0,0,0,0,0,0,0,0,0,0,0
74,0.660282,0.000340367,-0.0039721,-0.290961,0.0203169,0.00091789,0.642608,0.00629331,0.28429,0.0197323,0,0,0,0,0,0,0,0,0,0,0,0
75,0.791189,0.0522822,-0.0256285,0.043873,0.0223359,-0.000312534,-1.22369,0.0266893,-0.292029,-0.0308929,0,0,0,0,0,0,0,0,0,0,0,0
76,3.57877,0.115765,-0.0166149,0.592204,-0.0370581,-0.00382966,0.688618,0.114019,0.513404,0.0959736,0,0,0,0,0,0,0,0,0,0,0,0
77,-1.40821,-0.0700435,0.0174768,-0.144645,0.0455097,0.00527726,-0.589751,0.0158773,-0.796629,-0.0620868,0,0,0,0,0,0,0,0,0,0,0,0
78,-3.52961,-0.143659,-0.0143371,-0.0337125,0.0118282,-0.00398165,0.526308,0.149402,0.313965,0.098442,0,0,0,0,0,0,0,0,0,0,0,0
79,2.53527,0.0239805,-0.0121519,0.158687,0.0131701,-4.59347e-06,0.420439,-0.00535117,0.487145,0.0255156,0,0,0,0,0,0,0,0,0,0,0,0
80,0.743407,0.00833585,-0.000810913,-0.297569,-0.0154841,-0.00152835,-1.37192,-0.0284411,-0.543705,-0.0767076,0,0,0,0,0,0,0,0,0,0,0,0
81,-0.500152,0.0596927,-0.021412,0.699514,0.00107561,-0.000792846,-0.0758704,0.0110414,1.12501,0.0310614,0,0,0,0,0,0,0,0,0,0,0,0
82,-1.27106,0.155758,-0.0216741,1.29258,0.0333707,-0.000328592,-0.0267566,0.127762,0.234402,-0.036891,0,0,0,0,0,0,0,0,0,0,0,0
83,-1.66687,-0.0125292,-0.00116996,-0.331101,-0.0312037,-0.000516516,0.689306,-0.0668865,-0.0186457,-0.00582499,0,0,0,0,0,0,0,0,0,0,0,0
84,-1.39643,-0.0230707,0.00690453,-0.372653,-0.0186101,0.000486875,-0.655988,-0.027874,-0.512051,-0.00818661,0,0,0,0,0,0,0,0,0,0,0,0
85,-2.37392,-0.00798134,-0.0658591,0.650738,-0.0286296,-0.00205859,-1.25104,-0.092215,-1.57721,-0.0850992,0,0,0,0,0,0,0,0,0,0,0,0
86,2.21166,-0.0184151,0.000208185,-0.118278,-0.00232083,0.000117578,0.716906,0.00263047,0.263338,-0.0160565,0,0,0,0,0,0,0,0,0,0,0,0
87,-0.945987,-0.00923935,0.00841623,-0.187957,-0.0728084,-0.00160787,1.43141,0.0776743,1.31384,0.0404494,0,0,0,0,0,0,0,0,0,0,0,0
88,1.84786,-0.0149147,-0.00549239,-0.108206,-0.00503883,0.000377927,-0.634002,0.00300785,-1.67483,-0.00626434,0,0,0,0,0,0,0,0,0,0,0,0
89,0.239738,-0.134013,0.0637464,1.05144,0.0264089,0.00237131,-0.311197,0.0673103,-0.485537,0.0579619,0,0,0,0,0,0,0,0,0,0,0,0
90,1.25243,0.0266758,-0.0821044,1.42166,0.0933551,-0.00803389,-0.174475,0.0707205,0.138947,0.046762,0,0,0,0,0,0,0,0,0,0,0,0
91,0.950184,-0.00187423,-0.0114088,-0.135837,0.0401642,0.00177058,1.08668,-0.172738,0.420984,-0.0530601,0,0,0,0,0,0,0,0,0,0,0,0
92,2.00223,0.0316348,-0.0120333,0.326702,-0.0146144,0.00036906,1.63144,0.0240315,1.0101,0.0202488,0,0,0,0,0,0,0,0,0,0,0,0
93,-0.891675,0.00868547,-0.00947794,-0.430927,0.0483727,-0.0018267,-0.201309,-0.000503054,0.119624,0.0389099,0,0,0,0,0,0,0,0,0,0,0,0
94,2.16172,-0.0135933,0.00774417,0.0387237,-0.0197515,0.00023215,-0.277988,-0.0118269,0.0459653,-0.00939407,0,0,0,0,0,0,0,0,0,0,0,0
95,0.353325,-0.0181657,0.0046093,-0.371972,0.0229223,0.000918437,-1.06464,-0.10838,-0.750043,-0.0417858,0,0,0,0,0,0,0,0,0,0,0,0
96,-2.8724,-0.0762326,0.0925032,2.06491,-0.00775889,-0.00137627,-0.194107,-0.00517464,0.400888,0.0169889,0,0,0,0,0,0,0,0,0,0,0,0
97,1.19765,-0.0247516,0.0190962,-0.371255,-0.00484092,0.00138454,-0.642496,-0.179317,-0.788507,-0.0773689,0,0,0,0,0,0,0,0,0,0,0,0
98,0.430055,0.0282861,-0.0123121,-0.225819,-0.0182348,0.000714148,0.500815,0.0848384,0.211545,0.112037,0,0,0,0,0,0,0,0,0,0,0,0
99,1.57699,0.0198117,-0.0407857,-0.00944447,-0.0305659,-0.00242304,0.0335032,-0.159307,-0.323979,-0.0957449,0,0,0,0,0,0,0,0,0,0,0,0
100,-2.3335,-0.0369287,0.00709846,-0.446835,0.0252758,0.0016357,-0.876252,-0.160132,-0.260835,-0.0508914,0,0,0,0,0,0,0,0,0,0,0,0
101,2.70549,0.0302884,-0.0184577,0.157321,-0.0290721,-0.000676317,0.370797,-0.00135594,0.357737,0.023858,0,0,0,0,0,0,0,0,0,0,0,0
102,0.88474,-0.0148212,-0.0239625,-0.479558,-0.00657369,-0.0031481,0.496721,0.193584,0.642969,0.102471,0,0,0,0,0,0,0,0,0,0,0,0
103,1.10906,-0.0228223,0.00111387,0.0133835,0.0287844,0.000245315,-0.463684,-0.00981491,-0.186809,-0.00609214,0,0,0,0,0,0,0,0,0,0,0,0
104,-3.78097,0.046322,-0.00189375,-0.369647,0.0417718,0.00111246,-0.0653068,0.0339034,-0.358954,-0.0418692,0,0,0,0,0,0,0,0,0,0,0,0
105,-0.941343,-0.0201266,0.00128562,-0.251158,0.0279792,-0.00100431,-2.08247,-0.0618133,-2.05379,-0.00674944,0,0,0,0,0,0,0,0,0,0,0,0
106,0.497855,0.0354803,-0.0147041,-0.109545,0.0272673,-0.00246984,0.240011,0.0299393,0.485787,0.0629726,0,0,0,0,0,0,0,0,0,0,0,0
107,2.61916,0.0471885,-0.011721,0.575639,0.0412498,-0.000961375,1.02662,0.0131428,0.747478,0.0222243,0,0,0,0,0,0,0,0,0,0,0,0
