id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_b04_SAEM,eta_b14_SAEM,eta_b06_SAEM,eta_b16_SAEM,eta_b07_SAEM,eta_b17_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha14_SAEM,eta_alpha16_SAEM,eta_alpha17_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM,eta_alpha24_SAEM,eta_alpha26_SAEM,eta_alpha27_SAEM
1,0.326504,0.0135748,-0.00670715,-0.161169,0.0530395,0.000321609,-0.398374,0.0373825,1.27429,-0.000207615,-0.0507188,-0.0215796,25.3468,-0.45906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.920911,-0.0543046,0.0340605,0.210002,0.0558632,0.000556495,-1.23453,-0.0290192,-0.245991,0.0206062,0.314176,0.00687485,-99.712,-0.719617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2.44416,-0.133059,0.0203831,1.18694,0.0366523,0.00013082,-1.31486,-0.273896,0.452463,0.032866,0.204764,-0.0213989,152.643,-4.4152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2.33945,0.0395958,-0.0247293,0.0136991,0.0420521,-0.0011424,1.27321,-0.166405,2.87471,-0.054133,0.235895,-0.018153,39.954,0.22908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2.12841,0.0367722,-0.0269778,-0.101612,0.0490624,0.00267124,-0.538551,-0.0839754,2.26064,0.097094,-0.560861,-0.00208519,38.2679,-1.95704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-0.608705,0.241684,0.0220679,0.0835775,-0.031329,-0.00887796,-0.0769124,-0.0694987,-0.765204,-0.151672,-0.560753,0.0855449,151.586,2.39162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2.69581,0.0123071,-0.00973581,-0.179691,0.0270881,0.000130287,-1.83106,-0.125136,-0.303101,0.0237876,1.12625,-0.00192161,-193.359,-0.522201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1.93685,0.0319903,-0.0188706,-0.1262,0.0302362,9.70171e-05,-0.418414,-0.0661676,0.49459,-0.00267785,0.520457,0.0632792,130.244,0.117223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-1.91131,0.00790292,0.000802897,-0.0405558,-0.0146834,0.000148204,-0.482663,-0.0299856,-0.886025,0.000495301,-0.271975,0.00719266,-122.365,-0.0101717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0.463078,-0.00202725,-0.0144633,-0.142861,0.0230924,-0.00030181,0.171467,-0.137862,0.784318,0.0335074,1.31434,-0.00171786,-229.016,-13.2225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
