id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_b05_SAEM,eta_b15_SAEM,eta_b07_SAEM,eta_b17_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha15_SAEM,eta_alpha17_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM,eta_alpha25_SAEM,eta_alpha27_SAEM
1,1.45526,-0.0182666,0.00255718,0.00352773,0.00796923,0.000373739,-0.892769,0.0127482,-0.167255,-0.00451275,52.1421,-0.0781099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.430189,-0.0539327,-0.0012798,-0.247329,0.0412427,-0.000710826,0.521502,-0.0987934,0.679469,0.0276353,11.3368,-0.338855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2.49308,0.00200145,-0.00259149,-0.28876,0.0236387,0.00139322,0.260913,0.0396749,0.640506,0.00242152,95.7331,-0.825127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.0757793,0.0156439,-0.0111022,-0.0950052,0.0488581,0.000992483,-0.412461,0.0566646,-0.43204,0.00185427,-91.7603,0.849911,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.808922,0.0627448,-0.00918032,-0.351577,0.040868,0.00736786,-0.872782,-0.0042326,-0.010021,0.0480469,-92.6228,-1.54899,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3.15869,-0.0212006,-0.00321162,-0.151301,-0.0241432,0.000121863,-0.743245,-0.00491348,-0.00943642,-0.0960723,25.6288,-1.30306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.09635,-0.0105249,-0.00119078,-0.652589,0.0377157,0.00515303,-0.870129,-0.102825,-0.878136,-0.0994577,-110.098,0.455548,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3.93832,0.015205,-0.0480501,0.49219,-0.0583196,0.0120494,0.192326,0.19123,0.0615552,0.0925382,-80.4715,-3.83804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3.38319,0.0197752,-0.00666313,0.0761727,-0.0265929,-0.000686247,0.627298,0.0382188,0.12161,0.0127834,-31.199,-0.131558,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0.573667,-0.016281,-6.57405e-05,-0.203129,-0.00829885,2.50657e-05,-0.0789122,-0.0723524,0.410585,-0.00527061,-53.1508,0.451594,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,-0.669966,0.226141,0.00341886,0.523941,0.0013131,0.0012125,0.452377,0.0495697,0.902603,0.0500334,22.3885,6.55471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.114456,-0.0310373,0.0106308,-0.256555,0.0465679,0.00308663,0.459605,-0.0743876,-0.260077,-0.0399948,14.1888,0.240021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,-3.09399,0.0327536,0.00644483,-0.58878,-0.00721271,-0.00390295,-0.594284,0.144766,-0.508061,0.030478,154.709,2.11575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,-1.06398,-0.0266073,-0.00401893,-0.347457,0.0244129,0.00682232,-1.16655,-0.123293,-1.33505,-0.0835663,-16.0244,-5.25633,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.507192,-0.00724283,0.018797,-0.391148,-0.0146037,-0.001637,1.55622,-0.00858014,1.10365,-0.00590543,-25.3024,-1.22712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1.34257,0.0522156,0.00417943,-0.16084,0.0480319,-0.000895336,0.237477,0.0688875,0.646003,0.0543438,-78.6695,7.07069,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.574004,0.0287463,-0.0176512,-0.0434986,-0.00647932,-0.000644558,-0.36088,-0.00432315,0.689097,-0.00168328,166.048,0.668314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.0974961,-0.0271482,-0.00367002,-0.361084,0.03911,0.00189255,-0.804243,-0.0987334,-1.13163,-0.0355969,-192.998,2.63001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,-2.13384,-0.0223728,0.00350582,-0.331046,0.00146755,-0.000668205,-0.0357925,-0.0328586,-0.689222,-0.0182662,57.6544,0.290297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,-0.631701,-0.00440383,0.00418804,-0.0904073,0.00543222,0.00033965,-0.214639,-0.00989115,0.131005,-0.00953676,-3.16147,-0.297225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,-2.22448,0.0422152,-0.00680289,0.315307,-0.00303969,-0.00138963,1.22705,0.052445,-0.322328,-0.00795732,2.8924,-0.528214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1.58278,-0.00942359,0.00970042,0.0278036,0.0463702,0.00044967,-1.43731,-0.0153843,-0.542663,0.0038135,-41.3017,0.181011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,-2.56011,-0.132197,0.0490431,0.721373,0.0426049,0.000928784,-0.872858,-0.0591864,0.0570389,-0.00453089,-36.8079,0.260211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
