id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM
1,0.866951,-0.019113,-0.00987428,-0.345943,0.0402336,-9.34155e-05,0,0,0,0,0,0,0,0
2,-0.663966,0.164111,-0.0299683,0.548569,-0.0755542,-0.00146987,0,0,0,0,0,0,0,0
3,1.16395,0.0394908,-0.0257063,0.277319,-0.0179687,-0.00139262,0,0,0,0,0,0,0,0
4,-1.65125,-0.0113932,-0.00793066,-0.300746,-0.0419626,0.00113515,0,0,0,0,0,0,0,0
5,1.93023,0.0238756,-0.0360529,-0.146242,-0.019228,-0.00333567,0,0,0,0,0,0,0,0
6,-3.43164,0.00319513,0.065082,-0.547849,-0.0235783,-0.00443753,0,0,0,0,0,0,0,0
7,1.90103,-0.0203334,0.00742378,-0.130374,-0.00756536,-0.00277584,0,0,0,0,0,0,0,0
8,-0.759942,0.182546,-0.00219459,0.486002,0.00964564,0.00356937,0,0,0,0,0,0,0,0
9,0.957052,0.0321589,-0.0291924,-0.0975148,0.0217254,-0.000264084,0,0,0,0,0,0,0,0
10,-0.417269,-0.0448089,0.131226,1.02661,-0.00747615,0.000567005,0,0,0,0,0,0,0,0
11,-2.5902,-0.0922307,0.0694025,0.701304,0.0346052,0.0011059,0,0,0,0,0,0,0,0
12,-2.4552,-0.040837,0.0231528,-0.106449,-0.00223816,9.90815e-06,0,0,0,0,0,0,0,0
13,-3.36735,0.00685012,-0.00800612,-0.356524,-0.0188964,0.00134556,0,0,0,0,0,0,0,0
14,0.190089,0.0104066,-0.0126115,-0.133533,-0.019806,0.000775164,0,0,0,0,0,0,0,0
15,0.639082,-0.0497802,-0.000473716,0.116641,-0.077166,-0.00801248,0,0,0,0,0,0,0,0
16,0.158537,0.0542453,-0.0139641,-0.185904,0.0173674,0.00621462,0,0,0,0,0,0,0,0
17,3.25238,0.0151338,-0.0278478,-0.0509792,0.00913857,-0.00137642,0,0,0,0,0,0,0,0
18,1.36454,-0.00580466,-0.0477103,-0.157145,0.00683961,-0.00427817,0,0,0,0,0,0,0,0
19,-2.35692,-0.0216914,0.00867454,-0.337577,0.0201475,0.00225818,0,0,0,0,0,0,0,0
20,-0.59183,-0.0379015,0.0104321,-0.259513,-0.0478457,-0.00474721,0,0,0,0,0,0,0,0
21,2.31122,-0.0246704,-0.0137092,-0.368329,-0.0728842,0.00262874,0,0,0,0,0,0,0,0
22,2.29968,-0.0590179,0.0732783,0.473816,-0.0100765,-0.000582691,0,0,0,0,0,0,0,0
23,4.13027,0.0456393,-0.0701402,0.49103,0.0309552,-0.00265107,0,0,0,0,0,0,0,0
24,-1.50413,-0.00112694,-0.000342845,-0.0457617,0.0336746,-1.55038e-05,0,0,0,0,0,0,0,0
25,-0.591432,0.0126587,-0.016851,-0.144982,-0.0146262,0.000743098,0,0,0,0,0,0,0,0
26,1.35592,0.00665058,-0.0113471,0.0628255,-0.0392317,-0.0017429,0,0,0,0,0,0,0,0
27,-0.898643,-0.02272,0.0114631,-0.119079,-0.0407809,-0.00207711,0,0,0,0,0,0,0,0
28,2.66345,0.186801,-0.00223054,0.532583,0.0119501,0.00769652,0,0,0,0,0,0,0,0
29,1.49229,-0.00842258,0.0056052,-0.00408922,0.0193715,0.000336816,0,0,0,0,0,0,0,0
30,1.8265,-0.0111288,0.00484476,-0.0724417,0.00849608,0.000592761,0,0,0,0,0,0,0,0
31,5.86112e-05,0.0137583,-0.00739512,0.0661045,-0.0173135,-0.00174462,0,0,0,0,0,0,0,0
32,-1.46366,0.0122242,-0.00810537,-0.239496,0.0432452,0.00257681,0,0,0,0,0,0,0,0
33,-0.452637,-0.0475529,0.0472702,-0.107537,-0.0300099,-0.00025874,0,0,0,0,0,0,0,0
34,0.193865,0.00730115,-0.0491717,-0.100062,-0.0107134,-0.00621748,0,0,0,0,0,0,0,0
35,-0.0294505,-0.096843,0.0416489,0.533777,-0.0176454,0.00364871,0,0,0,0,0,0,0,0
36,-0.616976,-0.0315571,0.00751922,-0.228312,0.0227937,0.00280618,0,0,0,0,0,0,0,0
37,0.838694,-0.0128313,0.00615576,-0.105457,-0.0532034,-0.000405937,0,0,0,0,0,0,0,0
38,0.809148,0.0598286,-0.105898,1.33508,0.0466823,0.00823677,0,0,0,0,0,0,0,0
39,1.43919,-0.0214688,-0.000533681,-0.289715,-0.0160481,0.000802688,0,0,0,0,0,0,0,0
40,-0.129784,0.0446497,-0.010178,0.078127,-0.0302191,-0.0025081,0,0,0,0,0,0,0,0
41,-2.79503,-0.101824,0.020857,1.0386,0.0187726,0.00161492,0,0,0,0,0,0,0,0
42,-3.35417,0.00418342,0.00732844,-0.5456,-0.00826648,0.00194103,0,0,0,0,0,0,0,0
43,-0.533058,0.00731349,-0.0120654,-0.275783,-0.0106619,-0.0013523,0,0,0,0,0,0,0,0
44,1.47416,0.138917,-0.00752803,0.513403,0.00236337,0.00298009,0,0,0,0,0,0,0,0
45,-2.34248,0.0050842,-0.0283962,-0.349248,0.0366855,0.000523267,0,0,0,0,0,0,0,0
46,0.971495,-0.0151298,0.0146213,-0.20256,-0.00906139,0.000640303,0,0,0,0,0,0,0,0
47,0.0540167,-0.0120863,0.00130933,0.0824885,0.0148729,0.00077424,0,0,0,0,0,0,0,0
48,2.16334,-0.00218236,-0.0011695,-0.251599,-0.00514915,0.00187283,0,0,0,0,0,0,0,0
49,-0.597279,0.0063446,-0.00445475,-0.206962,0.0120624,0.0016488,0,0,0,0,0,0,0,0
50,0.86843,-0.0108312,0.00974843,0.0307094,0.0886741,0.000258417,0,0,0,0,0,0,0,0
51,-4.19014,-0.0622732,0.0734565,-0.0605353,0.0169535,0.000920077,0,0,0,0,0,0,0,0
52,2.38156,-0.0127271,-0.019787,-0.24632,0.0159343,0.0015276,0,0,0,0,0,0,0,0
53,-2.82452,-0.0253721,0.00391974,0.0118112,-0.0519043,0.00114453,0,0,0,0,0,0,0,0
54,-0.207927,-0.0357107,-0.00293109,-0.116273,0.049468,0.00596953,0,0,0,0,0,0,0,0
55,-1.85779,-0.136379,0.0797959,1.27557,0.019118,0.00139276,0,0,0,0,0,0,0,0
56,0.584288,-0.0372339,0.0352386,-0.0931771,0.015189,0.000834448,0,0,0,0,0,0,0,0
57,1.51514,0.0921925,-0.0662689,0.975342,0.015919,-0.00122986,0,0,0,0,0,0,0,0
58,0.775165,0.00375582,0.00342931,-0.377648,-0.00626727,-0.00122174,0,0,0,0,0,0,0,0
59,-1.78031,-0.0112163,-0.095724,0.430311,0.0505457,0.00126459,0,0,0,0,0,0,0,0
60,0.979429,0.01665,-0.030411,-0.176786,-0.0126735,0.000556235,0,0,0,0,0,0,0,0
61,-0.0641466,0.0190715,-0.0104823,0.136815,-0.0583361,-0.00166739,0,0,0,0,0,0,0,0
62,1.6816,0.0318694,-0.0237827,-0.0383759,0.0500015,0.00038656,0,0,0,0,0,0,0,0
63,-1.6533,-0.0225622,-0.00773356,-0.336231,0.0225846,0.00396238,0,0,0,0,0,0,0,0
64,-0.79856,-0.00400635,-0.00892943,-0.214128,-0.0143925,-0.00164647,0,0,0,0,0,0,0,0
65,-0.726257,-0.0110154,0.00571296,-0.0173411,0.0337638,0.000368917,0,0,0,0,0,0,0,0
66,2.00062,0.00997981,-0.0593751,0.207608,0.0204638,0.00291018,0,0,0,0,0,0,0,0
67,1.72884,-0.0171298,0.147847,0.283374,0.0724759,0.00725852,0,0,0,0,0,0,0,0
68,-0.575927,0.0465232,-0.0697002,0.206268,-0.0333014,0.00759218,0,0,0,0,0,0,0,0
69,0.854895,-0.00167954,0.00138908,0.0308267,0.0262103,0.000600054,0,0,0,0,0,0,0,0
70,0.646359,-0.0704784,0.0157521,-0.193526,-0.033997,0.00058612,0,0,0,0,0,0,0,0
71,-0.330695,-0.0790907,0.0300212,0.0252333,-0.0372433,-0.00714524,0,0,0,0,0,0,0,0
72,-0.924727,-0.028781,-0.0284844,-0.46866,-0.00593732,-0.000740534,0,0,0,0,0,0,0,0
73,1.47225,0.0564604,-0.0193765,-0.234678,-0.00559797,-0.000287339,0,0,0,0,0,0,0,0
74,-1.74107,-0.0103214,0.00568963,-0.0141157,-0.00546471,0.000746368,0,0,0,0,0,0,0,0
75,0.0386741,-0.0184282,0.00684578,-0.344001,-0.00177492,0.00119564,0,0,0,0,0,0,0,0
76,0.544584,-0.0185535,0.00732537,-0.0583108,-0.0115888,0.000889271,0,0,0,0,0,0,0,0
77,3.97297,0.024509,-0.0288458,-0.2117,-0.00778495,0.00100654,0,0,0,0,0,0,0,0
78,-0.156428,0.013593,-0.0320348,-0.168095,-0.00370755,-0.00704292,0,0,0,0,0,0,0,0
