"id" "time" "obs" "ytype"
1 0 1.01837965329656 1
1 2 1.79582847740584 1
1 4 2.39901252120215 1
2 0 2.09005317657427 1
2 2 2.2195351296447 1
2 4 3.14648887635716 1
2 6 3.49327919936572 1
2 8 2.62171418499401 1
2 10 2.04907845252686 1
2 12 2.95915747425129 1
2 14 4.78120999166631 1
2 16 3.3851426465101 1
2 18 3.25669907035662 1
2 20 3.03498890753246 1
2 22 4.80894412279176 1
2 24 2.804975886275 1
2 26 4.49578686751704 1
2 28 4.50632753033334 1
2 30 3.49036015476244 1
3 0 2.67351656668803 1
3 2 2.35094690634775 1
3 4 3.60323515160941 1
4 0 5.09856999842488 1
4 2 2.91812836446857 1
4 4 3.67743442921234 1
4 6 3.5079138283343 1
4 8 4.3327646518472 1
4 10 1.1703443643327 1
4 12 2.92931552078246 1
4 14 4.32113602720741 1
4 16 4.0516523756742 1
4 18 3.39495239699398 1
4 20 3.83223011094289 1
4 22 3.85497100639512 1
4 24 5.05097162731902 1
4 26 4.46355505528446 1
4 28 3.03497828536213 1
4 30 4.75211902031837 1
5 0 2.76545637358985 1
5 2 3.4352563444971 1
5 4 2.47610030768648 1
5 6 3.37122081415278 1
5 8 4.34657274843573 1
5 10 4.066935061783 1
5 12 0.883102083194107 1
5 14 3.87069624876966 1
5 16 2.90017781424916 1
5 18 2.48335441482247 1
5 20 2.99874244241595 1
5 22 4.02432343368328 1
5 24 3.26685256815331 1
5 26 3.69391753322197 1
6 0 7.16211838731846 1
6 2 6.40914648161156 1
6 4 7.9867006046522 1
6 6 8.70255096197064 1
6 8 10.5713824770069 1
6 10 9.86818488275664 1
6 12 1.3124254048113 1
6 14 10.5334839670848 1
6 16 8.82690824909058 1
6 18 11.2367942888234 1
6 20 5.98812665265819 1
6 22 7.81978971455705 1
6 24 7.19309375520786 1
6 26 11.4380286925899 1
6 28 9.63758957636148 1
6 30 10.5402185977085 1
7 0 3.79344350908473 1
7 2 4.51446028672589 1
7 4 3.15288983768144 1
7 6 3.50576898346391 1
7 8 1.97724821252006 1
7 10 3.88565332504172 1
8 0 3.63196539631494 1
9 0 3.7808375694856 1
10 0 3.87849822700116 1
10 2 6.26060631541975 1
10 4 6.00017680100725 1
10 6 3.39946193339753 1
10 8 4.58727539060559 1
10 10 1.28181629351319 1
10 12 6.96130406715063 1
10 14 4.4556587526359 1
10 16 4.77484526083774 1
10 18 4.16383849800605 1
10 20 4.58371842850641 1
10 22 6.83176553122653 1
10 24 3.20823777769266 1
10 26 2.72795107417287 1
10 28 4.76471961511903 1
10 30 2.89948710673027 1
11 0 3.3533546347085 1
11 2 5.99503901721315 1
11 4 4.82256533226355 1
11 6 3.36647501127817 1
11 8 5.0102486056472 1
12 0 8.20160948907334 1
12 2 7.86356436091166 1
12 4 8.88088612067002 1
13 0 8.66793596033505 1
13 2 9.55207939101034 1
13 4 8.78244188656075 1
13 6 14.7554988279551 1
13 8 8.05828830709218 1
14 0 4.15990394488394 1
14 2 4.35476413324129 1
14 4 1.35042990341175 1
15 0 5.29148695961291 1
15 2 6.19316416428972 1
15 4 4.45892723001617 1
15 6 8.67568240822771 1
15 8 4.5203970250952 1
15 10 4.86459226848762 1
15 12 7.79311073434417 1
15 14 6.10909655014114 1
15 16 3.82611200039971 1
15 18 3.47726206919209 1
15 20 5.0323507941861 1
15 22 4.55952035987339 1
15 24 5.22068278238635 1
15 26 6.3919305083078 1
15 28 5.61153600543577 1
15 30 7.16890667218964 1
16 0 6.0262744666954 1
16 2 3.59944958044794 1
17 0 7.12691228120258 1
18 0 7.81338121879353 1
18 2 6.5563175710296 1
18 4 9.95527049717757 1
19 0 6.55733070724192 1
19 2 10.2167043150197 1
19 4 4.40617503494296 1
19 6 9.00434273096977 1
19 8 8.09450548398584 1
19 10 9.16412846073405 1
19 12 7.14925036334558 1
19 14 9.09828639783933 1
