id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha13_SAEM,eta_alpha21_SAEM,eta_alpha23_SAEM
1,0.196565,0.0257998,-0.00454827,0.0428309,0.960818,0.0534304,0,0,0,0,0,0,0,0
2,-3.13353,-0.00997989,0.00224846,-0.037365,0.395399,-0.01555,0,0,0,0,0,0,0,0
3,1.60505,-0.00198358,-0.0056244,-0.23589,-0.780291,0.0454396,0,0,0,0,0,0,0,0
4,1.27685,-0.0318981,0.0806049,1.18127,-1.86805,0.039879,0,0,0,0,0,0,0,0
5,0.48002,0.082031,-0.0249262,0.230916,0.398739,0.131548,0,0,0,0,0,0,0,0
6,-1.41963,-0.00528722,-0.0118286,0.005201,-0.549206,-0.0212043,0,0,0,0,0,0,0,0
7,0.590676,-0.0541962,0.0575572,-0.187756,-1.22419,0.0328326,0,0,0,0,0,0,0,0
8,-0.852909,-0.117466,0.0401155,0.284435,-0.178713,0.0877567,0,0,0,0,0,0,0,0
9,0.943487,-0.0195581,0.00168925,0.00743022,-0.105492,-0.0232362,0,0,0,0,0,0,0,0
10,1.46497,-0.0061635,0.00276665,-0.148121,-0.969903,0.186853,0,0,0,0,0,0,0,0
11,-2.34097,-0.0182533,-0.00722109,-0.332529,-0.333412,-0.0410304,0,0,0,0,0,0,0,0
12,0.236349,-0.0104793,0.00874967,-0.0134856,-0.366586,-0.0150612,0,0,0,0,0,0,0,0
13,0.304274,0.00918178,0.133561,-0.227457,0.107486,-0.0799089,0,0,0,0,0,0,0,0
14,0.914201,0.00777097,-0.0389519,0.00528112,0.879411,-0.16142,0,0,0,0,0,0,0,0
15,-2.84366,-0.00498931,0.00306508,-0.00877999,0.599907,-0.0392303,0,0,0,0,0,0,0,0
16,0.763752,-0.10454,0.0787014,0.732161,0.706289,-0.09045,0,0,0,0,0,0,0,0
17,-1.24761,-0.0162373,0.00594272,0.0182184,-0.913306,-0.0132113,0,0,0,0,0,0,0,0
18,1.90073,0.00825969,-0.0204905,-0.213676,0.640085,-0.0577258,0,0,0,0,0,0,0,0
19,-6.20603,0.0149477,-0.00858101,-0.287037,-0.235991,-0.0172859,0,0,0,0,0,0,0,0
20,1.38881,-0.108891,0.0653264,0.552283,-0.173091,-0.16784,0,0,0,0,0,0,0,0
21,2.11998,0.0157869,-0.0425494,0.0454612,-0.914048,-0.0944918,0,0,0,0,0,0,0,0
22,1.90597,0.0166557,-0.0110077,-0.270486,-0.616511,0.469599,0,0,0,0,0,0,0,0
23,-1.30626,0.04203,-0.0127912,0.181766,0.26095,0.0519059,0,0,0,0,0,0,0,0
24,-2.60983,-0.0563217,0.106828,1.01849,0.23938,-0.0890588,0,0,0,0,0,0,0,0
25,-1.37885,-0.00401903,-0.0037417,-0.154631,0.389258,-0.111693,0,0,0,0,0,0,0,0
26,0.764256,-0.0195976,0.00216702,0.0331485,0.82935,0.0297461,0,0,0,0,0,0,0,0
27,1.87138,-0.0676881,0.0236811,0.0470831,-0.225179,-0.122694,0,0,0,0,0,0,0,0
28,0.191934,-0.0197041,0.00201955,-0.0313968,0.521652,-0.0222871,0,0,0,0,0,0,0,0
29,1.10699,-0.024341,0.00233005,0.0404356,0.459594,-0.017448,0,0,0,0,0,0,0,0
30,-1.06277,-0.0727587,0.00806798,-0.314143,-0.388318,0.113136,0,0,0,0,0,0,0,0
31,-3.42686,-0.0656902,0.0350506,-0.131954,2.00227,0.0771271,0,0,0,0,0,0,0,0
32,0.688403,0.0459858,-0.00536233,-0.0075666,0.168156,0.0511333,0,0,0,0,0,0,0,0
33,2.74572,0.0120724,-0.0078474,-0.0491009,0.092688,0.0323017,0,0,0,0,0,0,0,0
34,-3.10454,-0.0113426,0.000252133,-0.118803,-1.02921,-0.0106806,0,0,0,0,0,0,0,0
35,2.56929,0.0156554,-0.0665006,0.469004,0.161357,-0.189698,0,0,0,0,0,0,0,0
36,0.397192,-0.00975861,-0.00068276,-0.148367,-0.492499,-0.0268973,0,0,0,0,0,0,0,0
37,-0.704541,-0.101663,0.0271387,0.0885229,-0.864818,0.0749345,0,0,0,0,0,0,0,0
38,-4.41135,-0.0995254,0.0494305,0.110234,-1.61801,-0.0281797,0,0,0,0,0,0,0,0
39,1.02973,-0.0307686,0.0199025,-0.322872,-0.892822,0.0395089,0,0,0,0,0,0,0,0
40,-1.59548,-0.135111,0.0930337,0.615168,1.08885,-0.0197744,0,0,0,0,0,0,0,0
41,2.54838,0.16243,-0.0361186,1.03423,-0.0959993,4.70317e-05,0,0,0,0,0,0,0,0
42,-2.84579,-0.0491468,0.00948859,-0.207073,-0.625991,-0.0392777,0,0,0,0,0,0,0,0
43,0.113105,0.0297191,-0.0203993,-0.0820209,1.01917,-0.0792532,0,0,0,0,0,0,0,0
44,0.631442,0.0236349,-0.0154349,-0.204532,0.459886,-0.0297564,0,0,0,0,0,0,0,0
45,-0.540218,-0.00632169,-0.0188946,-0.185894,0.234091,0.0135042,0,0,0,0,0,0,0,0
46,-2.16086,-0.0346191,0.00756567,-0.0173834,-0.630817,-0.0179737,0,0,0,0,0,0,0,0
47,2.23077,-0.0528542,-0.00396637,-0.181003,-0.837159,0.101974,0,0,0,0,0,0,0,0
48,-1.82804,-0.0313039,0.0724091,0.257781,-1.86086,-0.247433,0,0,0,0,0,0,0,0
49,-2.35045,-0.0340337,0.0136517,-0.0428648,-0.573531,-0.0177722,0,0,0,0,0,0,0,0
50,-2.06302,-0.0956637,0.0903718,0.934802,0.0114836,0.183208,0,0,0,0,0,0,0,0
51,-0.442498,0.13467,0.00547611,0.0599537,-0.314371,-0.106248,0,0,0,0,0,0,0,0
52,0.148694,-0.0102775,-0.0373222,-0.109357,-0.123936,-0.224298,0,0,0,0,0,0,0,0
53,-0.105342,-0.117087,0.0442789,0.532701,-0.724114,0.257239,0,0,0,0,0,0,0,0
54,-3.92355,-0.0702755,-0.019382,-0.241736,-0.716215,-0.0020797,0,0,0,0,0,0,0,0
