id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_b04_SAEM,eta_b14_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha14_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM,eta_alpha24_SAEM
1,0.420917,0.0300266,-0.0169149,-0.140623,-0.0204837,-0.00146595,-0.139444,0.0130978,-1.59504,0.0274883,0,0,0,0,0,0,0,0,0,0,0,0
2,0.31754,-0.24462,0.073594,0.799547,-0.0192186,-0.00850501,-1.43177,0.0319582,-1.68403,-0.242614,0,0,0,0,0,0,0,0,0,0,0,0
3,-1.00673,-0.0256551,0.0036081,-0.198465,0.0752621,0.000298796,-0.0900014,-0.0731338,0.366839,0.00529818,0,0,0,0,0,0,0,0,0,0,0,0
4,-1.62647,-0.00763413,-0.00233768,0.0167901,0.0425041,0.00170057,-0.176676,-0.0138373,0.582306,-0.00490284,0,0,0,0,0,0,0,0,0,0,0,0
5,1.60672,-0.00240554,0.00445275,-0.0257339,-0.00662736,0.000775071,0.405613,-0.0405401,-0.970267,0.00121087,0,0,0,0,0,0,0,0,0,0,0,0
6,1.2227,-0.0241674,0.00774127,-0.0913299,-0.0368628,0.000333177,0.427178,-0.0614322,-3.24682,-0.00511715,0,0,0,0,0,0,0,0,0,0,0,0
7,1.01932,-0.125542,0.00915539,0.3304,0.0190387,-0.00739167,0.241162,-0.112977,-0.117603,-0.125863,0,0,0,0,0,0,0,0,0,0,0,0
8,-2.34966,-0.0125827,0.0025737,-0.0239167,0.0249603,-2.6155e-05,0.277988,-0.0213403,2.09324,-0.00843054,0,0,0,0,0,0,0,0,0,0,0,0
9,0.866663,-2.54629e-05,0.00124612,0.00568869,0.00423574,-0.000147748,-1.36183,0.0041138,0.411402,0.00980577,0,0,0,0,0,0,0,0,0,0,0,0
10,2.49496,0.043953,-0.0200418,0.067897,0.028031,-0.000334207,-0.0148973,0.0934168,0.370693,0.0296669,0,0,0,0,0,0,0,0,0,0,0,0
