id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha13_SAEM,alpha21_SAEM,alpha22_SAEM,alpha23_SAEM
1,4.07291,-0.0602501,-0.158764,8.74523,7.41996,0.00184078,4.44423,-0.0858763,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
2,4.20323,-0.142666,-0.128562,7.0153,7.41041,0.00244815,3.34078,-0.168607,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
3,4.28535,-0.152133,-0.134791,7.6134,7.45527,0.00217909,5.19633,-0.156123,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
4,5.46516,-0.146818,-0.131719,6.89639,7.39296,0.00234371,4.2239,-0.171088,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
5,5.34963,-0.156988,-0.125491,7.35515,7.41361,0.00365879,4.07681,-0.148549,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
6,3.63612,-0.175286,-0.126074,4.12476,7.4236,0.00750475,5.32091,-0.12452,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
7,4.35446,-0.138045,-0.131239,7.81126,7.41268,0.00220728,3.12984,-0.173261,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
8,5.13429,-0.139564,-0.132909,7.73959,7.37337,0.00199272,5.3155,-0.088412,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
9,1.95518,-0.163807,-0.134007,4.20367,7.4129,0.00157121,2.99453,-0.271634,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
10,2.45304,-0.198237,-0.0963651,4.67217,7.39058,0.0038895,3.53761,-0.235374,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
11,4.80875,-0.172104,-0.139595,4.33726,7.39565,0.00155795,4.13736,-0.231624,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
12,5.56389,-0.111407,-0.157976,6.4805,7.32111,-0.0124015,3.62158,-0.0769006,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
13,5.66153,-0.164924,-0.126565,5.07177,7.4347,0.00443192,4.61444,-0.371019,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
14,4.69253,-0.21793,-0.12505,4.679,7.40947,-0.0081996,3.778,-0.0754633,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
15,1.19686,-0.168955,-0.121842,10.3488,7.42564,-0.00598079,4.32457,-0.215102,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
16,4.04485,-0.217832,-0.0888541,7.46547,7.44849,0.00471855,4.48352,-0.192104,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
17,2.67876,0.0612416,-0.0954211,4.64961,7.45055,0.00243192,5.52831,-0.323811,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
18,5.296,-0.165512,-0.124888,4.98944,7.43035,0.00299891,3.65842,-0.235043,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
19,5.88759,-0.132695,-0.138215,7.38887,7.40189,0.00228092,4.42033,-0.104694,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
20,6.09542,-0.157035,-0.129345,4.96531,7.38735,0.00269343,4.21381,-0.146035,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
21,5.30259,-0.147449,-0.125273,6.27294,7.40401,0.00263175,4.20254,-0.152481,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
22,3.60388,-0.13349,-0.13864,5.09889,7.38674,0.00196285,4.45059,-0.223855,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
23,5.28925,-0.143825,-0.146894,5.01833,7.46769,0.013385,4.46171,0.087005,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
24,6.52683,-0.136929,-0.151864,5.04852,7.38164,-0.00534721,4.44875,-0.0403593,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
25,3.86899,-0.191429,-0.106928,6.15878,7.41931,0.00827193,3.88575,-0.0768291,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
26,1.93582,-0.132579,-0.152191,5.05055,7.36623,-0.00654669,3.55281,-0.0957624,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
27,5.47361,-0.17662,-0.0534828,12.3459,7.38634,0.00233536,3.24513,-0.177155,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
28,1.66527,-0.238129,-0.125996,4.17709,7.41107,0.00924202,4.04842,-0.131015,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
29,5.30864,-0.0158271,-0.198239,27.3333,7.43592,0.00346616,3.77733,-0.22449,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
30,4.58816,-0.164828,-0.125956,7.24377,7.43043,0.00242141,4.3423,-0.152982,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
31,2.29047,0.0455991,-0.147141,16.9082,7.40858,-0.00111475,4.26688,-0.11156,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
32,2.0688,-0.168046,-0.0714536,15.6576,7.38178,0.000465297,4.38463,-0.162989,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
33,3.09279,-0.143202,-0.169239,5.02773,7.38657,-0.00367359,4.52256,-0.216087,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
34,4.35072,-0.0883479,-0.155647,3.99717,7.38442,0.000934391,3.91955,-0.130885,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
35,4.70276,-0.15549,-0.124846,6.84946,7.40492,0.0025061,3.68565,-0.155932,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
36,4.12505,-0.167577,-0.0271786,13.1782,7.37395,-0.00199427,3.22423,-0.213367,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
37,8.62966,-0.134331,-0.148683,4.73659,7.40169,-0.00135682,3.95541,-0.384109,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
38,5.52156,-0.172797,-0.146673,4.87054,7.39648,0.00341649,4.63874,-0.0762901,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
39,4.89183,0.00684633,-0.180739,31.6917,7.37054,-0.00316551,5.05604,-0.0916733,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
40,6.77294,-0.185526,0.0202147,15.4343,7.35527,0.00449718,4.04918,-0.135,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
41,3.45873,-0.125065,-0.141355,4.74365,7.43812,0.00193827,5.01351,-0.065718,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
42,6.44489,-0.173602,-0.130156,4.71907,7.40157,0.00367135,4.5167,-0.179123,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
43,2.2442,-0.196978,-0.0504195,17.8451,7.46697,0.00466802,3.95009,-0.311286,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
44,3.59923,-0.188752,-0.1091,6.06618,7.33764,0.000472686,3.7113,-0.196794,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
45,6.37705,-0.0737469,-0.162737,10.8772,7.38762,0.00171931,2.86042,-0.279584,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
46,3.46882,-0.197038,-0.127701,5.05284,7.40133,0.00691241,4.72249,-0.0738076,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
47,0.61048,-0.135073,-0.16491,3.19484,7.38505,0.000267461,4.27181,-0.0474083,0.0351495,0.120796,0.792465,0.123529,0.165846,-10.3702,0.593199,-0.0554088,-1.30494e-05,-0.202197
