id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_b04_SAEM,eta_b14_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha14_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM,eta_alpha24_SAEM
1,-0.109592,-0.0302769,-0.0231728,-0.202082,0.017485,0.00166915,0.153213,0.153884,1.59521,0.0596869,0,0,0,0,0,0,0,0,0,0,0,0
2,1.49779,-0.0507605,0.0136593,-0.0372827,0.0240562,-0.00210681,0.692049,0.146435,0.491288,-0.0145047,0,0,0,0,0,0,0,0,0,0,0,0
3,-2.94638,0.0729699,-0.000122564,-0.248435,-0.00864825,-0.0068773,0.121127,-0.0352441,-0.784668,-0.0553204,0,0,0,0,0,0,0,0,0,0,0,0
4,-1.20482,0.0443409,-0.0332111,-0.00172905,-0.026804,-0.000330816,-0.145698,-0.0725314,-1.77975,0.0112605,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.535993,0.0826194,-0.0298074,0.221255,0.00590389,0.00335317,0.225463,0.0298212,0.475148,0.0108795,0,0,0,0,0,0,0,0,0,0,0,0
6,-1.308,0.0625967,-0.0153347,0.267702,-0.0198093,-0.000741968,-0.104222,0.080289,-0.670698,-0.00649149,0,0,0,0,0,0,0,0,0,0,0,0
7,1.44093,-0.0136807,4.45119e-05,-0.0756153,0.0307531,7.23026e-05,0.290795,-0.0306441,0.871713,-0.00170915,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.24796,0.0746748,-0.0166187,0.00875223,0.00953063,-0.00252756,0.375387,-0.0312194,1.08904,-0.0307844,0,0,0,0,0,0,0,0,0,0,0,0
9,3.53783,0.0199571,-0.00779649,0.0237711,-0.00465575,0.000481701,1.02848,0.0125687,-0.102416,-0.000100279,0,0,0,0,0,0,0,0,0,0,0,0
10,0.589129,-0.0426236,0.019581,-0.0494832,0.0123079,0.00160644,-1.11987,0.00568064,0.475838,-0.00220529,0,0,0,0,0,0,0,0,0,0,0,0
11,-0.109324,0.0155291,0.124162,0.00162237,0.0188566,-0.00372525,-0.273582,0.254186,0.433085,-0.0746628,0,0,0,0,0,0,0,0,0,0,0,0
12,0.485506,0.0163456,-0.0105094,-0.106625,0.0281634,-0.000441856,-0.358996,-0.0667926,0.729077,-6.98824e-05,0,0,0,0,0,0,0,0,0,0,0,0
13,-2.52542,-0.106105,0.0226868,0.214128,-0.00853187,-0.0048349,-0.322855,0.0398839,-0.803721,-0.013722,0,0,0,0,0,0,0,0,0,0,0,0
14,0.233796,0.00272345,-0.0216199,-0.184054,0.034137,-9.85565e-06,0.271131,0.00190231,2.20845,-0.0110996,0,0,0,0,0,0,0,0,0,0,0,0
15,0.401148,-0.00416979,-0.00511962,-0.365989,0.0368932,-0.00536474,-0.634945,0.209221,1.47784,-0.0766172,0,0,0,0,0,0,0,0,0,0,0,0
16,-2.3901,0.2435,0.0342679,-0.301135,-0.0194328,0.000826564,0.522911,-0.0289183,-0.45353,0.0347517,0,0,0,0,0,0,0,0,0,0,0,0
17,1.34413,-0.0120029,0.010589,0.100269,0.0281501,0.000681086,0.782495,0.0382933,2.16086,-0.0197786,0,0,0,0,0,0,0,0,0,0,0,0
18,2.21452,0.0406369,-0.062117,0.367,0.0116249,-0.00793681,-1.26986,0.201587,1.93827,-0.0548849,0,0,0,0,0,0,0,0,0,0,0,0
19,-0.276771,0.0337837,0.000948604,-0.296923,0.0265598,0.00469397,-0.989934,-0.168603,1.06606,0.0914094,0,0,0,0,0,0,0,0,0,0,0,0
20,1.1825,0.00709937,-0.0352674,-0.203519,-0.0231436,-0.00290994,0.249383,-0.00629025,-0.8037,-0.0518646,0,0,0,0,0,0,0,0,0,0,0,0
21,-2.03892,-0.00992042,0.00391488,0.0389838,-0.0076798,0.000187427,0.538009,-0.0100837,-0.727098,-0.00035674,0,0,0,0,0,0,0,0,0,0,0,0
22,-0.329627,0.200718,-0.0284874,0.51597,-0.0303548,-0.00170885,-0.452974,-0.232372,-0.976763,0.0128569,0,0,0,0,0,0,0,0,0,0,0,0
23,1.59371,0.0597324,-0.0167078,0.162062,0.0192284,-0.000788758,1.58555,0.0633888,-1.47505,0.00163257,0,0,0,0,0,0,0,0,0,0,0,0
24,-1.65811,-0.0613549,0.0119298,-0.357086,-0.0507002,-0.00320886,0.496752,0.00819904,-3.69578,0.00929925,0,0,0,0,0,0,0,0,0,0,0,0
25,2.07604,0.0335801,-0.0584379,0.358912,-0.00948836,0.00311102,-0.19073,0.182579,-1.56865,0.0501849,0,0,0,0,0,0,0,0,0,0,0,0
26,0.576824,0.034522,-0.019818,-0.148813,-0.0338783,-0.00429476,0.29101,0.131374,-1.62789,0.044077,0,0,0,0,0,0,0,0,0,0,0,0
27,0.00708162,-0.102678,0.0719987,0.149925,0.0559446,0.00470986,1.11013,0.213014,2.92073,0.0598945,0,0,0,0,0,0,0,0,0,0,0,0
28,0.0364149,0.112496,-0.0226487,0.234545,-0.0529364,-0.00452953,0.560475,0.0791933,-1.56615,-0.0669523,0,0,0,0,0,0,0,0,0,0,0,0
29,-0.334882,-0.111918,0.0177572,0.112703,0.00622474,-0.00378725,-0.993319,-0.113075,-1.17426,0.0796929,0,0,0,0,0,0,0,0,0,0,0,0
30,0.895418,-0.00986828,0.00704568,0.143581,-0.00168993,-8.77646e-05,-0.554077,-0.0214705,0.853476,0.0094295,0,0,0,0,0,0,0,0,0,0,0,0
31,1.37901,-0.0927468,0.0576482,0.180757,0.0179331,0.0109289,0.24252,-0.177908,0.23354,0.0966952,0,0,0,0,0,0,0,0,0,0,0,0
32,2.32805,0.165555,-0.0203288,0.632034,0.017981,-0.000545106,1.26768,0.241736,0.639908,0.0134301,0,0,0,0,0,0,0,0,0,0,0,0
33,-0.215911,-0.0256642,0.00327047,-0.137242,-0.014112,-0.00160277,0.94528,0.0742303,-1.3409,0.0133734,0,0,0,0,0,0,0,0,0,0,0,0
34,-2.21585,-0.0241424,-0.0128466,-0.314645,0.0130403,0.00661724,-1.28466,-0.104969,0.697101,0.133209,0,0,0,0,0,0,0,0,0,0,0,0
35,-4.66986,-0.0212131,0.00362203,0.0480097,0.026346,0.000174915,-0.688359,0.0250802,2.34813,0.00617117,0,0,0,0,0,0,0,0,0,0,0,0
36,1.38339,0.052971,-0.0294319,0.0344055,-0.00428491,0.00071355,-1.17025,0.0403333,-1.02982,0.0138751,0,0,0,0,0,0,0,0,0,0,0,0
37,-2.24502,-0.066019,0.00539053,-0.377867,-0.0740668,0.00176429,-0.413792,0.0272723,-2.69957,0.0363783,0,0,0,0,0,0,0,0,0,0,0,0
38,0.877506,0.00409742,-0.0200232,-0.256245,0.0245051,0.00881033,-0.813772,-0.194345,0.696793,0.0754265,0,0,0,0,0,0,0,0,0,0,0,0
39,0.406571,-0.112935,0.0576438,0.528657,0.0449689,0.00126284,-0.319774,-0.0398347,2.15713,0.0151118,0,0,0,0,0,0,0,0,0,0,0,0
40,-1.39299,0.0826705,-0.0220534,0.406181,-0.0191724,-0.000794757,-0.887386,0.0661102,0.111783,-0.0155035,0,0,0,0,0,0,0,0,0,0,0,0
41,-0.0859473,-0.0252903,0.0163388,-0.212653,-0.0617061,-0.00321297,-0.458605,-0.0493715,-2.04244,-0.0099633,0,0,0,0,0,0,0,0,0,0,0,0
42,-3.10409,-0.0626857,0.0570967,-0.169341,-0.000480175,-0.00143962,0.148923,0.117685,-1.94094,-0.0405564,0,0,0,0,0,0,0,0,0,0,0,0
43,0.38698,0.026972,-0.0155929,-0.00476914,-0.0293092,-0.00093307,0.149284,0.0555719,-2.83174,-0.011903,0,0,0,0,0,0,0,0,0,0,0,0
44,0.522663,-0.0310188,0.0550199,-0.26893,-0.0658663,0.000311302,-0.648352,0.0157712,-3.54329,0.0350129,0,0,0,0,0,0,0,0,0,0,0,0
45,1.21777,-0.00151154,-0.0632337,0.207478,0.0167723,0.00386893,1.43565,-0.187474,1.47307,0.0128253,0,0,0,0,0,0,0,0,0,0,0,0
46,-4.52151,-0.0693543,0.0447681,-0.0401537,-0.0310265,-8.99991e-05,0.675308,-0.179542,-1.74573,-0.0498837,0,0,0,0,0,0,0,0,0,0,0,0
