id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_b04_SAEM,eta_b14_SAEM,eta_b06_SAEM,eta_b16_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha14_SAEM,eta_alpha16_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM,eta_alpha24_SAEM,eta_alpha26_SAEM
1,-0.836635,0.0835562,-0.0244104,0.0893637,-0.0237934,-0.00021503,0.657421,0.0202611,0.737154,0.037255,0.558072,0.0321188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2.96848,0.182141,-0.0331346,0.301907,0.0264788,-0.00474781,0.776333,0.2429,-0.927306,-0.0426522,-0.160103,0.0180674,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.01096,0.0235134,-0.00656879,-0.119777,-0.0204642,-0.000350485,-0.90766,-0.195389,-0.109995,0.00713506,-0.76954,-0.00546868,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-2.2148,-0.0482304,0.0044946,-0.39277,0.0220965,0.00109251,-0.876481,-0.0544973,0.36004,0.020848,-0.047825,0.0171815,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.693044,-0.0216056,0.0155815,0.0627902,-0.00648084,0.00085994,0.490309,-0.0239924,0.216868,-0.00171116,0.556722,-0.00195186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.576386,0.0388216,-0.016945,-0.0441525,0.0539497,0.00296042,-0.282851,-0.124186,0.705619,-0.0112916,0.877121,-0.0343513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1.08685,-0.0460871,0.0123758,-0.157918,-0.0081577,0.00137712,-0.602083,0.139204,-1.25176,-0.0176498,0.0539998,0.0260642,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.501118,0.0904718,-0.0210523,0.551712,-0.0403949,-0.00092066,-0.415883,0.0678641,1.46961,-0.0108748,-0.563753,0.00962792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-0.466093,0.00153938,-0.0206873,-0.333093,0.0244047,0.000985753,0.390716,-0.14591,1.12443,0.0467836,-0.482857,0.0693321,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,-0.24646,-0.0441512,-0.000325066,-0.237233,-0.0531892,0.00211093,0.567993,-0.164751,-4.04328,-0.0384393,0.0373069,-0.193524,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,-0.127755,-0.0181965,-0.00998682,-0.391656,-0.00608511,0.00430051,0.613725,-0.0321252,2.54015,0.032256,-0.398696,-0.0320247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1.2056,-0.0340785,0.000628112,-0.303755,-0.0303218,-0.00179931,-0.740799,-0.15139,-0.802741,-0.0219591,-0.608093,-0.0665678,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0.746715,-0.042126,0.0832573,1.4397,0.00773788,-0.000840215,1.42707,0.0683209,-0.683715,0.0171727,0.269845,0.0240275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,-1.67526,-0.0286417,0.00950696,-0.0839674,-0.0456969,0.000826863,0.405106,-0.0216072,0.437821,0.0122219,0.815556,-0.0139281,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2.03634,-0.0139385,-0.0075397,-0.327343,-0.00689581,-0.00257274,1.0046,0.048039,-0.284116,-0.0141594,-0.350687,-0.0896486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.858119,-0.0341303,-0.00278788,-0.239495,0.0273111,0.000594571,1.22323,0.00838618,-0.511193,0.0344749,0.191679,0.00581617,0,0,0,0,0,0,0,0,0,0,0,0,0,0
