id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_b04_SAEM,eta_b14_SAEM,eta_b07_SAEM,eta_b17_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha14_SAEM,eta_alpha17_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM,eta_alpha24_SAEM,eta_alpha27_SAEM
1,1.90672,-0.0213538,-0.00490418,-0.328664,0.0149345,-0.0100936,0.0250659,0.175346,-0.556734,-0.16701,-57.104,1.99536,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-2.34377,0.00861198,-0.0183509,-0.441519,-0.0223582,-0.00468045,0.0024738,-0.160566,2.80603,-0.0418562,215.841,3.01081,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-0.656021,-0.0402841,0.00096558,-0.380344,-0.0154404,-0.00332817,1.28701,-0.0194794,-2.13473,0.0232423,45.8703,0.347829,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-0.441909,0.0158322,-0.00918637,0.0303735,0.0314413,0.00178372,2.06549,0.0519202,0.55704,0.00426159,-11.2889,0.155597,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1.99119,0.016746,-0.0277044,0.128196,-0.0591995,0.00314935,-0.508987,-0.0551154,-1.21245,-0.057786,71.1819,3.5307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.73442,0.0129507,-0.00345436,0.140268,0.0586537,0.000954554,1.07877,0.0817936,1.01258,-9.34908e-05,-176.639,-0.521424,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1.07379,0.0676854,-0.0335793,0.54934,-0.0449374,9.08835e-05,-0.171707,0.0623073,-0.851791,0.00196743,-89.0342,-0.597079,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.685031,0.162466,0.010798,-0.734136,0.00861154,-0.00474734,-0.676233,0.177056,-0.120514,-0.0285396,-45.1629,-8.0627,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-2.87126,-0.0617412,0.0474259,1.08413,-0.00935143,-0.000218704,0.0088352,-0.0809083,0.687319,0.00313024,106.789,1.22444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,-1.55378,-0.0349546,-0.0198404,-0.19766,-0.0393986,-0.00189746,-2.08708,0.109216,-0.669438,-0.0662123,20.7269,-2.7168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,-0.589439,-0.0188467,0.00545011,-0.214657,-0.0356781,0.00117181,1.24107,0.036321,1.46769,0.0178281,165.037,0.975454,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,-1.46411,-0.0542356,0.0052997,-0.313177,-0.00584351,0.00198075,-1.1311,-0.0514232,0.394871,0.0234303,189.608,-0.714714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1.24292,-0.0519207,0.0107177,-0.236674,0.0533843,0.00367449,0.42154,0.14232,2.68761,0.0670004,16.3356,0.281909,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0.75591,-0.0256771,0.0073519,-0.199766,-0.00278546,0.000406862,0.749638,-0.00459406,-0.956614,0.0111102,-24.9544,-0.246706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-1.88693,-0.0863612,0.0928952,-0.153561,0.0203547,-0.00652954,2.31636,0.148823,1.32328,-0.0532508,20.3724,0.672064,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.93402,0.0348394,-0.0136142,0.0436333,-0.0445932,-0.000567088,1.2562,0.109293,-0.680209,-0.000663326,-160.641,-0.84549,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,3.36318,0.0054497,-0.0105246,-0.202404,-0.0570034,-0.00501155,-0.138886,-0.153563,1.02807,-0.0128442,76.3591,4.41286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
