id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b04_SAEM,eta_b14_SAEM,eta_b07_SAEM,eta_b17_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha14_SAEM,eta_alpha17_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha24_SAEM,eta_alpha27_SAEM
1,-0.648789,0.0118966,-0.0253378,-0.35706,0.000510597,5.65736e-05,-0.807481,-0.00384856,7.64639,-3.79654,0,0,0,0,0,0,0,0,0,0,0,0
2,3.17,-0.017788,0.0109697,0.1477,0.0451439,0.000352707,1.59659,0.0110307,14.146,0.305426,0,0,0,0,0,0,0,0,0,0,0,0
3,0.582424,-0.0415329,-0.00133324,-0.25384,0.0223171,0.00386265,0.436038,0.0633662,2.78914,0.626301,0,0,0,0,0,0,0,0,0,0,0,0
4,-4.09796,0.00830699,0.0891163,0.377483,-0.0203411,-0.00362526,-0.9062,0.000517782,-7.5157,-1.07054,0,0,0,0,0,0,0,0,0,0,0,0
5,-1.09657,-0.200983,-0.0194173,1.26787,-0.0579589,0.00075084,-4.22568,0.0281215,-148.378,1.79528,0,0,0,0,0,0,0,0,0,0,0,0
6,1.14319,-0.0207537,0.00877372,0.0972156,-0.0319165,-0.000204386,-1.77764,-0.00517578,38.1265,-0.137039,0,0,0,0,0,0,0,0,0,0,0,0
7,0.654918,0.0369153,-0.0121174,0.199914,0.0179751,-0.000204237,-0.0618181,-0.0075887,7.97547,-0.0288266,0,0,0,0,0,0,0,0,0,0,0,0
8,1.52006,-0.0110466,0.00570634,0.0291541,0.00688276,-2.4221e-05,-0.174638,0.00123974,-57.1537,-0.129802,0,0,0,0,0,0,0,0,0,0,0,0
9,-2.31379,-0.013012,-0.00781734,-0.278978,0.00254588,-0.00329682,0.808918,-0.0611329,95.6636,-0.124544,0,0,0,0,0,0,0,0,0,0,0,0
10,-0.732059,-0.000648784,0.00186674,-0.0113154,0.011928,0.000490328,2.90777,0.00542011,21.4342,0.0253671,0,0,0,0,0,0,0,0,0,0,0,0
11,3.88082,-0.0260133,0.0117292,-0.0369995,0.0176256,1.50681e-05,0.13951,0.00909379,63.7436,0.0967151,0,0,0,0,0,0,0,0,0,0,0,0
12,2.18251,0.0227863,-0.00838014,0.0316483,-0.00750521,-9.03822e-05,-0.883404,0.0073567,-287.61,-0.212256,0,0,0,0,0,0,0,0,0,0,0,0
13,0.634238,-0.042932,0.0240718,-0.101251,0.0376053,-0.000846364,2.36105,0.0159504,252.549,3.47747,0,0,0,0,0,0,0,0,0,0,0,0
14,-2.54466,-0.020126,0.00788264,-0.199778,-0.0128806,-0.000615164,-1.47992,-0.00504323,-25.4173,0.974627,0,0,0,0,0,0,0,0,0,0,0,0
15,1.35609,0.0244712,-0.0210611,-0.225703,0.035364,-0.00142379,2.24348,-0.014532,111.534,0.791428,0,0,0,0,0,0,0,0,0,0,0,0
16,3.02524,0.0496926,-0.031134,0.0397177,0.0410507,0.00182041,0.618365,0.0255978,-72.0977,-4.50227,0,0,0,0,0,0,0,0,0,0,0,0
17,3.0293,-0.0192222,0.00632542,-0.297161,0.0445846,0.00410544,0.294633,0.0979678,-104.649,-3.02565,0,0,0,0,0,0,0,0,0,0,0,0
18,1.1302,-0.0404175,-0.00363762,-0.339033,0.0273174,5.46166e-05,0.449528,0.0323986,46.1307,-8.43405,0,0,0,0,0,0,0,0,0,0,0,0
19,-0.254076,0.000108663,-0.00659378,-0.246066,-0.0260762,-0.00109569,-0.595246,-0.00245477,-84.9083,0.295327,0,0,0,0,0,0,0,0,0,0,0,0
20,0.568833,-0.0167036,-0.00994449,-0.298648,0.0296035,0.000909063,1.34731,-0.0998733,-37.4897,0.982989,0,0,0,0,0,0,0,0,0,0,0,0
21,-0.386189,-0.0114419,0.00446773,-0.297651,0.0120193,0.00293219,0.547307,0.0716203,-58.694,-3.50036,0,0,0,0,0,0,0,0,0,0,0,0
22,1.47245,0.15425,-0.037094,0.912026,0.0742717,0.000516106,2.61259,-0.0165478,3.58442,-3.88773,0,0,0,0,0,0,0,0,0,0,0,0
23,0.0804848,-0.0100659,-0.0012772,0.0171304,-0.0202432,0.00020439,0.154079,0.00190594,-52.6864,-0.347465,0,0,0,0,0,0,0,0,0,0,0,0
24,-0.0924242,-0.0152762,0.00248931,0.0278837,0.00843431,0.000435431,-0.297592,0.00522142,-56.7049,0.15934,0,0,0,0,0,0,0,0,0,0,0,0
25,0.369658,0.0283452,-0.0138162,-0.076937,-0.000186318,0.00078901,0.737777,0.00422844,45.6509,0.399748,0,0,0,0,0,0,0,0,0,0,0,0
26,0.562104,0.0713578,-0.0283912,-0.104153,0.0326958,0.00389383,0.725299,0.0721217,-131.115,-2.89729,0,0,0,0,0,0,0,0,0,0,0,0
27,2.2466,0.258958,-0.00219639,1.26866,-0.0328365,0.00117136,-1.96805,-0.0091187,-2.63064,-0.0575013,0,0,0,0,0,0,0,0,0,0,0,0
28,-0.356111,0.0571164,-0.0132588,0.141958,0.0405334,-0.00013326,1.12829,-0.00736525,-55.3493,-0.00425957,0,0,0,0,0,0,0,0,0,0,0,0
29,-1.30305,-0.0306261,0.0169712,-0.43503,-0.0115766,-0.00264765,-0.811413,-0.0447223,-165.155,0.596443,0,0,0,0,0,0,0,0,0,0,0,0
30,0.0751057,0.0383766,-0.0332477,0.00356847,0.00353034,-0.000718291,0.468262,0.0179356,-154.804,-1.39634,0,0,0,0,0,0,0,0,0,0,0,0
31,-0.448565,-0.00876327,-0.0109066,-0.325377,0.033716,-0.00109238,1.07813,0.0182276,92.4979,-2.52537,0,0,0,0,0,0,0,0,0,0,0,0
32,0.222805,-0.0115842,0.00971832,0.0616065,-0.0215328,0.000599136,-2.32085,0.00372313,-41.8827,0.0635977,0,0,0,0,0,0,0,0,0,0,0,0
33,-0.0566816,-0.0188,-0.00909862,-0.212365,0.0159821,0.00161543,1.48327,-0.0293289,31.7817,2.58229,0,0,0,0,0,0,0,0,0,0,0,0
34,-0.122994,-0.0147299,-0.0069522,-0.318692,0.015337,0.000420782,3.44923,0.0031194,-66.8511,0.00921135,0,0,0,0,0,0,0,0,0,0,0,0
35,-0.490901,-0.0298578,-0.0303828,-0.173165,-0.00584566,0.00549816,-0.34794,0.120187,106.058,3.44154,0,0,0,0,0,0,0,0,0,0,0,0
36,1.02394,-0.0553608,0.0348072,0.358611,-0.0333353,0.00084831,-0.745578,-0.0234287,154.588,4.69797,0,0,0,0,0,0,0,0,0,0,0,0
37,0.00723023,-0.0172824,-0.00303299,-0.31013,0.0301843,0.00114688,0.142655,-0.00120862,-62.3882,0.474098,0,0,0,0,0,0,0,0,0,0,0,0
38,1.79602,0.0298431,-0.0182443,-0.283581,0.0085113,-0.00554302,2.12919,-0.121522,-31.1851,-12.5539,0,0,0,0,0,0,0,0,0,0,0,0
