id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,b04_SAEM,b14_SAEM,b06_SAEM,b16_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha13_SAEM,alpha14_SAEM,alpha16_SAEM,alpha21_SAEM,alpha22_SAEM,alpha23_SAEM,alpha24_SAEM,alpha26_SAEM
1,5.38711,-0.182716,-0.135631,14.2217,7.44552,0.00325096,4.67545,-0.174483,4.1113,0.0207201,4.98563,-0.0545866,0.0393298,0.157759,0.770982,0.120934,0.147525,-7.71944,0.707603,0.000247865,1.67612e-05,-0.111724,-4.95118e-06,-0.292291,0.049934,0.000189674
2,6.02907,-0.154549,-0.180342,6.64935,7.35848,0.0101723,5.10191,-0.0997624,5.1428,0.035416,5.91857,-0.231057,0.0393298,0.157759,0.770982,0.120934,0.147525,-7.71944,0.707603,0.000247865,1.67612e-05,-0.111724,-4.95118e-06,-0.292291,0.049934,0.000189674
3,2.10705,-0.191028,-0.143453,3.56957,7.39501,0.000152148,4.26623,-0.101996,5.16254,-0.0295089,5.47983,-0.022046,0.0393298,0.157759,0.770982,0.120934,0.147525,-7.71944,0.707603,0.000247865,1.67612e-05,-0.111724,-4.95118e-06,-0.292291,0.049934,0.000189674
4,1.71263,-0.149957,-0.1755,3.25405,7.38857,-0.00242787,3.9884,0.210523,3.81527,-0.03757,4.38665,-0.00394625,0.0393298,0.157759,0.770982,0.120934,0.147525,-7.71944,0.707603,0.000247865,1.67612e-05,-0.111724,-4.95118e-06,-0.292291,0.049934,0.000189674
5,6.68393,-0.151751,-0.169703,4.1883,7.38063,-0.00162131,3.80071,0.0669774,4.35001,0.0843717,5.55851,0.0453095,0.0393298,0.157759,0.770982,0.120934,0.147525,-7.71944,0.707603,0.000247865,1.67612e-05,-0.111724,-4.95118e-06,-0.292291,0.049934,0.000189674
6,5.39252,-0.129309,-0.176895,6.70997,7.32222,0.000971109,4.30015,-0.0231635,1.23017,0.0119877,4.26866,-0.073974,0.0393298,0.157759,0.770982,0.120934,0.147525,-7.71944,0.707603,0.000247865,1.67612e-05,-0.111724,-4.95118e-06,-0.292291,0.049934,0.000189674
7,3.77885,-0.182133,-0.128696,10.2678,7.45161,0.00331806,4.83408,-0.184258,3.2397,0.00944344,5.46176,-0.0587193,0.0393298,0.157759,0.770982,0.120934,0.147525,-7.71944,0.707603,0.000247865,1.67612e-05,-0.111724,-4.95118e-06,-0.292291,0.049934,0.000189674
8,5.36083,-0.157651,-0.166303,3.97301,7.44126,0.00739651,4.83745,-0.00691042,4.00868,0.0867082,4.69334,-0.0996452,0.0393298,0.157759,0.770982,0.120934,0.147525,-7.71944,0.707603,0.000247865,1.67612e-05,-0.111724,-4.95118e-06,-0.292291,0.049934,0.000189674
9,4.70448,-0.137936,-0.15256,12.4716,7.3586,0.00253102,5.03893,-0.0654998,4.44,0.0145246,5.20358,-0.0700659,0.0393298,0.157759,0.770982,0.120934,0.147525,-7.71944,0.707603,0.000247865,1.67612e-05,-0.111724,-4.95118e-06,-0.292291,0.049934,0.000189674
10,3.71219,-0.189751,-0.147014,3.78144,7.35127,-0.00391615,3.17236,-0.199532,5.77947,-0.0328021,5.37437,0.0948495,0.0393298,0.157759,0.770982,0.120934,0.147525,-7.71944,0.707603,0.000247865,1.67612e-05,-0.111724,-4.95118e-06,-0.292291,0.049934,0.000189674
11,4.42936,-0.167673,-0.146043,8.41852,7.40259,0.00309592,4.34046,-0.163776,3.55322,0.0189538,4.18727,-0.0731779,0.0393298,0.157759,0.770982,0.120934,0.147525,-7.71944,0.707603,0.000247865,1.67612e-05,-0.111724,-4.95118e-06,-0.292291,0.049934,0.000189674
12,3.75561,-0.169055,-0.177004,5.86186,7.42035,0.00235021,3.35895,-0.493269,4.47277,0.048264,4.74169,-0.0616474,0.0393298,0.157759,0.770982,0.120934,0.147525,-7.71944,0.707603,0.000247865,1.67612e-05,-0.111724,-4.95118e-06,-0.292291,0.049934,0.000189674
13,6.19995,-0.217151,-0.152508,4.84598,7.37467,0.002155,4.34139,-0.212961,6.41216,0.00824396,4.07949,-0.146605,0.0393298,0.157759,0.770982,0.120934,0.147525,-7.71944,0.707603,0.000247865,1.67612e-05,-0.111724,-4.95118e-06,-0.292291,0.049934,0.000189674
14,4.58067,-0.108316,-0.162624,6.43174,7.39749,0.00304428,3.77354,-0.0938407,2.7804,0.0157434,5.18724,-0.0803767,0.0393298,0.157759,0.770982,0.120934,0.147525,-7.71944,0.707603,0.000247865,1.67612e-05,-0.111724,-4.95118e-06,-0.292291,0.049934,0.000189674
15,4.66924,-0.242566,-0.0739341,11.9998,7.43498,0.00610264,5.33068,-0.133701,6.25459,0.0339828,4.27589,-0.123448,0.0393298,0.157759,0.770982,0.120934,0.147525,-7.71944,0.707603,0.000247865,1.67612e-05,-0.111724,-4.95118e-06,-0.292291,0.049934,0.000189674
16,4.55908,-0.22029,-0.132192,4.67504,7.4084,0.00197199,4.50539,-0.207903,3.79144,0.0114144,4.05534,-0.209792,0.0393298,0.157759,0.770982,0.120934,0.147525,-7.71944,0.707603,0.000247865,1.67612e-05,-0.111724,-4.95118e-06,-0.292291,0.049934,0.000189674
17,6.53765,-0.235108,-0.0698451,6.15715,7.34063,0.000183295,4.91978,-0.168078,4.01195,-0.0486095,6.16921,0.05768,0.0393298,0.157759,0.770982,0.120934,0.147525,-7.71944,0.707603,0.000247865,1.67612e-05,-0.111724,-4.95118e-06,-0.292291,0.049934,0.000189674
18,1.79504,-0.199424,-0.140822,3.26743,7.39219,0.000768012,3.1817,-0.112655,6.03416,0.00894188,4.62142,-0.08011,0.0393298,0.157759,0.770982,0.120934,0.147525,-7.71944,0.707603,0.000247865,1.67612e-05,-0.111724,-4.95118e-06,-0.292291,0.049934,0.000189674
19,5.04306,-0.207001,-0.130662,4.41737,7.40663,0.00551921,3.94363,-0.0557495,1.59712,-0.0458101,5.06813,-0.0608473,0.0393298,0.157759,0.770982,0.120934,0.147525,-7.71944,0.707603,0.000247865,1.67612e-05,-0.111724,-4.95118e-06,-0.292291,0.049934,0.000189674
