id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,b06_SAEM,b16_SAEM,b07_SAEM,b17_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha13_SAEM,alpha16_SAEM,alpha17_SAEM,alpha21_SAEM,alpha22_SAEM,alpha23_SAEM,alpha26_SAEM,alpha27_SAEM
1,6.08274,-0.00358637,-0.156992,4.88801,7.37529,0.00589175,3.64789,-0.104735,4.82739,-0.0513293,356.212,-1.288,0.0554148,0.125869,0.727024,0.109695,0.135753,-8.27915,0.681936,-0.316641,3.30583e-08,-0.0975876,7.20903e-07,-0.202574,1.47784e-05,-4.53895e-10
2,2.02903,-0.268235,-0.0997556,4.43147,7.43707,0.00813398,5.31616,-0.198181,5.36149,-0.281754,201.407,-6.88694,0.0554148,0.125869,0.727024,0.109695,0.135753,-8.27915,0.681936,-0.316641,3.30583e-08,-0.0975876,7.20903e-07,-0.202574,1.47784e-05,-4.53895e-10
3,2.34898,-0.168123,-0.153846,6.23998,7.37734,0.00323286,3.64835,-0.185722,5.63293,-0.0782178,314.522,-4.29989,0.0554148,0.125869,0.727024,0.109695,0.135753,-8.27915,0.681936,-0.316641,3.30583e-08,-0.0975876,7.20903e-07,-0.202574,1.47784e-05,-4.53895e-10
4,4.35927,-0.215161,-0.161573,5.0907,7.37744,0.00212529,4.57993,-0.342112,4.58903,-0.145876,283.768,0.24058,0.0554148,0.125869,0.727024,0.109695,0.135753,-8.27915,0.681936,-0.316641,3.30583e-08,-0.0975876,7.20903e-07,-0.202574,1.47784e-05,-4.53895e-10
5,4.35633,-0.313625,-0.0581609,17.7071,7.34263,0.003308,3.75687,-0.312195,4.84871,-0.0288432,383.743,-2.17391,0.0554148,0.125869,0.727024,0.109695,0.135753,-8.27915,0.681936,-0.316641,3.30583e-08,-0.0975876,7.20903e-07,-0.202574,1.47784e-05,-4.53895e-10
6,3.22771,-0.117961,0.0139727,2.13656,7.39623,-0.00172738,4.26948,-0.209957,4.58603,-0.206938,376.805,-4.22486,0.0554148,0.125869,0.727024,0.109695,0.135753,-8.27915,0.681936,-0.316641,3.30583e-08,-0.0975876,7.20903e-07,-0.202574,1.47784e-05,-4.53895e-10
7,2.90531,-0.246826,-0.132602,5.07753,7.38238,0.00330635,4.71691,-0.105339,5.86118,-0.0845768,395.337,-3.49849,0.0554148,0.125869,0.727024,0.109695,0.135753,-8.27915,0.681936,-0.316641,3.30583e-08,-0.0975876,7.20903e-07,-0.202574,1.47784e-05,-4.53895e-10
8,3.87371,-0.14255,0.0421191,5.44129,7.39251,0.00591538,4.32286,-0.183024,5.40446,-0.163046,473.447,2.33273,0.0554148,0.125869,0.727024,0.109695,0.135753,-8.27915,0.681936,-0.316641,3.30583e-08,-0.0975876,7.20903e-07,-0.202574,1.47784e-05,-4.53895e-10
9,5.10285,-0.179553,-0.160262,4.88758,7.38981,0.00321986,3.36348,-0.169302,4.7197,-0.133538,292.884,-3.48659,0.0554148,0.125869,0.727024,0.109695,0.135753,-8.27915,0.681936,-0.316641,3.30583e-08,-0.0975876,7.20903e-07,-0.202574,1.47784e-05,-4.53895e-10
10,4.07324,-0.195718,-0.153556,4.94345,7.41002,0.00285709,4.91932,-0.118602,4.5109,-0.071715,358.174,-6.19698,0.0554148,0.125869,0.727024,0.109695,0.135753,-8.27915,0.681936,-0.316641,3.30583e-08,-0.0975876,7.20903e-07,-0.202574,1.47784e-05,-4.53895e-10
11,4.23475,-0.11243,-0.165836,6.77745,7.37299,0.00242892,5.59914,-0.0965313,5.68867,-0.0746657,397.293,-4.2035,0.0554148,0.125869,0.727024,0.109695,0.135753,-8.27915,0.681936,-0.316641,3.30583e-08,-0.0975876,7.20903e-07,-0.202574,1.47784e-05,-4.53895e-10
12,7.55637,-0.0334165,-0.234615,17.798,7.41658,0.00555241,4.18468,-0.259127,4.5861,-0.0503903,392.944,-3.18066,0.0554148,0.125869,0.727024,0.109695,0.135753,-8.27915,0.681936,-0.316641,3.30583e-08,-0.0975876,7.20903e-07,-0.202574,1.47784e-05,-4.53895e-10
13,-0.154312,-0.18708,-0.141034,5.7174,7.38755,0.0025621,4.60536,-0.156773,5.94729,-0.0742377,312.234,-3.88881,0.0554148,0.125869,0.727024,0.109695,0.135753,-8.27915,0.681936,-0.316641,3.30583e-08,-0.0975876,7.20903e-07,-0.202574,1.47784e-05,-4.53895e-10
14,4.08185,-0.00415846,-0.151821,5.58112,7.37566,0.00200939,4.09499,-0.179932,5.86794,-0.120181,145.321,-0.815091,0.0554148,0.125869,0.727024,0.109695,0.135753,-8.27915,0.681936,-0.316641,3.30583e-08,-0.0975876,7.20903e-07,-0.202574,1.47784e-05,-4.53895e-10
15,7.95661,-0.00726464,-0.185322,10.734,7.45124,0.00277927,5.37383,-0.0390074,5.23931,-0.0726511,257.891,-4.12881,0.0554148,0.125869,0.727024,0.109695,0.135753,-8.27915,0.681936,-0.316641,3.30583e-08,-0.0975876,7.20903e-07,-0.202574,1.47784e-05,-4.53895e-10
16,3.79358,-0.171874,-0.152075,6.82835,7.41562,0.00287545,4.16453,-0.182213,5.65893,-0.0770469,310.482,-4.11864,0.0554148,0.125869,0.727024,0.109695,0.135753,-8.27915,0.681936,-0.316641,3.30583e-08,-0.0975876,7.20903e-07,-0.202574,1.47784e-05,-4.53895e-10
17,3.266,-0.23022,-0.0837513,7.51104,7.41585,0.000241581,5.27594,-0.188086,4.90052,-0.212181,456.843,-3.52427,0.0554148,0.125869,0.727024,0.109695,0.135753,-8.27915,0.681936,-0.316641,3.30583e-08,-0.0975876,7.20903e-07,-0.202574,1.47784e-05,-4.53895e-10
18,3.01147,-0.161395,-0.188701,4.77438,7.37759,0.0101378,3.85022,-0.163405,5.16554,0.0571371,473.248,-5.96557,0.0554148,0.125869,0.727024,0.109695,0.135753,-8.27915,0.681936,-0.316641,3.30583e-08,-0.0975876,7.20903e-07,-0.202574,1.47784e-05,-4.53895e-10
19,5.4526,-0.187944,-0.14653,6.57522,7.39698,0.00310351,3.73153,-0.169296,5.6967,-0.0811857,499.5,-4.2052,0.0554148,0.125869,0.727024,0.109695,0.135753,-8.27915,0.681936,-0.316641,3.30583e-08,-0.0975876,7.20903e-07,-0.202574,1.47784e-05,-4.53895e-10
20,6.48678,-0.113726,-0.184111,4.89597,7.39848,0.00626739,4.48712,-0.106653,5.52381,-0.161852,428.211,-0.371187,0.0554148,0.125869,0.727024,0.109695,0.135753,-8.27915,0.681936,-0.316641,3.30583e-08,-0.0975876,7.20903e-07,-0.202574,1.47784e-05,-4.53895e-10
21,2.67886,-0.132404,-0.152555,5.39251,7.40787,0.00434555,4.37907,-0.0849341,5.05189,-0.104966,411.663,-4.4362,0.0554148,0.125869,0.727024,0.109695,0.135753,-8.27915,0.681936,-0.316641,3.30583e-08,-0.0975876,7.20903e-07,-0.202574,1.47784e-05,-4.53895e-10
22,4.66271,-0.181424,-0.146537,6.38766,7.39431,0.00261063,3.98937,-0.190557,5.38817,-0.0815887,193.43,-3.90876,0.0554148,0.125869,0.727024,0.109695,0.135753,-8.27915,0.681936,-0.316641,3.30583e-08,-0.0975876,7.20903e-07,-0.202574,1.47784e-05,-4.53895e-10
