id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,b04_SAEM,b14_SAEM,b05_SAEM,b15_SAEM,b06_SAEM,b16_SAEM,b07_SAEM,b17_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha13_SAEM,alpha14_SAEM,alpha15_SAEM,alpha16_SAEM,alpha17_SAEM,alpha21_SAEM,alpha22_SAEM,alpha23_SAEM,alpha24_SAEM,alpha25_SAEM,alpha26_SAEM,alpha27_SAEM
1,4.76805,0.0375892,-0.167769,17.0429,7.41406,0.00140531,5.33134,0.0249762,5.85716,-0.00901601,7.49101,0.00965966,5.44385,-0.00606469,390.654,-4.09963,0.0241331,0.156922,0.750524,0.13376,0.279004,-10.2108,0.812892,-2.06117e-17,6.73044e-07,3.08939e-05,6.10985e-05,-0.141838,-4.59808e-13,6.58623e-15,-3.27878e-11,-0.306415,-0.00127352,-0.00063657
2,5.34708,0.018522,-0.172705,26.1296,7.43367,0.00182196,4.03474,-0.0575357,6.19677,0.0173498,7.00753,-0.0675515,4.36649,-0.112893,264.672,-5.0075,0.0241331,0.156922,0.750524,0.13376,0.279004,-10.2108,0.812892,-2.06117e-17,6.73044e-07,3.08939e-05,6.10985e-05,-0.141838,-4.59808e-13,6.58623e-15,-3.27878e-11,-0.306415,-0.00127352,-0.00063657
3,4.98943,-0.070527,-0.16132,7.36332,7.34921,0.000794053,4.373,-0.0918336,3.59138,-0.00357078,7.47351,-0.0234828,4.90278,-0.0477765,506.35,-4.17175,0.0241331,0.156922,0.750524,0.13376,0.279004,-10.2108,0.812892,-2.06117e-17,6.73044e-07,3.08939e-05,6.10985e-05,-0.141838,-4.59808e-13,6.58623e-15,-3.27878e-11,-0.306415,-0.00127352,-0.00063657
4,4.40907,-0.208253,-0.138854,5.56966,7.41116,0.00191648,4.47681,-0.158951,6.37934,0.00985535,6.81218,-0.0461141,3.77049,-0.0549646,231.357,-4.70088,0.0241331,0.156922,0.750524,0.13376,0.279004,-10.2108,0.812892,-2.06117e-17,6.73044e-07,3.08939e-05,6.10985e-05,-0.141838,-4.59808e-13,6.58623e-15,-3.27878e-11,-0.306415,-0.00127352,-0.00063657
5,6.46142,-0.114044,-0.160477,6.9808,7.38644,-0.00809899,4.42108,-0.125186,3.94802,-0.108141,7.51507,0.0311126,4.94331,-0.0729333,306.769,-5.37139,0.0241331,0.156922,0.750524,0.13376,0.279004,-10.2108,0.812892,-2.06117e-17,6.73044e-07,3.08939e-05,6.10985e-05,-0.141838,-4.59808e-13,6.58623e-15,-3.27878e-11,-0.306415,-0.00127352,-0.00063657
6,2.30334,-0.172168,-0.0866625,9.73749,7.37435,0.00450526,2.75753,-0.255786,2.53572,0.0471767,6.26666,-0.165439,5.82094,0.0139383,295.028,-3.09824,0.0241331,0.156922,0.750524,0.13376,0.279004,-10.2108,0.812892,-2.06117e-17,6.73044e-07,3.08939e-05,6.10985e-05,-0.141838,-4.59808e-13,6.58623e-15,-3.27878e-11,-0.306415,-0.00127352,-0.00063657
7,6.50285,-0.135023,-0.151701,5.99415,7.41152,0.00285225,3.73627,-0.064759,5.17332,-0.00602903,7.09142,-0.108935,5.3013,-0.0559805,336.025,-5.90178,0.0241331,0.156922,0.750524,0.13376,0.279004,-10.2108,0.812892,-2.06117e-17,6.73044e-07,3.08939e-05,6.10985e-05,-0.141838,-4.59808e-13,6.58623e-15,-3.27878e-11,-0.306415,-0.00127352,-0.00063657
8,6.40192,-0.219897,-0.126683,8.29314,7.41628,0.00322712,3.29329,-0.170619,5.5351,0.00785822,6.66202,-0.0339006,5.04934,-0.0635512,203.722,-6.00196,0.0241331,0.156922,0.750524,0.13376,0.279004,-10.2108,0.812892,-2.06117e-17,6.73044e-07,3.08939e-05,6.10985e-05,-0.141838,-4.59808e-13,6.58623e-15,-3.27878e-11,-0.306415,-0.00127352,-0.00063657
9,5.50735,-0.128699,-0.150034,5.04823,7.4079,0.00107753,3.8578,-0.182694,4.41621,-0.00508354,6.25459,-0.0487521,4.86184,-0.00946719,326.152,-4.94603,0.0241331,0.156922,0.750524,0.13376,0.279004,-10.2108,0.812892,-2.06117e-17,6.73044e-07,3.08939e-05,6.10985e-05,-0.141838,-4.59808e-13,6.58623e-15,-3.27878e-11,-0.306415,-0.00127352,-0.00063657
10,3.16374,-0.149136,-0.037799,7.46932,7.38074,-0.00252163,4.04578,-0.07033,4.99609,-0.042313,7.62205,-0.0280899,5.42286,-0.00592895,354.946,-7.97751,0.0241331,0.156922,0.750524,0.13376,0.279004,-10.2108,0.812892,-2.06117e-17,6.73044e-07,3.08939e-05,6.10985e-05,-0.141838,-4.59808e-13,6.58623e-15,-3.27878e-11,-0.306415,-0.00127352,-0.00063657
11,4.37283,-0.107851,-0.14673,7.40553,7.41729,0.00192738,5.42362,-0.110147,3.87183,0.000878215,7.56992,-0.0164021,3.72374,-0.0541851,417.785,-5.34338,0.0241331,0.156922,0.750524,0.13376,0.279004,-10.2108,0.812892,-2.06117e-17,6.73044e-07,3.08939e-05,6.10985e-05,-0.141838,-4.59808e-13,6.58623e-15,-3.27878e-11,-0.306415,-0.00127352,-0.00063657
12,5.67626,-0.114217,-0.156432,7.22551,7.38872,0.00131851,4.53696,-0.120693,6.37285,0.0093132,7.20207,-0.0168249,5.2827,-0.048877,354.242,-5.25143,0.0241331,0.156922,0.750524,0.13376,0.279004,-10.2108,0.812892,-2.06117e-17,6.73044e-07,3.08939e-05,6.10985e-05,-0.141838,-4.59808e-13,6.58623e-15,-3.27878e-11,-0.306415,-0.00127352,-0.00063657
13,8.24502,-0.115934,-0.159,5.79388,7.38905,0.000469447,3.72,-0.247283,4.87843,0.00334712,7.22919,-0.132562,4.33882,-0.0601177,532.318,-4.20452,0.0241331,0.156922,0.750524,0.13376,0.279004,-10.2108,0.812892,-2.06117e-17,6.73044e-07,3.08939e-05,6.10985e-05,-0.141838,-4.59808e-13,6.58623e-15,-3.27878e-11,-0.306415,-0.00127352,-0.00063657
14,1.88684,-0.270402,-0.0662566,5.36802,7.40368,0.00312187,3.20629,-0.154545,5.09063,0.0358446,6.77942,-0.149259,4.47659,-0.0191874,438.149,-5.43308,0.0241331,0.156922,0.750524,0.13376,0.279004,-10.2108,0.812892,-2.06117e-17,6.73044e-07,3.08939e-05,6.10985e-05,-0.141838,-4.59808e-13,6.58623e-15,-3.27878e-11,-0.306415,-0.00127352,-0.00063657
15,7.12915,-0.20806,-0.14898,4.51529,7.38596,0.00667774,5.08461,-0.0728046,3.68623,0.0662274,7.69008,0.038525,5.5249,0.112935,139.405,-6.00373,0.0241331,0.156922,0.750524,0.13376,0.279004,-10.2108,0.812892,-2.06117e-17,6.73044e-07,3.08939e-05,6.10985e-05,-0.141838,-4.59808e-13,6.58623e-15,-3.27878e-11,-0.306415,-0.00127352,-0.00063657
16,5.89066,-0.019717,-0.163769,7.41798,7.36728,0.00308225,3.65133,-0.246735,2.8015,0.0740568,6.33573,-0.136428,6.66429,-0.0890698,270.949,-3.89293,0.0241331,0.156922,0.750524,0.13376,0.279004,-10.2108,0.812892,-2.06117e-17,6.73044e-07,3.08939e-05,6.10985e-05,-0.141838,-4.59808e-13,6.58623e-15,-3.27878e-11,-0.306415,-0.00127352,-0.00063657
