id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,b04_SAEM,b14_SAEM,b05_SAEM,b15_SAEM,b07_SAEM,b17_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha13_SAEM,alpha14_SAEM,alpha15_SAEM,alpha17_SAEM,alpha21_SAEM,alpha22_SAEM,alpha23_SAEM,alpha24_SAEM,alpha25_SAEM,alpha27_SAEM
1,3.78066,-0.185902,-0.128555,7.29557,7.41492,0.00338566,2.41612,-0.308306,6.63338,0.0197476,7.40659,-0.0599643,355.301,-3.92353,0.0195929,0.0636661,0.728804,0.146567,0.21007,-9.99359,1.08521,-0.232294,-8.04164e-09,2.37738e-11,-0.0976008,-1.08636e-10,-0.399326,1.37706e-05,0.197772,6.67445e-07
2,6.2413,-0.157746,-0.163437,4.47841,7.40025,-0.0010495,5.25072,-0.438071,5.96527,-0.000780758,6.44624,-0.177596,504.813,-1.8465,0.0195929,0.0636661,0.728804,0.146567,0.21007,-9.99359,1.08521,-0.232294,-8.04164e-09,2.37738e-11,-0.0976008,-1.08636e-10,-0.399326,1.37706e-05,0.197772,6.67445e-07
3,5.80733,-0.184373,-0.14176,6.64112,7.4662,0.00611434,4.65515,-0.178358,7.29625,0.0458024,6.57805,-0.0181395,395.649,-3.74361,0.0195929,0.0636661,0.728804,0.146567,0.21007,-9.99359,1.08521,-0.232294,-8.04164e-09,2.37738e-11,-0.0976008,-1.08636e-10,-0.399326,1.37706e-05,0.197772,6.67445e-07
4,4.32288,-0.112141,-0.166307,6.78666,7.43404,0.00524008,4.50584,-0.0427988,5.76646,0.0153614,7.46555,0.150449,432.015,-3.42654,0.0195929,0.0636661,0.728804,0.146567,0.21007,-9.99359,1.08521,-0.232294,-8.04164e-09,2.37738e-11,-0.0976008,-1.08636e-10,-0.399326,1.37706e-05,0.197772,6.67445e-07
5,2.24584,-0.158519,-0.146949,8.47758,7.41526,0.0031155,3.93603,-0.178822,6.98833,0.0159385,7.9387,-0.0600968,313.042,-4.18538,0.0195929,0.0636661,0.728804,0.146567,0.21007,-9.99359,1.08521,-0.232294,-8.04164e-09,2.37738e-11,-0.0976008,-1.08636e-10,-0.399326,1.37706e-05,0.197772,6.67445e-07
6,6.6451,-0.168471,-0.152725,5.88053,7.41337,0.00338964,4.31049,-0.224517,3.30993,0.0179366,6.85403,-0.105978,367.031,-3.59299,0.0195929,0.0636661,0.728804,0.146567,0.21007,-9.99359,1.08521,-0.232294,-8.04164e-09,2.37738e-11,-0.0976008,-1.08636e-10,-0.399326,1.37706e-05,0.197772,6.67445e-07
7,4.50694,-0.128495,-0.178278,8.15147,7.40973,0.00875298,3.66909,-0.357791,3.50661,0.076767,6.64223,-0.0989775,512.204,4.46334,0.0195929,0.0636661,0.728804,0.146567,0.21007,-9.99359,1.08521,-0.232294,-8.04164e-09,2.37738e-11,-0.0976008,-1.08636e-10,-0.399326,1.37706e-05,0.197772,6.67445e-07
8,4.31905,-0.157248,-0.143872,9.17831,7.43187,0.00327416,3.30856,-0.187069,7.33953,0.0175412,7.07077,-0.0476897,322.492,-3.81698,0.0195929,0.0636661,0.728804,0.146567,0.21007,-9.99359,1.08521,-0.232294,-8.04164e-09,2.37738e-11,-0.0976008,-1.08636e-10,-0.399326,1.37706e-05,0.197772,6.67445e-07
9,4.53424,-0.329739,-0.186887,18.4926,7.40999,0.00644118,4.24191,-0.344086,6.39811,0.0496859,7.16683,-0.185142,401.419,4.13763,0.0195929,0.0636661,0.728804,0.146567,0.21007,-9.99359,1.08521,-0.232294,-8.04164e-09,2.37738e-11,-0.0976008,-1.08636e-10,-0.399326,1.37706e-05,0.197772,6.67445e-07
10,1.60909,-0.175589,-0.149176,5.279,7.42866,0.00278848,2.42302,-0.202354,2.1481,0.0209595,7.18466,-0.0518944,228.485,-4.35063,0.0195929,0.0636661,0.728804,0.146567,0.21007,-9.99359,1.08521,-0.232294,-8.04164e-09,2.37738e-11,-0.0976008,-1.08636e-10,-0.399326,1.37706e-05,0.197772,6.67445e-07
