id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha13_SAEM,eta_alpha21_SAEM,eta_alpha23_SAEM
1,-1.4616,-0.0489135,0.00906041,-0.238023,-0.535,-0.0669416,0,0,0,0,0,0,0,0
2,-2.58096,-0.0162178,-0.00554482,-0.380921,-0.717987,0.157851,0,0,0,0,0,0,0,0
3,-1.06011,0.0567256,-0.0157293,0.00726512,-0.197099,0.0606878,0,0,0,0,0,0,0,0
4,1.99861,-0.0405038,0.0100958,-0.169621,1.26817,0.133589,0,0,0,0,0,0,0,0
5,1.71965,-0.0306754,0.0236147,-0.229556,0.77272,-0.186971,0,0,0,0,0,0,0,0
6,0.63737,-0.0646849,0.023901,0.125296,-0.528979,-0.108728,0,0,0,0,0,0,0,0
7,-3.19273,0.23149,0.00539945,0.23674,-1.12076,-0.187122,0,0,0,0,0,0,0,0
8,-0.359377,-0.0437595,0.00942844,-0.370562,-0.540748,0.016799,0,0,0,0,0,0,0,0
9,0.101393,0.00866995,-0.0195833,-0.259096,-1.31648,0.0650911,0,0,0,0,0,0,0,0
10,2.10522,0.0070341,-0.00809186,-0.256642,-0.0447107,-0.0572815,0,0,0,0,0,0,0,0
11,0.0757765,0.191393,-0.0413917,1.5953,0.932106,0.0933068,0,0,0,0,0,0,0,0
12,-0.872892,0.0297357,-0.00478193,0.0772266,0.895107,0.0681952,0,0,0,0,0,0,0,0
13,0.355108,-0.0793237,0.0407745,0.225364,0.813675,-0.0631497,0,0,0,0,0,0,0,0
14,0.622984,0.0344418,0.00323293,-0.00938008,-0.148785,0.0631851,0,0,0,0,0,0,0,0
15,-0.0584538,-0.0131461,-4.96082e-05,-0.0344689,-0.213671,-0.0127066,0,0,0,0,0,0,0,0
16,1.54859,-0.0230917,-0.00305385,-0.0522308,-0.341513,-0.0214763,0,0,0,0,0,0,0,0
17,1.29308,-0.0727103,-0.0096756,-0.124773,0.272633,-0.0692787,0,0,0,0,0,0,0,0
18,-0.53996,0.0122275,-0.0146635,-0.128152,0.352353,-0.0459988,0,0,0,0,0,0,0,0
19,-0.802661,-0.00757274,0.00466932,0.0253557,-0.424479,-0.0277131,0,0,0,0,0,0,0,0
20,-2.33806,-0.0681387,0.0314134,0.0576926,0.119035,-0.108399,0,0,0,0,0,0,0,0
21,2.20696,-0.0148922,0.0013068,-0.062682,-0.363973,-0.0187648,0,0,0,0,0,0,0,0
22,0.319009,0.0637934,-0.0284424,0.145456,1.21243,0.0918641,0,0,0,0,0,0,0,0
