id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b03_SAEM,b13_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha13_SAEM,alpha21_SAEM,alpha23_SAEM
1,5.02251,-0.140168,-0.160398,5.7739,6.69068,-0.109612,0.035379,0.142032,0.760068,0.139017,0.170079,0.803674,-0.0761657,-0.292266
2,3.68224,-0.0944601,-0.179283,7.83062,2.98057,-0.201365,0.035379,0.142032,0.760068,0.139017,0.170079,0.803674,-0.0761657,-0.292266
3,5.3519,-0.161549,-0.160511,4.94418,4.33642,-0.0338605,0.035379,0.142032,0.760068,0.139017,0.170079,0.803674,-0.0761657,-0.292266
4,7.05814,-0.177381,-0.153073,6.43455,4.15224,-0.175762,0.035379,0.142032,0.760068,0.139017,0.170079,0.803674,-0.0761657,-0.292266
5,4.32956,-0.150211,-0.165586,4.64527,3.99141,0.103898,0.035379,0.142032,0.760068,0.139017,0.170079,0.803674,-0.0761657,-0.292266
6,6.19988,-0.156155,-0.164128,5.2958,3.58665,-0.163728,0.035379,0.142032,0.760068,0.139017,0.170079,0.803674,-0.0761657,-0.292266
7,2.70746,-0.171217,-0.15781,3.83053,5.38811,-0.0245404,0.035379,0.142032,0.760068,0.139017,0.170079,0.803674,-0.0761657,-0.292266
8,3.1348,-0.235094,-0.131902,6.39158,3.19683,-0.322184,0.035379,0.142032,0.760068,0.139017,0.170079,0.803674,-0.0761657,-0.292266
9,4.7136,-0.161111,-0.151163,6.62674,4.35528,-0.170328,0.035379,0.142032,0.760068,0.139017,0.170079,0.803674,-0.0761657,-0.292266
10,2.97158,-0.139337,-0.170064,5.06862,3.99891,-0.0587867,0.035379,0.142032,0.760068,0.139017,0.170079,0.803674,-0.0761657,-0.292266
11,3.96681,-0.131055,-0.164609,7.32308,4.65754,-0.0724575,0.035379,0.142032,0.760068,0.139017,0.170079,0.803674,-0.0761657,-0.292266
12,2.65689,-0.152319,-0.190417,5.44624,4.61983,-0.111084,0.035379,0.142032,0.760068,0.139017,0.170079,0.803674,-0.0761657,-0.292266
13,5.98845,-0.162921,-0.189506,6.07451,3.22706,0.00669545,0.035379,0.142032,0.760068,0.139017,0.170079,0.803674,-0.0761657,-0.292266
14,2.8405,-0.182055,-0.163542,3.99145,4.30933,-0.104224,0.035379,0.142032,0.760068,0.139017,0.170079,0.803674,-0.0761657,-0.292266
15,7.06495,-0.13545,-0.184538,6.00277,4.07109,-0.182725,0.035379,0.142032,0.760068,0.139017,0.170079,0.803674,-0.0761657,-0.292266
16,4.67447,-0.14122,-0.213613,10.2367,4.66939,0.0890856,0.035379,0.142032,0.760068,0.139017,0.170079,0.803674,-0.0761657,-0.292266
17,4.44207,-0.120498,-0.176434,5.99667,4.74754,-0.233024,0.035379,0.142032,0.760068,0.139017,0.170079,0.803674,-0.0761657,-0.292266
18,6.66674,0.00654264,-0.168899,7.7593,4.65067,-0.043663,0.035379,0.142032,0.760068,0.139017,0.170079,0.803674,-0.0761657,-0.292266
19,5.39695,-0.185444,-0.149734,5.52184,4.23045,-0.160155,0.035379,0.142032,0.760068,0.139017,0.170079,0.803674,-0.0761657,-0.292266
20,4.32596,-0.206149,-0.143916,5.84427,4.07404,-0.337671,0.035379,0.142032,0.760068,0.139017,0.170079,0.803674,-0.0761657,-0.292266
21,3.63907,-0.179592,-0.153715,6.2137,4.5141,-0.163253,0.035379,0.142032,0.760068,0.139017,0.170079,0.803674,-0.0761657,-0.292266
22,3.80113,-0.106459,-0.190059,7.63067,3.70451,-0.279263,0.035379,0.142032,0.760068,0.139017,0.170079,0.803674,-0.0761657,-0.292266
23,2.41,-0.106014,-0.165143,4.30019,5.22587,-0.160985,0.035379,0.142032,0.760068,0.139017,0.170079,0.803674,-0.0761657,-0.292266
24,5.8022,-0.101982,-0.189334,6.17904,2.91375,-0.106637,0.035379,0.142032,0.760068,0.139017,0.170079,0.803674,-0.0761657,-0.292266
25,6.18138,-0.0690544,-0.168555,6.37412,4.17379,-0.0275541,0.035379,0.142032,0.760068,0.139017,0.170079,0.803674,-0.0761657,-0.292266
26,3.85485,-0.142508,-0.170592,4.48398,4.49952,-0.28811,0.035379,0.142032,0.760068,0.139017,0.170079,0.803674,-0.0761657,-0.292266
27,4.641,-0.23255,-0.0240765,12.9831,4.35046,-0.132135,0.035379,0.142032,0.760068,0.139017,0.170079,0.803674,-0.0761657,-0.292266
28,6.30417,-0.179709,-0.145535,6.16052,3.47636,-0.190623,0.035379,0.142032,0.760068,0.139017,0.170079,0.803674,-0.0761657,-0.292266
29,7.6802,-0.146833,-0.163267,4.71524,3.41296,-0.200728,0.035379,0.142032,0.760068,0.139017,0.170079,0.803674,-0.0761657,-0.292266
30,5.73871,-0.0565565,-0.177115,9.89083,3.4436,-0.153005,0.035379,0.142032,0.760068,0.139017,0.170079,0.803674,-0.0761657,-0.292266
31,6.22639,-0.305089,-0.16769,24.7988,4.43146,-0.175167,0.035379,0.142032,0.760068,0.139017,0.170079,0.803674,-0.0761657,-0.292266
32,9.34787,-0.153393,-0.152526,5.54126,4.50766,-0.133198,0.035379,0.142032,0.760068,0.139017,0.170079,0.803674,-0.0761657,-0.292266
33,1.57202,-0.158083,-0.155343,7.05337,4.39594,-0.153166,0.035379,0.142032,0.760068,0.139017,0.170079,0.803674,-0.0761657,-0.292266
34,1.46818,-0.198817,-0.153703,4.37301,4.9551,-0.0913238,0.035379,0.142032,0.760068,0.139017,0.170079,0.803674,-0.0761657,-0.292266
