id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b03_SAEM,b13_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha13_SAEM,alpha21_SAEM,alpha23_SAEM
1,4.95621,-0.156599,-0.161233,6.31593,4.24537,-0.177357,0.0352257,0.121718,0.787199,0.131742,0.15881,0.79367,-0.0855377,-0.212262
2,4.25082,-0.182067,-0.152983,5.5379,4.65148,-0.197572,0.0352257,0.121718,0.787199,0.131742,0.15881,0.79367,-0.0855377,-0.212262
3,3.60436,-0.200801,-0.162275,4.61594,4.83673,-0.116181,0.0352257,0.121718,0.787199,0.131742,0.15881,0.79367,-0.0855377,-0.212262
4,3.7586,-0.262387,-0.128802,13.4925,4.61587,-0.105492,0.0352257,0.121718,0.787199,0.131742,0.15881,0.79367,-0.0855377,-0.212262
5,4.51684,-0.100277,-0.217276,8.76,3.80745,-0.0743569,0.0352257,0.121718,0.787199,0.131742,0.15881,0.79367,-0.0855377,-0.212262
6,6.41457,-0.177665,-0.157348,4.69628,4.71198,0.0924045,0.0352257,0.121718,0.787199,0.131742,0.15881,0.79367,-0.0855377,-0.212262
7,5.46088,-0.137729,-0.176837,4.16362,3.13452,-0.183772,0.0352257,0.121718,0.787199,0.131742,0.15881,0.79367,-0.0855377,-0.212262
8,4.62963,-0.183091,-0.167228,4.08456,3.46186,0.0877116,0.0352257,0.121718,0.787199,0.131742,0.15881,0.79367,-0.0855377,-0.212262
9,5.43001,-0.140924,-0.176972,4.21225,3.67068,-0.00618872,0.0352257,0.121718,0.787199,0.131742,0.15881,0.79367,-0.0855377,-0.212262
10,5.6946,-0.148281,-0.185139,5.37481,5.72899,-0.256751,0.0352257,0.121718,0.787199,0.131742,0.15881,0.79367,-0.0855377,-0.212262
11,4.20662,-0.163831,-0.162918,6.1132,3.0029,-0.163316,0.0352257,0.121718,0.787199,0.131742,0.15881,0.79367,-0.0855377,-0.212262
12,4.12607,0.0414675,-0.17834,3.54101,3.7191,-0.0538055,0.0352257,0.121718,0.787199,0.131742,0.15881,0.79367,-0.0855377,-0.212262
13,5.46978,-0.152273,-0.177155,4.38897,3.3727,-0.150572,0.0352257,0.121718,0.787199,0.131742,0.15881,0.79367,-0.0855377,-0.212262
14,5.85073,-0.124911,-0.185372,5.35565,4.38386,-0.414648,0.0352257,0.121718,0.787199,0.131742,0.15881,0.79367,-0.0855377,-0.212262
15,3.97184,-0.178421,-0.179122,4.51911,4.72478,-0.141982,0.0352257,0.121718,0.787199,0.131742,0.15881,0.79367,-0.0855377,-0.212262
16,3.587,-0.136712,-0.189639,4.98511,4.64136,-0.210306,0.0352257,0.121718,0.787199,0.131742,0.15881,0.79367,-0.0855377,-0.212262
17,5.4707,-0.191383,-0.16941,4.10532,4.36019,-0.342155,0.0352257,0.121718,0.787199,0.131742,0.15881,0.79367,-0.0855377,-0.212262
18,6.96713,-0.112832,-0.223052,7.99486,5.11767,-0.317722,0.0352257,0.121718,0.787199,0.131742,0.15881,0.79367,-0.0855377,-0.212262
19,6.90797,-0.136949,-0.196649,6.26083,4.75427,-0.13179,0.0352257,0.121718,0.787199,0.131742,0.15881,0.79367,-0.0855377,-0.212262
20,2.92441,-0.168566,-0.162314,4.77427,4.43066,-0.133587,0.0352257,0.121718,0.787199,0.131742,0.15881,0.79367,-0.0855377,-0.212262
21,3.41412,-0.200668,-0.130678,3.9577,4.32853,-0.0146003,0.0352257,0.121718,0.787199,0.131742,0.15881,0.79367,-0.0855377,-0.212262
22,1.83447,-0.182747,-0.1839,4.35557,3.06456,-0.190148,0.0352257,0.121718,0.787199,0.131742,0.15881,0.79367,-0.0855377,-0.212262
23,5.29345,-0.0981616,-0.177155,6.06238,3.30133,-0.118911,0.0352257,0.121718,0.787199,0.131742,0.15881,0.79367,-0.0855377,-0.212262
24,6.90765,-0.112118,-0.192277,4.32641,4.7485,-0.218978,0.0352257,0.121718,0.787199,0.131742,0.15881,0.79367,-0.0855377,-0.212262
25,1.5437,-0.184346,-0.162324,4.04135,5.09374,-0.153156,0.0352257,0.121718,0.787199,0.131742,0.15881,0.79367,-0.0855377,-0.212262
26,7.52174,-0.141277,-0.200193,5.08272,4.82103,-0.162725,0.0352257,0.121718,0.787199,0.131742,0.15881,0.79367,-0.0855377,-0.212262
27,2.87971,-0.186424,-0.160946,5.34819,4.05912,-0.30624,0.0352257,0.121718,0.787199,0.131742,0.15881,0.79367,-0.0855377,-0.212262
28,4.47475,-0.144595,-0.176822,4.67942,3.68904,-0.300509,0.0352257,0.121718,0.787199,0.131742,0.15881,0.79367,-0.0855377,-0.212262
29,2.14598,-0.167173,-0.164137,4.35802,4.63992,-0.164405,0.0352257,0.121718,0.787199,0.131742,0.15881,0.79367,-0.0855377,-0.212262
30,4.68994,-0.134466,-0.176301,6.43277,5.00485,-0.0829972,0.0352257,0.121718,0.787199,0.131742,0.15881,0.79367,-0.0855377,-0.212262
31,7.77162,-0.134066,-0.188448,4.40901,4.12727,-0.301938,0.0352257,0.121718,0.787199,0.131742,0.15881,0.79367,-0.0855377,-0.212262
32,4.23594,-0.147898,-0.184152,4.7781,5.18994,-0.196888,0.0352257,0.121718,0.787199,0.131742,0.15881,0.79367,-0.0855377,-0.212262
33,5.3264,-0.169117,-0.178736,4.35825,4.75311,-0.140267,0.0352257,0.121718,0.787199,0.131742,0.15881,0.79367,-0.0855377,-0.212262
34,4.77313,-0.146964,-0.17365,4.92933,2.18364,-0.418006,0.0352257,0.121718,0.787199,0.131742,0.15881,0.79367,-0.0855377,-0.212262
35,6.76911,-0.163619,-0.163483,7.11701,4.45261,-0.184091,0.0352257,0.121718,0.787199,0.131742,0.15881,0.79367,-0.0855377,-0.212262
36,4.94914,-0.169812,-0.165849,6.74553,4.18622,-0.16054,0.0352257,0.121718,0.787199,0.131742,0.15881,0.79367,-0.0855377,-0.212262
