id,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha12_SAEM,alpha13_SAEM,alpha22_SAEM,alpha23_SAEM
123,7.38314,0.00527096,4.00735,-0.187929,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
124,7.32127,2.43553e-06,3.49197,0.011966,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
125,7.37148,-0.000182886,4.0585,-0.115051,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
126,7.44166,0.00101802,3.65545,-0.185116,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
127,7.40178,0.00010211,3.78757,0.22769,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
128,7.408,-8.8449e-05,5.2588,-0.437025,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
129,7.42838,-0.00099819,3.39656,0.092631,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
130,7.41044,0.00255118,4.29665,-0.10617,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
131,7.40226,0.00231997,4.00677,-0.344769,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
132,7.41484,0.00205553,5.19295,0.152425,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
133,7.42285,0.00433396,5.37299,-0.0241682,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
134,7.45945,0.00336758,4.77937,-0.425584,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
135,7.35923,0.00161612,5.78049,-0.0875634,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
136,7.42799,0.00455927,4.9202,-0.0930401,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
137,7.39595,-0.00678679,5.42417,-0.226892,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
138,7.44014,0.00529647,4.16639,-0.0568783,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
139,7.38777,0.000248786,4.16646,0.341669,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
140,7.44557,-0.000860602,3.2955,-0.353168,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
141,7.36581,0.00312252,3.4864,-0.269503,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
142,7.44391,0.00606712,4.12023,-0.0175657,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
143,7.41055,0.00423422,4.73141,-0.190444,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
144,7.38801,0.0015488,3.41485,0.10706,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
145,7.44183,0.0149632,5.01746,-0.364991,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
146,7.40762,0.00173301,3.85889,-0.18907,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
147,7.4217,0.00173306,3.18165,-0.158584,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
148,7.44708,0.00359641,4.36572,0.0283918,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
149,7.40888,0.00117975,2.38364,-0.147805,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
150,7.40261,0.00273641,3.86377,-0.0688886,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
151,7.44091,0.00446937,5.3225,-0.0454113,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
152,7.38575,0.0018354,4.60339,-0.163701,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
153,7.38796,0.000965288,3.70043,-0.195752,0.023289,0.101332,0.730684,0.134368,-18.104,0.912796,3.77572,-0.210791
