id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,b06_SAEM,b16_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha13_SAEM,alpha16_SAEM,alpha21_SAEM,alpha22_SAEM,alpha23_SAEM,alpha26_SAEM
1,2.08143,-0.120427,-0.175557,5.05446,7.38039,-0.00255535,3.79298,-0.422045,4.86337,-0.0404773,0.0501956,0.100805,0.766031,0.108978,0.23245,-12.1647,0.512642,8.58707e-06,-0.113744,4.4188,7.3562e-08,-0.00444136
2,4.29111,-0.143749,-0.154951,4.25136,7.43568,0.00531597,3.53666,-0.0481253,5.58641,-0.157818,0.0501956,0.100805,0.766031,0.108978,0.23245,-12.1647,0.512642,8.58707e-06,-0.113744,4.4188,7.3562e-08,-0.00444136
3,3.91944,-0.154342,-0.161523,5.41052,7.38943,-0.000913226,5.9287,-0.0771209,5.48719,-0.0177658,0.0501956,0.100805,0.766031,0.108978,0.23245,-12.1647,0.512642,8.58707e-06,-0.113744,4.4188,7.3562e-08,-0.00444136
4,6.64007,-0.1582,-0.143223,14.8293,7.38673,0.00318164,4.28057,-0.152896,5.79043,-0.066126,0.0501956,0.100805,0.766031,0.108978,0.23245,-12.1647,0.512642,8.58707e-06,-0.113744,4.4188,7.3562e-08,-0.00444136
5,2.87314,-0.145362,-0.146513,16.4362,7.40934,0.00351356,4.28949,-0.158527,5.25694,-0.075228,0.0501956,0.100805,0.766031,0.108978,0.23245,-12.1647,0.512642,8.58707e-06,-0.113744,4.4188,7.3562e-08,-0.00444136
6,5.84645,-0.128813,-0.158806,7.04488,7.4038,0.00244882,3.31323,-0.200154,3.9849,-0.063108,0.0501956,0.100805,0.766031,0.108978,0.23245,-12.1647,0.512642,8.58707e-06,-0.113744,4.4188,7.3562e-08,-0.00444136
7,5.75707,-0.142173,-0.147096,13.0837,7.41531,0.00262057,4.69483,-0.176814,5.06586,-0.0719409,0.0501956,0.100805,0.766031,0.108978,0.23245,-12.1647,0.512642,8.58707e-06,-0.113744,4.4188,7.3562e-08,-0.00444136
8,5.30305,-0.16219,-0.147578,14.1352,7.40928,0.00258166,3.90495,-0.161101,5.15884,-0.0802828,0.0501956,0.100805,0.766031,0.108978,0.23245,-12.1647,0.512642,8.58707e-06,-0.113744,4.4188,7.3562e-08,-0.00444136
9,3.92919,-0.20553,-0.135315,7.68435,7.39071,0.00560594,4.31845,0.000435372,4.9369,-0.117603,0.0501956,0.100805,0.766031,0.108978,0.23245,-12.1647,0.512642,8.58707e-06,-0.113744,4.4188,7.3562e-08,-0.00444136
10,4.54394,-0.125552,-0.163347,5.92229,7.40058,0.00386024,4.28522,-0.132783,4.48453,-0.0967834,0.0501956,0.100805,0.766031,0.108978,0.23245,-12.1647,0.512642,8.58707e-06,-0.113744,4.4188,7.3562e-08,-0.00444136
11,2.77512,-0.0749559,-0.170674,8.44511,7.40599,0.00351027,3.21909,-0.117375,5.59025,-0.0410456,0.0501956,0.100805,0.766031,0.108978,0.23245,-12.1647,0.512642,8.58707e-06,-0.113744,4.4188,7.3562e-08,-0.00444136
12,5.41413,-0.131162,-0.229857,78.7973,7.3721,0.00455018,3.77761,-0.141175,4.89087,-0.142129,0.0501956,0.100805,0.766031,0.108978,0.23245,-12.1647,0.512642,8.58707e-06,-0.113744,4.4188,7.3562e-08,-0.00444136
13,4.81212,-0.139357,-0.171108,6.86616,7.44147,0.00292062,4.59198,-0.155874,4.45654,-0.118581,0.0501956,0.100805,0.766031,0.108978,0.23245,-12.1647,0.512642,8.58707e-06,-0.113744,4.4188,7.3562e-08,-0.00444136
14,3.58806,-0.0660019,-0.183979,78.7997,7.34213,0.00200603,3.25939,-0.153125,6.33639,-0.0716226,0.0501956,0.100805,0.766031,0.108978,0.23245,-12.1647,0.512642,8.58707e-06,-0.113744,4.4188,7.3562e-08,-0.00444136
15,2.14282,-0.118305,-0.172443,5.64492,7.40984,0.0025476,3.66592,-0.215619,4.59212,-0.164381,0.0501956,0.100805,0.766031,0.108978,0.23245,-12.1647,0.512642,8.58707e-06,-0.113744,4.4188,7.3562e-08,-0.00444136
16,6.62981,-0.153262,-0.158177,4.91559,7.39182,0.00930011,4.22851,-0.154501,6.77122,-0.187902,0.0501956,0.100805,0.766031,0.108978,0.23245,-12.1647,0.512642,8.58707e-06,-0.113744,4.4188,7.3562e-08,-0.00444136
17,6.57407,-0.13334,-0.161922,5.03896,7.40972,0.0046837,4.7185,-0.158311,5.16795,-0.0493985,0.0501956,0.100805,0.766031,0.108978,0.23245,-12.1647,0.512642,8.58707e-06,-0.113744,4.4188,7.3562e-08,-0.00444136
18,6.66322,-0.130453,-0.152473,3.82561,7.42228,0.0053776,4.78072,-0.232772,4.37363,-0.00203205,0.0501956,0.100805,0.766031,0.108978,0.23245,-12.1647,0.512642,8.58707e-06,-0.113744,4.4188,7.3562e-08,-0.00444136
19,4.70309,-0.153791,-0.153539,19.1291,7.41044,0.00302735,4.96247,-0.190378,4.79549,-0.0558419,0.0501956,0.100805,0.766031,0.108978,0.23245,-12.1647,0.512642,8.58707e-06,-0.113744,4.4188,7.3562e-08,-0.00444136
20,4.70253,-0.160238,-0.151051,5.10212,7.37622,0.0012746,2.1592,-0.17452,6.40976,-0.0381724,0.0501956,0.100805,0.766031,0.108978,0.23245,-12.1647,0.512642,8.58707e-06,-0.113744,4.4188,7.3562e-08,-0.00444136
21,4.30231,-0.158898,-0.143857,6.76529,7.43673,0.00311251,5.07041,-0.186555,5.56708,-0.0327975,0.0501956,0.100805,0.766031,0.108978,0.23245,-12.1647,0.512642,8.58707e-06,-0.113744,4.4188,7.3562e-08,-0.00444136
22,2.37567,-0.139554,-0.193308,8.59832,7.39329,-0.00306093,3.64218,-0.233876,4.25685,-0.123704,0.0501956,0.100805,0.766031,0.108978,0.23245,-12.1647,0.512642,8.58707e-06,-0.113744,4.4188,7.3562e-08,-0.00444136
23,4.00197,-0.0921674,-0.169066,6.96523,7.38313,-0.00139701,4.31118,-0.444006,5.26531,0.034688,0.0501956,0.100805,0.766031,0.108978,0.23245,-12.1647,0.512642,8.58707e-06,-0.113744,4.4188,7.3562e-08,-0.00444136
24,5.33086,-0.157655,-0.14041,4.88021,7.36823,0.00423828,3.58055,-0.260282,5.40211,-0.0522928,0.0501956,0.100805,0.766031,0.108978,0.23245,-12.1647,0.512642,8.58707e-06,-0.113744,4.4188,7.3562e-08,-0.00444136
25,4.81954,-0.126428,-0.164093,5.61523,7.32248,-0.00226967,3.89741,-0.0671542,4.72525,-0.0757412,0.0501956,0.100805,0.766031,0.108978,0.23245,-12.1647,0.512642,8.58707e-06,-0.113744,4.4188,7.3562e-08,-0.00444136
26,3.90798,-0.220671,-0.154833,6.59711,7.44193,0.00225196,5.15975,-0.123073,5.33685,-0.0428315,0.0501956,0.100805,0.766031,0.108978,0.23245,-12.1647,0.512642,8.58707e-06,-0.113744,4.4188,7.3562e-08,-0.00444136
27,4.2403,-0.0960367,-0.185935,8.73145,7.39847,0.00274441,3.68977,-0.312998,5.51071,-0.230367,0.0501956,0.100805,0.766031,0.108978,0.23245,-12.1647,0.512642,8.58707e-06,-0.113744,4.4188,7.3562e-08,-0.00444136
28,9.34228,-0.0965608,-0.182894,14.0677,7.4039,0.00449072,3.52347,-0.148072,5.8549,-0.0768425,0.0501956,0.100805,0.766031,0.108978,0.23245,-12.1647,0.512642,8.58707e-06,-0.113744,4.4188,7.3562e-08,-0.00444136
29,3.52948,-0.153807,-0.149584,16.2681,7.43431,0.0024157,4.02308,-0.156327,5.25073,-0.0706665,0.0501956,0.100805,0.766031,0.108978,0.23245,-12.1647,0.512642,8.58707e-06,-0.113744,4.4188,7.3562e-08,-0.00444136
30,7.84335,-0.0611584,-0.173719,15.5107,7.37836,0.000892552,3.22441,-0.26075,4.89804,-0.058382,0.0501956,0.100805,0.766031,0.108978,0.23245,-12.1647,0.512642,8.58707e-06,-0.113744,4.4188,7.3562e-08,-0.00444136
31,2.81542,-0.115786,-0.184168,7.08423,7.37738,0.00170108,4.19331,-0.163692,5.42457,0.00787381,0.0501956,0.100805,0.766031,0.108978,0.23245,-12.1647,0.512642,8.58707e-06,-0.113744,4.4188,7.3562e-08,-0.00444136
32,6.7549,-0.140987,-0.154618,11.5898,7.43717,0.00235662,4.9691,-0.170463,5.74501,-0.0596684,0.0501956,0.100805,0.766031,0.108978,0.23245,-12.1647,0.512642,8.58707e-06,-0.113744,4.4188,7.3562e-08,-0.00444136
33,5.30012,-0.163178,-0.152851,5.31386,7.42061,0.0147779,5.72743,-0.189698,5.5254,0.0502763,0.0501956,0.100805,0.766031,0.108978,0.23245,-12.1647,0.512642,8.58707e-06,-0.113744,4.4188,7.3562e-08,-0.00444136
