id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,b04_SAEM,b14_SAEM,b05_SAEM,b15_SAEM,b06_SAEM,b16_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha13_SAEM,alpha14_SAEM,alpha15_SAEM,alpha16_SAEM,alpha21_SAEM,alpha22_SAEM,alpha23_SAEM,alpha24_SAEM,alpha25_SAEM,alpha26_SAEM
1,4.84735,-0.13759,-0.119996,5.56676,7.41008,0.00330947,4.88672,-0.0824833,6.72223,0.016527,7.59033,-0.0522339,5.74837,-0.069767,0.031014,0.144257,0.757424,0.104208,0.188001,-14.2722,0.251134,3.87281e-08,0.612385,7.32746e-14,-0.0808255,4.55295,1.90079e-08,1.38187e-06,1.33862e-11,-0.0512342
2,2.79471,-0.144438,-0.130277,4.10306,7.42188,0.000563062,4.76048,-0.126982,5.44507,0.0319176,6.4323,-0.0626461,3.51621,-0.147406,0.031014,0.144257,0.757424,0.104208,0.188001,-14.2722,0.251134,3.87281e-08,0.612385,7.32746e-14,-0.0808255,4.55295,1.90079e-08,1.38187e-06,1.33862e-11,-0.0512342
3,3.96171,-0.132949,-0.124687,6.92341,7.41455,0.00497821,4.62289,-0.120394,6.17122,0.0155051,7.99074,-0.0425845,4.79438,-0.0776574,0.031014,0.144257,0.757424,0.104208,0.188001,-14.2722,0.251134,3.87281e-08,0.612385,7.32746e-14,-0.0808255,4.55295,1.90079e-08,1.38187e-06,1.33862e-11,-0.0512342
4,0.179849,-0.18766,-0.138518,6.15915,7.40627,0.00817934,3.30208,-0.185669,6.41656,0.0355477,6.70488,-0.0895465,4.57969,-0.095577,0.031014,0.144257,0.757424,0.104208,0.188001,-14.2722,0.251134,3.87281e-08,0.612385,7.32746e-14,-0.0808255,4.55295,1.90079e-08,1.38187e-06,1.33862e-11,-0.0512342
5,7.42872,-0.113786,-0.150623,6.95388,7.32948,0.00014358,4.32582,-0.392955,4.21978,-0.0255728,6.67037,-0.193477,4.51186,0.00237123,0.031014,0.144257,0.757424,0.104208,0.188001,-14.2722,0.251134,3.87281e-08,0.612385,7.32746e-14,-0.0808255,4.55295,1.90079e-08,1.38187e-06,1.33862e-11,-0.0512342
6,5.85599,-0.140561,-0.123778,5.23088,7.42965,0.00453197,3.03598,-0.251725,6.50714,0.0214858,5.9597,-0.0121422,5.39545,-0.0492411,0.031014,0.144257,0.757424,0.104208,0.188001,-14.2722,0.251134,3.87281e-08,0.612385,7.32746e-14,-0.0808255,4.55295,1.90079e-08,1.38187e-06,1.33862e-11,-0.0512342
7,2.75882,-0.0587803,-0.137729,9.82755,7.37965,0.00157283,3.67619,-0.244995,4.77176,-0.026516,6.32307,-0.0752898,5.16719,-0.0612847,0.031014,0.144257,0.757424,0.104208,0.188001,-14.2722,0.251134,3.87281e-08,0.612385,7.32746e-14,-0.0808255,4.55295,1.90079e-08,1.38187e-06,1.33862e-11,-0.0512342
8,-0.052866,-0.225146,-0.110981,5.09649,7.38632,0.00281124,4.71367,-0.107706,2.86939,0.0167625,7.28309,-0.0343923,5.57219,-0.0559535,0.031014,0.144257,0.757424,0.104208,0.188001,-14.2722,0.251134,3.87281e-08,0.612385,7.32746e-14,-0.0808255,4.55295,1.90079e-08,1.38187e-06,1.33862e-11,-0.0512342
9,6.42499,-0.113457,-0.130136,9.185,7.35752,0.000797198,4.73876,-0.143232,1.96215,0.00512347,7.91625,-0.0256425,4.8233,-0.06683,0.031014,0.144257,0.757424,0.104208,0.188001,-14.2722,0.251134,3.87281e-08,0.612385,7.32746e-14,-0.0808255,4.55295,1.90079e-08,1.38187e-06,1.33862e-11,-0.0512342
10,7.44117,-0.13529,-0.122328,4.50178,7.42256,0.00838912,5.10665,-0.262239,6.6849,0.0480711,7.44864,-0.181925,5.04933,-0.0693999,0.031014,0.144257,0.757424,0.104208,0.188001,-14.2722,0.251134,3.87281e-08,0.612385,7.32746e-14,-0.0808255,4.55295,1.90079e-08,1.38187e-06,1.33862e-11,-0.0512342
