id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,b04_SAEM,b14_SAEM,b05_SAEM,b15_SAEM,b06_SAEM,b16_SAEM,b07_SAEM,b17_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha13_SAEM,alpha14_SAEM,alpha15_SAEM,alpha16_SAEM,alpha17_SAEM,alpha21_SAEM,alpha22_SAEM,alpha23_SAEM,alpha24_SAEM,alpha25_SAEM,alpha26_SAEM,alpha27_SAEM
1,6.12242,-0.140577,-0.151665,4.28749,7.5123,0.0144147,6.33834,0.0703828,8.49242,0.196601,8.33985,0.041166,5.10998,-0.203797,391.564,4.41893,0.0418886,0.10614,0.759091,0.172682,0.157346,-10.5276,0.903516,0.000135064,-0.473624,3.56774e-16,0.000679014,-0.175918,5.03109e-09,-0.354106,0.0691635,6.47094e-12,-5.93323e-06,-2.39497e-15
2,7.40245,-0.0857694,-0.159705,8.41643,7.37477,0.00280934,4.06568,-0.0838695,6.67327,0.0207681,6.46287,-0.0556876,5.21087,-0.0654695,390.84,-4.61473,0.0418886,0.10614,0.759091,0.172682,0.157346,-10.5276,0.903516,0.000135064,-0.473624,3.56774e-16,0.000679014,-0.175918,5.03109e-09,-0.354106,0.0691635,6.47094e-12,-5.93323e-06,-2.39497e-15
3,2.0632,-0.19948,-0.131195,5.70721,7.41022,0.00566007,5.6313,0.00179784,5.00075,0.0203151,8.86927,-0.0136734,5.26128,-0.0625004,373.983,-4.63557,0.0418886,0.10614,0.759091,0.172682,0.157346,-10.5276,0.903516,0.000135064,-0.473624,3.56774e-16,0.000679014,-0.175918,5.03109e-09,-0.354106,0.0691635,6.47094e-12,-5.93323e-06,-2.39497e-15
4,2.96192,-0.15276,-0.148832,3.65464,7.3919,0.00253491,2.49686,-0.194556,4.34153,0.0289951,5.3986,-0.0625748,5.60208,-0.107272,306.884,-5.00346,0.0418886,0.10614,0.759091,0.172682,0.157346,-10.5276,0.903516,0.000135064,-0.473624,3.56774e-16,0.000679014,-0.175918,5.03109e-09,-0.354106,0.0691635,6.47094e-12,-5.93323e-06,-2.39497e-15
5,3.09324,-0.190761,-0.116279,5.12874,7.43789,0.00705271,3.43437,-0.255739,8.74789,0.0339634,5.85088,-0.0634116,5.86998,-0.0846396,296.473,-2.85401,0.0418886,0.10614,0.759091,0.172682,0.157346,-10.5276,0.903516,0.000135064,-0.473624,3.56774e-16,0.000679014,-0.175918,5.03109e-09,-0.354106,0.0691635,6.47094e-12,-5.93323e-06,-2.39497e-15
6,3.26187,-0.115962,-0.149585,3.6523,7.51622,0.006827,4.6094,-0.12662,8.92236,0.0727184,7.85549,-0.101805,5.21384,-0.189918,393.48,0.461532,0.0418886,0.10614,0.759091,0.172682,0.157346,-10.5276,0.903516,0.000135064,-0.473624,3.56774e-16,0.000679014,-0.175918,5.03109e-09,-0.354106,0.0691635,6.47094e-12,-5.93323e-06,-2.39497e-15
7,7.01147,-0.0372236,-0.160491,8.21429,7.36212,0.00200842,3.58262,-0.0355331,3.40736,0.0127718,6.27684,0.052631,5.04882,-0.107567,276.362,-3.46838,0.0418886,0.10614,0.759091,0.172682,0.157346,-10.5276,0.903516,0.000135064,-0.473624,3.56774e-16,0.000679014,-0.175918,5.03109e-09,-0.354106,0.0691635,6.47094e-12,-5.93323e-06,-2.39497e-15
8,6.56037,-0.102861,-0.174285,5.12524,7.42588,0.00265375,5.55337,-0.290642,6.28177,-0.00654572,7.92944,-0.0653627,5.46311,0.0667236,229.649,0.667959,0.0418886,0.10614,0.759091,0.172682,0.157346,-10.5276,0.903516,0.000135064,-0.473624,3.56774e-16,0.000679014,-0.175918,5.03109e-09,-0.354106,0.0691635,6.47094e-12,-5.93323e-06,-2.39497e-15
9,6.40276,0.0786679,-0.154628,22.027,7.41649,0.00418435,4.11369,-0.0975754,4.53559,-0.0231277,6.7503,0.0110299,4.84384,-0.0191848,275.211,-4.7728,0.0418886,0.10614,0.759091,0.172682,0.157346,-10.5276,0.903516,0.000135064,-0.473624,3.56774e-16,0.000679014,-0.175918,5.03109e-09,-0.354106,0.0691635,6.47094e-12,-5.93323e-06,-2.39497e-15
10,5.87066,-0.15128,-0.139513,8.75807,7.48028,0.00380431,2.69837,-0.154622,6.15471,0.0210943,6.45328,-0.0416646,5.27947,-0.0793976,244.075,-4.70042,0.0418886,0.10614,0.759091,0.172682,0.157346,-10.5276,0.903516,0.000135064,-0.473624,3.56774e-16,0.000679014,-0.175918,5.03109e-09,-0.354106,0.0691635,6.47094e-12,-5.93323e-06,-2.39497e-15
11,2.46687,-0.0650093,-0.144055,4.40419,7.3936,-0.00099162,3.91076,-0.290767,4.32542,-0.0662367,6.75148,-0.0413296,6.94541,-0.135276,367.578,-2.35257,0.0418886,0.10614,0.759091,0.172682,0.157346,-10.5276,0.903516,0.000135064,-0.473624,3.56774e-16,0.000679014,-0.175918,5.03109e-09,-0.354106,0.0691635,6.47094e-12,-5.93323e-06,-2.39497e-15
