id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_b04_SAEM,eta_b14_SAEM,eta_b07_SAEM,eta_b17_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha14_SAEM,eta_alpha17_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM,eta_alpha24_SAEM,eta_alpha27_SAEM
1,-2.15292,-0.0104205,-0.00471332,0.0242741,0.0117688,0.000484684,0.0600955,-0.0170208,-0.646171,-0.00284474,-102.491,0.485685,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-2.11651,-0.0247022,-0.00214061,-0.0919418,0.0317921,0.000382869,-0.241779,-0.0128709,0.681705,0.00598692,30.1917,0.149932,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-0.742536,-0.0380006,-0.00251246,-0.403902,-0.0195275,-0.00205824,2.0985,0.239793,2.49179,0.0113135,66.4365,0.602272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-0.118116,0.0073825,-0.0278401,-0.299631,-0.00519509,0.00996873,-1.98524,0.239679,-1.09683,0.20059,-53.7109,-3.64579,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-1.80312,-0.014748,0.00212173,-0.316581,0.0317522,0.000653792,-1.75769,-0.0852725,-0.76892,-0.0277118,-15.6736,-0.604126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.191949,-0.0232694,0.10442,0.27387,-0.0182565,0.00583327,-0.62785,-0.0994058,-0.995614,0.163541,-119.799,-2.20655,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-0.629705,-0.0339721,0.0154533,-0.233508,0.0108191,0.000843959,-0.0198889,-0.0320373,-0.347411,-0.00634029,9.80351,0.340205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-0.997236,-0.041709,0.106271,0.70756,0.0156897,0.00441068,-0.295368,-0.0368438,0.412026,0.00843012,-5.83865,1.46505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-1.57653,-0.0212993,-0.000829634,-0.400719,0.0179772,0.000765689,0.19364,0.0817726,1.08601,-0.0051655,113.204,0.171902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,-1.11143,-0.140496,0.022531,0.550693,-0.060129,-0.000871317,-1.81392,-0.236448,0.351295,0.0154659,-170.413,-0.419527,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0.676905,-0.0187781,-0.0133309,-0.354502,0.00135315,0.00319966,-0.937051,-0.0649947,3.85987,0.0752391,-73.2593,-7.03522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2.23297,-0.000164618,-0.0206739,-0.40457,-0.0199708,0.00914236,-1.52163,0.131564,0.281796,0.143603,-69.3466,-4.75078,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1.09655,0.0509444,-0.0132613,0.0426673,-0.00360163,-0.0021514,0.918065,-0.0856768,-0.873635,0.0486107,-146.754,4.80541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,-2.41008,0.0295395,-0.0102776,-0.534598,0.0337876,-0.00247313,0.284932,0.261464,-1.14354,0.0410656,-133.102,-10.7482,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-1.50749,-0.01646,0.00990321,-0.244261,-0.0199701,-0.00111017,0.961419,-0.0208896,-2.69627,-0.0220726,4.50574,2.66917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,-0.454629,-0.00290673,0.0032589,-0.20658,0.0248001,-0.000174415,-1.30327,-0.0641287,-0.575645,-0.00092387,36.285,0.125506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.211965,0.0223911,-0.0168387,-0.248861,-0.0329202,-0.000581558,-1.69016,-0.0336638,-0.604932,-0.0227075,13.9645,-0.492238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,-0.108406,-0.0542935,-0.00760796,-0.367729,-0.0196865,-0.00341523,-0.573622,-0.0118,-1.40668,-0.0578446,-166.247,4.82086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3.59422,-0.0272595,0.199716,-0.0597284,-0.0244565,0.00153729,-1.5874,-0.230804,0.594568,0.0530466,-134.69,-3.03934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1.40535,-0.0172046,0.00499421,-0.0238429,0.0239573,1.52558e-06,-1.19426,-0.0197864,2.36631,-0.00417801,87.3855,-0.0303047,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,-2.16818,-0.084817,0.0576986,0.253427,-0.0116416,-0.000506547,-0.200757,0.0588463,1.31933,-0.0335688,-68.2563,0.291502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,-0.00689862,-0.0267756,0.0134972,-0.0416436,0.0704312,0.00090751,-1.91825,-0.134072,2.62514,0.00210625,49.5214,0.113237,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.629368,0.0479819,-0.0230352,0.0255339,0.0290716,0.000768827,-0.0289831,-0.0281442,-0.717153,-0.00122562,-132.421,0.0914173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1.74256,-0.0176226,0.0037656,-0.292101,0.0606835,-0.000591246,-0.0823388,-0.208838,0.364142,0.0543761,36.332,0.412773,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,-0.655855,0.0276007,-0.0318754,-0.235555,0.0310856,-0.00271958,0.414718,0.0577654,0.727074,-0.0574685,7.62595,1.74254,0,0,0,0,0,0,0,0,0,0,0,0,0,0
