id,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha12_SAEM,alpha13_SAEM,alpha22_SAEM,alpha23_SAEM
97,7.41183,0.00311728,5.04866,-0.0835739,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
98,7.40196,0.00253806,4.17452,-0.179109,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
99,7.45986,0.00483625,4.43846,-0.172666,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
100,7.40194,0.00708685,2.89911,-0.285829,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
101,7.43448,0.00159445,4.32286,-0.429374,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
102,7.4148,0.00777751,4.21955,-0.324632,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
103,7.41739,0.00431333,3.78173,-0.304239,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
104,7.40043,0.000801137,5.27417,-0.138447,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
105,7.38249,0.00244818,4.71794,-0.168298,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
106,7.39343,0.00205058,3.61591,-0.26117,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
107,7.40407,0.000234131,4.53913,0.0436732,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
108,7.34905,0.00504417,4.19129,-0.0959009,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
109,7.36022,-0.00612124,3.62767,-0.122373,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
110,7.44348,0.00549662,3.9704,-0.196731,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
111,7.46656,0.00300755,5.13338,-0.0811642,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
112,7.40041,0.00290385,5.84487,-0.209642,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
113,7.42598,0.0047616,4.37929,-0.173313,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
114,7.35672,-0.000756869,4.97807,-0.00829983,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
115,7.4053,0.00298779,4.85276,-0.189071,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
116,7.41979,0.00271576,4.04057,-0.168617,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
117,7.40567,0.00145424,3.74652,0.065433,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
118,7.37339,-0.00310361,3.16027,-0.11689,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
119,7.38374,0.00369144,4.75244,-0.124085,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
120,7.45274,0.00398845,2.94846,-0.203372,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
121,7.38529,1.53561e-05,4.21475,-0.19414,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
122,7.40031,0.00242833,3.7003,-0.165809,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
123,7.38013,3.45472e-05,4.67523,-0.152065,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
124,7.40295,0.00145994,3.86814,-0.0845079,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
125,7.40799,0.000849101,4.31891,-0.0729607,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
126,7.39244,0.00366364,5.77098,0.0143571,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
127,7.40249,0.00692568,4.216,-0.159546,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
128,7.35831,0.00440441,3.44848,-0.0031868,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
129,7.40725,0.00152758,3.87327,-0.00277835,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
130,7.38277,0.00130645,3.83604,-0.186716,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
131,7.4684,0.00271123,5.20312,0.0347676,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
132,7.43448,0.0050528,2.44105,-0.00996987,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
133,7.37985,0.0151102,5.66608,-0.0785384,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
134,7.39616,0.00384834,4.56963,-0.257666,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
135,7.35942,0.00544279,4.35167,-0.393995,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
136,7.38955,-0.00187731,4.6599,-0.137276,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
137,7.44942,0.00678089,3.96439,-0.248545,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
138,7.35267,7.496e-05,4.79885,-0.1123,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
139,7.43598,0.00557236,3.34712,-0.394056,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
140,7.42051,-0.000874403,3.82277,-0.137371,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
141,7.43688,0.00272156,5.29148,-0.165054,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
142,7.38513,0.000517924,4.98789,-0.0522278,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
143,7.39796,0.00379316,3.93961,-0.173236,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
144,7.37546,-0.000367313,4.31193,-0.249426,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
145,7.44789,0.00336895,3.72832,-0.276256,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
146,7.42086,-0.00413769,3.64499,-0.287114,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
147,7.37738,0.0021972,3.00547,-0.121669,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
148,7.40916,0.0028926,4.51055,-0.154432,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
149,7.44117,0.000338677,3.87681,-0.210121,0.0823675,0.0943185,0.704927,0.131906,-11.7371,0.460497,4.75979,-0.198624
