id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_b05_SAEM,eta_b15_SAEM,eta_b07_SAEM,eta_b17_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha15_SAEM,eta_alpha17_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM,eta_alpha25_SAEM,eta_alpha27_SAEM
1,1.2323,0.0657915,0.259682,-0.314247,-0.0183555,-0.00278546,0.00324502,-0.0226861,-0.110669,0.0423492,4.47986,2.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-0.270463,-0.0576481,0.151868,0.0878028,-0.00678422,-0.00283961,-0.0468182,-0.144484,0.423834,-0.1214,0.98949,-3.77025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-2.49619,-0.142188,-0.0211319,-0.0304211,-0.0876863,0.00506816,-1.01284,0.054241,-1.13914,0.0063219,-56.0544,3.6509,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2.22395,-0.020535,0.0117207,-0.0446195,-0.0266348,0.000682276,0.262595,-0.0271535,0.153066,0.0023834,25.1351,0.00943327,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-0.478507,0.00777188,-0.0164171,-0.132684,0.057746,0.00462619,0.217457,-0.0444112,-0.00475846,0.0150572,49.4493,-0.0383589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-0.219901,-0.0471504,0.0111382,-0.10065,-0.031766,0.000815118,0.766285,0.344658,1.13743,0.240121,78.8093,3.10945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-1.14974,-0.0455505,-0.0163712,-0.169733,-0.016151,-0.00213942,0.514998,0.131761,0.831342,0.0233469,-97.5903,-0.345615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.387716,-0.0300732,-0.0139251,-0.184603,0.0633366,-0.00130449,-0.234209,0.160566,-0.475046,0.128945,-62.6811,-3.1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.415256,-0.0203036,0.0012011,-0.0952408,-0.0284678,-0.00240865,0.0201095,-0.109315,0.382997,0.0560463,130.607,0.307528,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,-1.1963,-0.0808363,0.0430247,0.030807,0.0365184,-0.00846352,-0.746904,0.122196,-0.139132,0.0149466,114.302,4.56147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,-1.33297,-0.0252575,-0.0128226,-0.135753,-0.0294596,3.69567e-05,-0.294492,0.326298,0.433131,0.132296,-60.3407,1.18961,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,-1.29069,0.036846,0.0196522,-0.207576,0.0114989,-0.00444701,-0.919506,-0.153856,-0.889856,-0.0838711,96.8161,0.396458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1.56895,0.012683,-0.0289233,-0.0405587,0.000718638,0.00258369,-0.74545,0.0919694,-0.689811,0.0071399,105.324,-3.95807,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,-0.870837,-0.0101132,0.00758834,-0.0367074,-0.0265758,0.000732653,-0.608369,-0.0423927,-0.06555,0.0199299,-190.198,-0.569182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0.358832,0.111191,-0.0568313,0.347273,-0.00523633,-0.000481383,0.0233984,-0.0129085,-0.651666,-0.0030466,-31.8737,0.728065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2.20408,-0.0030537,-0.000785702,0.0315661,0.0465422,0.000303212,0.130829,-0.0332889,0.67381,0.00163855,13.8743,0.0535914,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1.11245,0.0513104,-0.0385939,0.063023,0.0205476,7.50218e-05,1.02742,-0.130501,0.675529,0.0392135,-144.403,0.00377146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.493166,0.0271326,-0.0269388,-0.0695121,0.018626,0.000651593,0.387923,-0.0457008,0.0385663,0.0483273,50.9156,-0.961337,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,-0.575574,-0.0428115,0.150695,-0.083159,-0.0164037,-0.00257012,1.14835,-0.204912,0.658951,-0.0921218,-2.36972,-5.87515,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,-1.2043,0.0222808,-0.00941465,-0.0403904,-0.0262328,-0.00056533,-1.17528,0.0620566,-0.547239,-0.0260448,162.705,1.16835,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,-0.629606,0.0274073,-0.0289361,-0.0047721,-0.00103482,0.00497037,-0.881693,-0.151295,-0.0749977,-0.0842968,-31.7694,-1.99769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1.35389,0.00466904,-0.00393399,-0.0685404,-0.0215849,0.00022947,-0.0724344,-0.0477714,-0.893872,0.00503241,19.0619,0.0518973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.409189,-0.00498505,-0.0317388,-0.108736,-0.0264988,0.000224298,-0.188957,0.0222527,-0.951543,0.0450071,99.2051,6.52004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2.47087,0.00787361,-0.0191755,-0.123302,-0.0122383,0.00115834,0.289258,0.0201083,1.21818,0.0819576,1.92886,0.325947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0.0668588,0.0763524,-0.0371066,0.164973,0.0445312,0.00126746,0.32536,0.0188812,1.07916,-0.0106078,33.3856,2.00261,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0.360977,-0.087676,0.0169224,-0.0281416,-0.0122529,-0.00479726,0.508452,0.181222,0.276445,0.0591435,-130.045,-3.84978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,-1.03593,-0.0738946,0.0136248,-0.0840703,0.0337988,0.0022835,0.0940856,0.0687406,0.446228,-0.0157522,25.6521,0.72756,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,-2.93027,0.15948,-0.0353837,0.228054,0.0197058,0.00245687,-0.715667,-0.0535748,-0.360032,-0.0899689,-161.44,1.70694,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,-0.374532,-0.0802459,0.0343103,-0.0656938,-0.010869,-0.000123815,-0.189207,-0.12735,-0.271982,-0.0600681,104.732,-7.4201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
