id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM
1,-0.69061,0.00321953,-0.0243731,-0.358097,-0.000236131,6.00515e-05,0,0,0,0,0,0,0,0
2,3.16786,-0.0143922,0.00864089,-0.0536555,0.0492635,-0.00022688,0,0,0,0,0,0,0,0
3,0.576208,-0.0542016,-0.00336002,-0.246445,0.0162711,0.00489054,0,0,0,0,0,0,0,0
4,-4.12542,0.00894468,0.0914278,0.121526,-0.0204948,-0.00382917,0,0,0,0,0,0,0,0
5,-1.27825,-0.310082,0.0315839,0.588269,-0.0596187,0.00131354,0,0,0,0,0,0,0,0
6,1.16107,-0.0249685,0.00912513,0.0392238,-0.0261409,0.000419787,0,0,0,0,0,0,0,0
7,0.656037,0.0408791,-0.00953736,0.0745349,0.0101039,-0.00110136,0,0,0,0,0,0,0,0
8,1.52049,-0.00934799,0.00569533,-0.0475033,0.0113535,-0.000833044,0,0,0,0,0,0,0,0
9,-2.42659,0.00978304,-0.00617309,-0.338401,0.00114551,-0.00363686,0,0,0,0,0,0,0,0
10,-0.727496,0.00698355,0.00606097,0.0451383,0.0154757,-0.000393613,0,0,0,0,0,0,0,0
11,3.85911,-0.00818688,0.0132627,-0.0942269,0.0205626,0.000380654,0,0,0,0,0,0,0,0
12,2.06922,0.0359325,-0.0132154,0.189003,-0.016727,-0.000350778,0,0,0,0,0,0,0,0
13,0.660839,-0.0499198,0.00858074,-0.0276399,0.0342197,-0.000550347,0,0,0,0,0,0,0,0
14,-2.55869,-0.0387767,0.00825309,-0.267269,-0.0116515,-0.000752519,0,0,0,0,0,0,0,0
15,1.29523,0.0137692,-0.0257446,-0.158049,0.0332985,-0.000592361,0,0,0,0,0,0,0,0
16,3.02853,0.0518069,-0.0373088,0.0497464,0.037555,0.00233332,0,0,0,0,0,0,0,0
17,3.1497,-0.0211693,-0.00670835,-0.206544,0.041916,0.00445971,0,0,0,0,0,0,0,0
18,1.03416,-0.0198942,-0.00654093,-0.180391,0.0287348,-0.000408954,0,0,0,0,0,0,0,0
19,-0.287858,0.00174953,-0.00549125,-0.24535,-0.0310991,-0.00167931,0,0,0,0,0,0,0,0
20,0.639839,-0.0239531,0.00122082,-0.239315,0.025343,0.00134629,0,0,0,0,0,0,0,0
21,-0.679179,0.0165439,-0.0131545,-0.264713,0.0118737,0.00306387,0,0,0,0,0,0,0,0
