id,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM
162,0.00135884,-0.00229349,0.751795,0.0269019,0,0,0,0,0,0,0,0
163,-0.0419609,0.00148126,-1.26841,-0.0510647,0,0,0,0,0,0,0,0
164,-0.0296852,0.00215454,-0.149828,0.115408,0,0,0,0,0,0,0,0
165,-0.00528774,0.000739652,-0.0492085,-0.0166954,0,0,0,0,0,0,0,0
166,0.0289578,0.00228807,-0.716348,-0.0310439,0,0,0,0,0,0,0,0
167,0.00436272,-0.00518274,-0.99553,0.0873448,0,0,0,0,0,0,0,0
168,-0.00203718,0.00176575,-0.296597,0.0560419,0,0,0,0,0,0,0,0
169,-0.020394,-0.0052975,-0.183685,-0.0877217,0,0,0,0,0,0,0,0
170,0.0065369,-0.00224549,0.385905,0.0798742,0,0,0,0,0,0,0,0
171,0.0109512,-0.000177394,-0.600796,-0.0781563,0,0,0,0,0,0,0,0
172,0.0145845,-0.00170014,1.30262,0.0112874,0,0,0,0,0,0,0,0
173,-0.0272763,0.00178976,-0.754635,0.034552,0,0,0,0,0,0,0,0
174,0.0145915,0.000610084,0.0910543,-0.0793373,0,0,0,0,0,0,0,0
175,-0.0117531,-0.00573478,0.572032,0.0763176,0,0,0,0,0,0,0,0
176,-0.0269068,0.00704537,-0.268338,0.173634,0,0,0,0,0,0,0,0
177,-0.0233552,0.00122689,0.179808,-0.00404964,0,0,0,0,0,0,0,0
178,0.0203269,-0.00045334,0.608725,-0.0424923,0,0,0,0,0,0,0,0
179,-0.0391249,-0.00156807,0.386611,-0.00973662,0,0,0,0,0,0,0,0
180,0.0263403,0.000704729,0.085872,0.00995025,0,0,0,0,0,0,0,0
181,-0.0125863,-0.00119143,0.296726,0.0190155,0,0,0,0,0,0,0,0
182,0.0115433,-0.00293357,-0.0647382,-0.131684,0,0,0,0,0,0,0,0
