id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha13_SAEM,alpha21_SAEM,alpha22_SAEM,alpha23_SAEM
1,6.25838,-0.065284,-0.128079,4.98678,7.47474,0.00958283,5.62456,-0.276174,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
2,5.97722,-0.129772,-0.116685,3.418,7.41144,0.00234051,4.66749,-0.249983,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
3,1.82528,-0.152132,-0.106372,3.25804,7.33403,-0.00580301,3.40613,-0.402416,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
4,5.17601,-0.115837,-0.113374,4.92092,7.35254,0.000863182,4.49266,-0.121684,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
5,5.30087,-0.119172,-0.121029,4.62688,7.40563,-0.0062744,3.74878,-0.178361,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
6,4.57314,-0.095304,-0.118745,5.10187,7.40975,0.0032915,5.15389,-0.045452,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
7,5.0749,-0.115104,-0.128987,4.10472,7.4244,-0.00247303,4.77822,0.0109476,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
8,2.55477,-0.0996225,-0.119455,4.48377,7.41597,0.004194,3.78005,-0.409895,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
9,4.37766,-0.131708,-0.1157,5.46934,7.37668,0.0031604,4.39592,-0.14544,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
10,5.7329,-0.0238354,-0.132898,11.0801,7.39158,0.00268629,2.85257,-0.31045,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
11,4.03357,-0.132091,-0.11348,5.98572,7.41062,0.00336058,4.56035,-0.181802,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
12,6.5806,-0.106909,-0.124577,4.36035,7.32373,0.0078164,3.24617,-0.193398,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
13,6.10192,-0.127494,-0.119815,6.62402,7.47649,0.00306402,4.37122,-0.174722,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
14,0.639539,-0.0769769,-0.13347,3.57953,7.37245,0.00126073,3.68022,-0.267982,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
15,4.33393,-0.140165,-0.110777,5.29777,7.42508,0.00465236,4.49985,-0.312928,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
16,3.97275,-0.141722,-0.112559,5.00222,7.41769,0.00115283,4.77582,-0.129664,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
17,4.59846,-0.110334,-0.123299,4.01959,7.39443,0.00039452,4.4133,-0.369054,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
18,5.61338,-0.165607,-0.108384,7.80925,7.39927,0.00382886,3.04821,-0.2461,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
19,5.72232,-0.0861114,-0.121029,6.17998,7.40253,0.00274661,3.02928,-0.159416,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
20,2.40425,-0.156871,-0.110836,5.60164,7.4283,0.00323499,3.05447,-0.225572,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
21,5.58404,-0.10835,-0.116032,4.23518,7.35354,0.000945201,3.78942,-0.0984007,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
22,2.72278,-0.018057,-0.137013,11.681,7.40436,0.00696658,3.87987,-0.30857,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
23,2.85205,-0.092544,-0.116407,4.13471,7.38709,-0.00360393,5.68355,-0.0217118,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
24,5.41055,-0.160004,-0.111208,5.17883,7.3732,0.000965066,3.47278,-0.0936462,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
25,8.56651,-0.0742498,-0.127805,5.36749,7.45958,0.00737206,2.85626,-0.10712,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
26,4.51996,-0.146923,-0.1108,4.56202,7.3861,0.00496435,3.80551,-0.0929486,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
27,7.12652,-0.109997,-0.121258,4.30952,7.4523,0.00655175,4.75109,-0.0915898,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
28,6.11316,0.0402655,-0.127283,26.7183,7.38744,0.00329937,4.6082,0.00214632,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
29,5.22528,-0.228917,-0.108561,14.2577,7.38066,0.000201099,4.5023,-0.166763,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
30,3.61396,-0.0796006,-0.130712,5.04761,7.38956,0.00690808,4.68312,-0.00400171,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
31,3.93358,-0.15686,-0.112439,4.68015,7.37822,0.000227687,3.14697,-0.0969962,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
32,3.70982,-0.154183,-0.112135,4.15025,7.40183,0.00881041,3.99922,-0.0357649,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
33,0.548685,-0.133034,-0.126678,2.29705,7.48364,0.00703123,3.93487,-0.0630187,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
34,6.23728,-0.0901771,-0.120607,6.53823,7.37636,0.00117374,5.40048,-0.110842,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
35,4.3539,-0.130615,-0.120689,4.31865,7.38501,0.00279887,3.5156,-0.226437,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
36,4.95205,-0.135321,-0.118431,6.51107,7.41111,0.00313298,5.97648,-0.213861,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
37,0.898754,-0.122273,-0.137073,4.17508,7.45262,0.0107113,4.69232,-0.186781,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
38,3.22534,-0.24341,-0.10954,16.523,7.41335,0.00460472,3.2862,-0.190776,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
39,3.70127,-0.122713,-0.117255,3.96004,7.36826,0.00212658,3.43004,-0.25084,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
40,4.63512,-0.136273,-0.120684,3.81621,7.40028,0.00654541,6.30626,-0.603738,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
41,5.84722,-0.196136,-0.100166,5.54643,7.40616,0.0102712,4.57687,0.0912608,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
42,7.92515,-0.123492,-0.119593,4.1129,7.41557,0.00317792,3.07469,-0.160984,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
43,5.30143,-0.125538,-0.121255,4.65043,7.39729,0.00702598,5.18046,-0.0267793,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
44,4.35872,-0.0866339,-0.13131,7.41401,7.39222,0.00699233,5.46747,-0.228937,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
45,6.05786,-0.123859,-0.126496,3.92038,7.43171,0.0133238,4.13101,-0.0656137,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
46,6.62957,-0.121124,-0.11898,4.41726,7.37997,0.00226128,5.44538,-0.0229339,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
47,5.6948,-0.11502,-0.120089,5.20951,7.36604,-0.000269569,3.96671,-0.0602649,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
48,5.87221,-0.130571,-0.120497,4.21696,7.4307,0.00336306,4.36947,-0.258389,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
49,5.85433,-0.100977,-0.124984,4.99031,7.40348,0.00391032,5.28849,-0.0924836,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
50,2.52871,-0.188319,-0.113896,6.29434,7.42927,0.00218338,4.92733,-0.0708754,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
51,5.94945,-0.0387014,-0.132029,9.45917,7.32246,0.00577587,4.17657,-0.273958,0.0332444,0.0965453,0.768262,0.114983,0.145616,-13.3138,0.718838,-0.13634,5.48089,-0.143168
